0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
08/11/2021,18:00:00,24.722222222222218,87.96296296296293,14.166666666666666,29.53333,1013,0.208
08/11/2021,19:00:00,0.0,-0.0,0.0,29.01667,1013,0.208
08/11/2021,20:00:00,0.0,-0.0,0.0,22.16667,1013,0.208
08/11/2021,21:00:00,0.0,-0.0,0.0,16.24167,1013,0.208
08/11/2021,22:00:00,0.0,-0.0,0.0,13.58333,1013,0.208
08/11/2021,23:00:00,0.0,-0.0,0.0,12.95,1013,0.208
08/12/2021,00:00:00,0.0,-0.0,0.0,11.99167,1013,0.208
08/12/2021,01:00:00,0.0,-0.0,0.0,11.75,1013,0.208
08/12/2021,02:00:00,0.0,-0.0,0.0,10.99167,1013,0.208
08/12/2021,03:00:00,0.0,-0.0,0.0,9.916666,1013,0.208
08/12/2021,04:00:00,9.722222222222221,0.0,7.5,9.45,1013,0.208
08/12/2021,05:00:00,114.44444444444444,602.7777777777777,54.166666666666664,8.991667,1013,0.208
08/12/2021,06:00:00,293.3333333333333,759.2592592592592,88.33333333333333,9.458333,1013,0.208
08/12/2021,07:00:00,468.6111111111111,848.1912144702841,103.88888888888889,16.10833,1013,0.208
08/12/2021,08:00:00,619.7222222222222,850.5747126436781,126.38888888888889,21.55,1013,0.208
08/12/2021,09:00:00,744.1666666666667,882.5396825396826,126.3888888888889,24.91667,1013,0.208
08/12/2021,10:00:00,822.7777777777778,853.6324786324786,156.94444444444446,25.63333,1013,0.208
08/12/2021,11:00:00,831.6666666666667,740.6291834002678,216.94444444444446,27.25833,1013,0.208
08/12/2021,12:00:00,821.3888888888889,761.7135207496655,189.16666666666666,28.59167,1013,0.208
08/12/2021,13:00:00,754.7222222222222,760.5485232067509,153.88888888888889,29.66667,1013,0.208
08/12/2021,14:00:00,645.0,634.1940532081377,194.72222222222226,30.64167,1013,0.208
08/12/2021,15:00:00,183.88888888888889,53.672316384180775,152.22222222222223,31.825,1013,0.208
08/12/2021,16:00:00,154.72222222222223,104.7979797979798,108.61111111111111,31.175,1013,0.208
08/12/2021,17:00:00,98.6111111111111,131.9444444444444,61.666666666666664,31.08333,1013,0.208
08/12/2021,18:00:00,18.333333333333332,30.303030303030308,14.999999999999998,30.10833,1013,0.208
08/12/2021,19:00:00,0.0,-0.0,0.0,29.475,1013,0.208
