Time;Akwatia;Accra;Kumasi;Average
00:38:45;0.206135977;0.267352759;0.293622986;0.255703907
00:38:50;0.206204362;0.267318619;0.293927172;0.255816718
00:38:55;0.206170437;0.267049389;0.294225826;0.255815217
00:39:00;0.206423491;0.267180356;0.294427371;0.256010406
00:39:05;0.206541924;0.26727326;0.294905485;0.256240223
00:39:10;0.206706443;0.267196055;0.295643735;0.256515411
00:39:15;0.206251594;0.267176659;0.295627237;0.25635183
00:39:20;0.202141882;0.267026029;0.295981279;0.25504973
00:39:25;0.190760751;0.267169663;0.296066551;0.251332322
00:39:30;0.181184903;0.267222643;0.296827812;0.248411786
00:39:35;0.183545789;0.267177088;0.296946694;0.24922319
00:39:40;0.182854493;0.267352386;0.297081881;0.249096253
00:39:45;0.184000247;0.267399929;0.296725021;0.249375066
00:39:50;0.184539208;0.267430311;0.297005825;0.249658448
00:39:55;0.184421992;0.267472015;0.297175695;0.249689901
00:40:00;0.185654643;0.267223442;0.297663984;0.25018069
00:40:05;0.188384392;0.267417015;0.29800921;0.251270206
00:40:10;0.188031457;0.267352759;0.298130658;0.251171624
00:40:15;0.191453569;0.267524973;0.298417514;0.252465352
00:40:20;0.190851702;0.267562794;0.299168849;0.252527781
00:40:25;0.184711432;0.267604428;0.299659932;0.250658597
00:40:30;0.188974107;0.267636761;0.299570455;0.252060441
00:40:35;0.201709439;0.267587827;0.300134564;0.256477277
00:40:40;0.20325867;0.267523352;0.300381652;0.257054558
00:40:45;0.199771739;0.267515718;0.301443234;0.256243564
00:40:50;0.194183961;0.267601043;0.302681589;0.254822197
00:40:55;0.185473082;0.267616409;0.303756032;0.252281841
00:41:00;0.179060484;0.267738037;0.304333144;0.250377222
00:41:05;0.17947329;0.267768202;0.304517216;0.250586236
00:41:10;0.178687317;0.26780612;0.304863044;0.25045216
00:41:15;0.178741241;0.267777428;0.307416703;0.251311791
00:41:20;0.179285364;0.267849273;0.308017153;0.251717263
00:41:25;0.179383335;0.267832296;0.309538645;0.252251425
00:41:30;0.179652354;0.267930104;0.31448683;0.254023096
00:41:35;0.180059867;0.267858415;0.318250588;0.255389624
00:41:40;0.180286754;0.267684596;0.318704897;0.255558749
00:41:45;0.180765758;0.267846608;0.318427323;0.255679896
00:41:50;0.181958349;0.267841344;0.318372926;0.25605754
00:41:55;0.182529529;0.267983103;0.318644224;0.256385618
00:42:00;0.187613261;0.268029133;0.3184715;0.258037965
00:42:05;0.198504404;0.267899062;0.318551818;0.261651761
00:42:10;0.19294562;0.267933157;0.31827067;0.259716482
00:42:15;0.182772569;0.267938318;0.318493207;0.256401365
00:42:20;0.183919812;0.267939518;0.318384132;0.256747821
00:42:25;0.184297443;0.26796953;0.31834556;0.256870844
00:42:30;0.18414256;0.265580153;0.318593079;0.256105264
00:42:35;0.183861114;0.260703459;0.318454598;0.254339724
00:42:40;0.183976381;0.26774822;0.31859497;0.256773191
00:42:45;0.183404855;0.267864936;0.318439936;0.256569909
00:42:50;0.183641783;0.267826848;0.318415857;0.256628163
00:42:55;0.183592821;0.26787282;0.318550389;0.25667201
00:43:00;0.183922834;0.267816227;0.318702137;0.256813733
00:43:05;0.191366826;0.267721147;0.318522148;0.259203374
00:43:10;0.188326888;0.267686764;0.318691518;0.258235057
00:43:15;0.182497908;0.267678963;0.31860698;0.256261283
00:43:20;0.183481384;0.267831983;0.318576461;0.256629943
00:43:25;0.186830166;0.267799097;0.31846632;0.257698527
00:43:30;0.194106554;0.267766278;0.318671347;0.260181393
00:43:35;0.203991164;0.267647855;0.318787177;0.263475398
00:43:40;0.189092473;0.267414703;0.318686228;0.258397802
00:43:45;0.184698802;0.267464414;0.318724171;0.256962462
00:43:50;0.183344024;0.267630696;0.318641703;0.256538808
00:43:55;0.184176845;0.267687617;0.31875528;0.256873247
00:44:00;0.184887819;0.267706279;0.318909175;0.257167758
00:44:05;0.185273573;0.267584381;0.318894221;0.257250725
00:44:10;0.185532669;0.267519709;0.31893712;0.257329833
00:44:15;0.1856271;0.267573207;0.318764727;0.257321678
00:44:20;0.190034153;0.267691503;0.318848338;0.258857998
00:44:25;0.200187625;0.267552206;0.318667427;0.262135753
00:44:30;0.200401106;0.267493048;0.318914764;0.262269639
00:44:35;0.202135031;0.267491176;0.318835386;0.262820531
00:44:40;0.188929524;0.267315016;0.318974207;0.258406249
00:44:45;0.183741369;0.2673053;0.318958974;0.256668548
00:44:50;0.184605236;0.267318801;0.319048186;0.256990741
00:44:55;0.184830228;0.267245856;0.319009569;0.257028551
00:45:00;0.18635088;0.267312871;0.319096931;0.257586894
00:45:05;0.187744019;0.267312871;0.319336237;0.258131043
00:45:10;0.186266186;0.267358857;0.319402636;0.257675893
00:45:15;0.193039;0.267393436;0.319558656;0.25999703
00:45:20;0.200977049;0.267357137;0.319818242;0.262717476
00:45:25;0.193387746;0.267408709;0.319592135;0.26012953
00:45:30;0.190775746;0.267148294;0.319798731;0.259240924
00:45:35;0.18365378;0.267180767;0.319903539;0.256912695
00:45:40;0.188498996;0.267074802;0.319814894;0.258462897
00:45:45;0.198503872;0.267179361;0.319946831;0.261876688
00:45:50;0.210461073;0.267168089;0.31999082;0.265873327
00:45:55;0.207187819;0.267282035;0.320008943;0.264826266
00:46:00;0.206052271;0.267451011;0.320265027;0.264589436
00:46:05;0.206157488;0.267689928;0.320509025;0.26478548
00:46:10;0.206064895;0.267647855;0.320797882;0.264836877
00:46:15;0.205835678;0.267554273;0.320684903;0.264691618
00:46:20;0.205721389;0.267495008;0.320871442;0.264695946
00:46:25;0.205538476;0.267496975;0.321251493;0.264762315
00:46:30;0.20535267;0.267456734;0.321612094;0.264807166
00:46:35;0.205132146;0.267404887;0.321760323;0.264765785
00:46:40;0.205038491;0.26731072;0.322037464;0.264795558
00:46:45;0.204967401;0.267379961;0.322161108;0.264836157
00:46:50;0.204840092;0.267391653;0.32204285;0.264758199
00:46:55;0.204702541;0.267296131;0.322112879;0.264703851
00:47:00;0.204633651;0.267311235;0.322396878;0.264780588
00:47:05;0.20450833;0.267266929;0.322290915;0.264688725
00:47:10;0.204644492;0.267211227;0.322347837;0.264734519
00:47:15;0.204632899;0.267170458;0.322458649;0.264754002
00:47:20;0.204678034;0.266865954;0.322449688;0.264664559
00:47:25;0.204541726;0.266863123;0.322327319;0.264577389
00:47:30;0.204451125;0.266807701;0.322346107;0.264534977
00:47:35;0.204519328;0.266769619;0.322369272;0.26455274
00:47:40;0.204587615;0.266886889;0.322652067;0.264708857
00:47:45;0.204531243;0.266823851;0.322397202;0.264584099
00:47:50;0.204576885;0.266686747;0.322632978;0.264632203
00:47:55;0.204519783;0.266641655;0.322362527;0.264507988
00:48:00;0.204360547;0.26639484;0.322618775;0.264458054
00:48:05;0.20440582;0.266548517;0.322521726;0.264492021
00:48:10;0.20423568;0.266519849;0.322490877;0.264415469
00:48:15;0.204315024;0.266601981;0.322411563;0.264442856
00:48:20;0.204394305;0.266738049;0.32249969;0.264544015
00:48:25;0.204201661;0.266641655;0.322451387;0.264431567
00:48:30;0.204258361;0.266716574;0.322591258;0.264522064
00:48:35;0.204269717;0.266751522;0.32256465;0.264528629
00:48:40;0.204224303;0.266854161;0.322642046;0.264573503
00:48:45;0.204247014;0.26669664;0.322611495;0.264518383
00:48:50;0.20430386;0.266738679;0.322654154;0.264565564
00:48:55;0.204190168;0.26668522;0.322705394;0.264526927
00:49:00;0.204133322;0.266864784;0.322679372;0.26455916
00:49:05;0.204076524;0.26694232;0.322632019;0.264550287
00:49:10;0.204087837;0.267023531;0.322589088;0.264566819
00:49:15;0.204201535;0.266825236;0.322716423;0.264581065
00:49:20;0.204178803;0.266898082;0.322762504;0.26461313
00:49:25;0.204178822;0.266887075;0.322728314;0.26459807
00:49:30;0.204235652;0.266883411;0.322690305;0.264603123
00:49:35;0.204167439;0.266844836;0.322435889;0.264482721
00:49:40;0.204167416;0.266760399;0.322546188;0.264491334
00:49:45;0.204212903;0.266831016;0.322440145;0.264494688
00:49:50;0.204178803;0.266645027;0.32242311;0.264415647
00:49:55;0.204167461;0.266497114;0.322223395;0.26429599
00:50:00;0.204156101;0.266662109;0.322508038;0.264442082
00:50:05;0.2041902;0.266759761;0.322257118;0.264402359
00:50:10;0.204247014;0.266556382;0.322308124;0.264370507
00:50:15;0.204201598;0.266801896;0.322162816;0.26438877
00:50:20;0.20420161;0.266942121;0.32199709;0.264380274
00:50:25;0.204178916;0.266833121;0.322110868;0.264374302
00:50:30;0.204190294;0.266861474;0.322137847;0.264396538
00:50:35;0.204247014;0.266830249;0.322206982;0.264428081
00:50:40;0.204224335;0.2669082;0.321994811;0.264375782
00:50:45;0.204247014;0.266950459;0.322079296;0.26442559
00:50:50;0.204371665;0.266933008;0.32166454;0.264323071
00:50:55;0.204315005;0.266831016;0.321470265;0.264205429
00:51:00;0.204326342;0.26669763;0.320998745;0.264007572
00:51:05;0.204281013;0.266887947;0.320954615;0.264041192
00:51:10;0.204258352;0.266810622;0.320313912;0.263794295
00:51:15;0.204281042;0.266609917;0.31974594;0.263545633
00:51:20;0.204247014;0.266676988;0.319486691;0.263470231
00:51:25;0.204224322;0.266649501;0.319262517;0.26337878
00:51:30;0.204122168;0.266750261;0.318581482;0.263151304
00:51:35;0.204099363;0.266441238;0.318645973;0.263062191
00:51:40;0.204031108;0.266665373;0.318414674;0.263037051
00:51:45;0.204110561;0.266909078;0.317981048;0.263000229
00:51:50;0.204133259;0.267042193;0.317983447;0.263052966
00:51:55;0.204144572;0.267137274;0.317749933;0.263010593
00:52:00;0.204212855;0.267292234;0.317625976;0.263043688
00:52:05;0.204190041;0.26721709;0.317459956;0.262955696
00:52:10;0.204224195;0.267132185;0.317373927;0.262910103
00:52:15;0.203665276;0.267333078;0.317350636;0.262782997
00:52:20;0.201804359;0.267348378;0.317324022;0.26215892
00:52:25;0.202761996;0.267267166;0.317288772;0.262439311
00:52:30;0.203698638;0.26721099;0.317160649;0.262690093
00:52:35;0.203801234;0.267288422;0.317078031;0.262722562
00:52:40;0.203903934;0.267439281;0.31698789;0.262777035
00:52:45;0.20405246;0.267238325;0.317101172;0.262797319
00:52:50;0.204155413;0.267167094;0.317114057;0.262812188
00:52:55;0.204281376;0.267177;0.31706069;0.262839688
00:53:00;0.20432721;0.267244386;0.317452958;0.263008185
00:53:05;0.204327255;0.267470188;0.317467662;0.263088368
00:53:10;0.204247014;0.267178403;0.317221399;0.262882272
00:53:15;0.204327232;0.26721099;0.317601775;0.263046666
00:53:20;0.204361598;0.267510801;0.317909667;0.263260689
00:53:25;0.204521847;0.267379384;0.317837493;0.263246242
00:53:30;0.204498775;0.266892502;0.317735156;0.263042144
00:53:35;0.20447567;0.267329259;0.317680194;0.263161708
00:53:40;0.204429744;0.267543494;0.317490352;0.26315453
00:53:45;0.204475223;0.267491425;0.317384479;0.263117042
00:53:50;0.204509352;0.267589853;0.317136063;0.263078422
00:53:55;0.204737334;0.26769768;0.316935021;0.263123345
00:54:00;0.204645934;0.267622305;0.316829827;0.263032689
00:54:05;0.204771192;0.267703182;0.316570976;0.263015116
00:54:10;0.204816582;0.267562617;0.316637386;0.263005528
00:54:15;0.204759625;0.267566501;0.31674424;0.263023455
00:54:20;0.204839596;0.267753476;0.316822393;0.263138488
00:54:25;0.204828492;0.26787688;0.316729054;0.263144809
00:54:30;0.204919817;0.267676456;0.316935021;0.263177098
00:54:35;0.204908376;0.267805268;0.317380711;0.263364785
00:54:40;0.204930877;0.267687497;0.317266041;0.263294805
00:54:45;0.20497663;0.267747094;0.317486548;0.263403424
00:54:50;0.204987658;0.267853015;0.317927149;0.263589274
00:54:55;0.205215279;0.267827862;0.318188968;0.263744036
00:55:00;0.205283396;0.267951014;0.318559147;0.263931186
00:55:05;0.205396964;0.268073194;0.318869313;0.264113157
00:55:10;0.205464327;0.267888847;0.319436985;0.264263386
00:55:15;0.20542967;0.268064082;0.319719802;0.264404518
00:55:20;0.205293385;0.267992279;0.320287878;0.264524514
00:55:25;0.205406798;0.268085342;0.320607429;0.264699856
00:55:30;0.205326183;0.268294003;0.321143103;0.264921096
00:55:35;0.205483774;0.268050909;0.321146264;0.264893649
00:55:40;0.205482059;0.26807218;0.321461273;0.265005171
00:55:45;0.205412717;0.268234255;0.321801665;0.265149546
00:55:50;0.205617039;0.268294003;0.321687867;0.265199636
00:55:55;0.205594992;0.268285765;0.322055581;0.265312113
00:56:00;0.205652019;0.26819661;0.321556086;0.265134905
00:56:05;0.205674047;0.268167207;0.321120262;0.264987172
00:56:10;0.205685453;0.26790338;0.320579945;0.264722926
00:56:15;0.205617419;0.268132865;0.320271893;0.264674059
00:56:20;0.205606772;0.2682056;0.320154604;0.264655659
00:56:25;0.205699276;0.268226837;0.319787175;0.264571096
00:56:30;0.205642934;0.268312472;0.319865876;0.264607094
00:56:35;0.205755586;0.268401525;0.319881528;0.264679546
00:56:40;0.205732323;0.268414469;0.319969882;0.264705558
00:56:45;0.205743744;0.268550588;0.319990364;0.264761565
00:56:50;0.205843932;0.268478175;0.320199614;0.264840574
00:56:55;0.205638296;0.268507772;0.320153125;0.264766398
00:57:00;0.205558246;0.26846943;0.320265222;0.264764299
00:57:05;0.205637526;0.26853741;0.32042954;0.264868159
00:57:10;0.20552483;0.2685458;0.320027007;0.264699212
00:57:15;0.205526246;0.268669359;0.320268252;0.264821286
00:57:20;0.205515558;0.268656524;0.320430737;0.264867607
00:57:25;0.205458591;0.268451449;0.320225004;0.264711682
00:57:30;0.205447534;0.268455188;0.320084919;0.264662547
00:57:35;0.205368752;0.268300907;0.320040204;0.264569954
00:57:40;0.205596864;0.268326423;0.319868518;0.264597268
00:57:45;0.20558619;0.268373348;0.319675298;0.264544945
00:57:50;0.205575505;0.268583194;0.319316494;0.264491731
00:57:55;0.205462297;0.268531606;0.319202239;0.264398714
00:58:00;0.205530515;0.268557266;0.319177605;0.264421795
00:58:05;0.205450872;0.268703215;0.318992527;0.264382205
00:58:10;0.20548515;0.26864321;0.318817211;0.26431519
00:58:15;0.205553377;0.268604828;0.318680301;0.264279502
00:58:20;0.205519439;0.268660503;0.318472475;0.264217472
00:58:25;0.205507658;0.268664633;0.318735761;0.264302684
00:58:30;0.205462297;0.268698945;0.318501885;0.264221042
00:58:35;0.205383298;0.269003101;0.31849124;0.264292546
00:58:40;0.205531944;0.268994751;0.318563518;0.264363404
00:58:45;0.205465006;0.269012241;0.318575213;0.26435082
00:58:50;0.205488949;0.268986752;0.318923909;0.264466536
00:58:55;0.205432972;0.268832083;0.319109566;0.264458207
00:59:00;0.205445446;0.268780501;0.318739298;0.264321748
00:59:05;0.205491378;0.268754688;0.318549083;0.26426505
00:59:10;0.205526557;0.268651146;0.318523967;0.26423389
00:59:15;0.205539137;0.268568895;0.318501133;0.264203055
00:59:20;0.205608966;0.268491028;0.3188642;0.264321398
00:59:25;0.205426441;0.268477909;0.319207434;0.264370595
00:59:30;0.205427765;0.268637976;0.319337031;0.264467591
00:59:35;0.205462702;0.268646711;0.319539331;0.264549581
00:59:40;0.205451165;0.268555823;0.320157127;0.264721372
00:59:45;0.205438961;0.268715768;0.320489039;0.264881256
00:59:50;0.205551375;0.268824025;0.32033624;0.26490388
00:59:55;0.205446786;0.268970981;0.320508328;0.264975365
01:00:00;0.205468409;0.268944646;0.32102807;0.265147042
01:00:05;0.205409386;0.269125284;0.321090803;0.265208491
01:00:10;0.205499714;0.269155121;0.321040331;0.265231722
01:00:15;0.205544109;0.269081627;0.320872181;0.265165972
01:00:20;0.205497622;0.269171594;0.320862252;0.265177156
01:00:25;0.205417907;0.269145645;0.321292842;0.265285465
01:00:30;0.205599493;0.269433621;0.321122221;0.265385111
01:00:35;0.205519793;0.269279263;0.32130456;0.265367872
01:00:40;0.205735214;0.269352896;0.321334395;0.265474168
01:00:45;0.20576828;0.269499404;0.321476457;0.26558138
01:00:50;0.205756005;0.26952891;0.32162348;0.265636131
01:00:55;0.205903316;0.269382512;0.321379827;0.265555219
01:01:00;0.206063552;0.269545923;0.321072764;0.265560746
01:01:05;0.206202728;0.269309768;0.321277034;0.26559651
01:01:10;0.206342906;0.269503951;0.321480922;0.265775927
01:01:15;0.206358536;0.269573313;0.321796012;0.265909287
01:01:20;0.206454533;0.269542579;0.321685703;0.265894272
01:01:25;0.206574125;0.269327726;0.322013047;0.265971633
01:01:30;0.206535464;0.26941513;0.321880187;0.265943594
01:01:35;0.206681273;0.269407081;0.321932198;0.266006851
01:01:40;0.206836077;0.269324995;0.321886612;0.266015895
01:01:45;0.206781153;0.269436768;0.321929563;0.266049161
01:01:50;0.206982051;0.269212329;0.3218592;0.26601786
01:01:55;0.207045554;0.269122;0.321783596;0.265983717
01:02:00;0.206970928;0.269044774;0.321839942;0.265951881
01:02:05;0.207150502;0.269097005;0.321722835;0.265990114
01:02:10;0.207152991;0.269093092;0.321822655;0.266022913
01:02:15;0.207047486;0.26902839;0.321839942;0.265971939
01:02:20;0.206384288;0.269067428;0.322079398;0.265843705
01:02:25;0.20428515;0.268858962;0.32178202;0.264975377
01:02:30;0.199087684;0.268959103;0.321867862;0.263304883
01:02:35;0.190816578;0.269072377;0.321821708;0.260570221
01:02:40;0.185461332;0.268885284;0.322004524;0.258783713
01:02:45;0.185068638;0.268846146;0.322218339;0.258711041
01:02:50;0.185135387;0.268806996;0.322279208;0.25874053
01:02:55;0.185316937;0.268667827;0.322211125;0.258731963
01:03:00;0.185553407;0.268637478;0.322415467;0.258868784
01:03:05;0.185426376;0.268398882;0.322579963;0.25880174
01:03:10;0.185273856;0.268364563;0.32254266;0.258727026
01:03:15;0.185463757;0.268542426;0.322521489;0.258842557
01:03:20;0.185880573;0.268624936;0.322594637;0.259033382
01:03:25;0.186961861;0.268448303;0.32248484;0.259298335
01:03:30;0.186757647;0.268366309;0.322578868;0.259234275
01:03:35;0.186709291;0.268547304;0.322568598;0.259275064
01:03:40;0.186759198;0.268612087;0.322432316;0.259267867
01:03:45;0.198951486;0.268655293;0.322374429;0.26332707
01:03:50;0.208088885;0.268871532;0.322700294;0.26655357
01:03:55;0.203933972;0.268512266;0.322683989;0.265043409
01:04:00;0.202994645;0.268624751;0.322782518;0.264800638
01:04:05;0.208446109;0.268663633;0.32293615;0.266681964
01:04:10;0.207822454;0.268676582;0.322942981;0.266480672
01:04:15;0.207627541;0.268689643;0.323207704;0.266508296
01:04:20;0.207454717;0.268707015;0.323344145;0.266501959
01:04:25;0.207429333;0.268620072;0.323316779;0.266455395
01:04:30;0.207154445;0.26862419;0.323252674;0.26634377
01:04:35;0.207091134;0.268589291;0.323294944;0.266325123
01:04:40;0.206930081;0.268567531;0.323429483;0.266309031
01:04:45;0.206922185;0.268480115;0.323403893;0.266268731
01:04:50;0.206809046;0.268580434;0.323439051;0.266276177
01:04:55;0.206661336;0.268645792;0.323408683;0.266238604
01:05:00;0.206593219;0.268506547;0.323330556;0.266143441
01:05:05;0.206397104;0.268715628;0.323603982;0.266238905
01:05:10;0.206400151;0.268563516;0.323486192;0.266149953
01:05:15;0.206253871;0.268494115;0.32357745;0.266108479
01:05:20;0.206293088;0.268628866;0.32376948;0.266230478
01:05:25;0.206155538;0.268624564;0.3237994;0.266193167
01:05:30;0.206132049;0.268693967;0.32393068;0.266252232
01:05:35;0.205955562;0.268641948;0.32412832;0.266241943
01:05:40;0.205792052;0.268576912;0.324074144;0.266147702
01:05:45;0.205710984;0.268572364;0.323846794;0.26604338
01:05:50;0.205559342;0.268737385;0.324126705;0.266141144
01:05:55;0.205489237;0.268806809;0.324032371;0.266109472
01:06:00;0.205361785;0.268451174;0.32391064;0.265907867
01:06:05;0.20516584;0.268585483;0.323881129;0.265877484
01:06:10;0.205190015;0.268676582;0.32411901;0.265995202
01:06:15;0.205038534;0.268576652;0.323874477;0.265829887
01:06:20;0.204898037;0.268528972;0.323710124;0.265712378
01:06:25;0.204873645;0.26861147;0.32365209;0.265712402
01:06:30;0.204687326;0.268585483;0.323454379;0.265575729
01:06:35;0.204501773;0.268515816;0.323535982;0.265517857
01:06:40;0.204594078;0.268585236;0.32345031;0.265543208
01:06:45;0.204466684;0.268580943;0.323115722;0.265387783
01:06:50;0.204374098;0.268628686;0.323201501;0.265401428
01:06:55;0.204466374;0.268633171;0.323194194;0.265431246
01:07:00;0.204212411;0.268559517;0.323258783;0.26534357
01:07:05;0.204154819;0.268468162;0.323171928;0.26526497
01:07:10;0.204097323;0.268585483;0.323236299;0.265306368
01:07:15;0.204074313;0.268372993;0.323551907;0.265333071
01:07:20;0.203936013;0.268472836;0.323608859;0.265339236
01:07:25;0.203855096;0.268563797;0.323361709;0.2652602
01:07:30;0.203889515;0.26837242;0.323290684;0.265184206
01:07:35;0.203889111;0.268211491;0.32314419;0.265081597
01:07:40;0.203842793;0.268076272;0.322968337;0.264962467
01:07:45;0.203912353;0.267996588;0.323108293;0.265005745
01:07:50;0.203762688;0.26810012;0.322861576;0.264908128
01:07:55;0.203693842;0.267531547;0.322745951;0.264657114
01:08:00;0.203648387;0.267094803;0.322833499;0.264525563
01:08:05;0.203671508;0.266477619;0.322840731;0.264329953
01:08:10;0.203740825;0.266729386;0.322679766;0.264383326
01:08:15;0.203764052;0.266966324;0.3227136;0.264481325
01:08:20;0.203706556;0.266771947;0.322544682;0.264341062
01:08:25;0.203729642;0.266943718;0.322638631;0.26443733
01:08:30;0.203557766;0.267540854;0.322644681;0.2645811
01:08:35;0.203443344;0.267525088;0.322467508;0.264478646
01:08:40;0.203524239;0.267542698;0.322288493;0.26445181
01:08:45;0.203535672;0.267560299;0.322349319;0.264481763
01:08:50;0.203501168;0.267569996;0.322371685;0.26448095
01:08:55;0.203741963;0.267712765;0.322163257;0.264539328
01:09:00;0.203593038;0.26768563;0.322076033;0.264451567
01:09:05;0.203662501;0.267672039;0.321900423;0.264411655
01:09:10;0.203788932;0.267823096;0.321446944;0.264352991
01:09:15;0.203857732;0.267805535;0.321406768;0.264356678
01:09:20;0.203800735;0.267670393;0.321027873;0.264166333
01:09:25;0.203869583;0.267674384;0.320514986;0.264019651
01:09:30;0.20384709;0.267770389;0.320459804;0.264025761
01:09:35;0.203870532;0.267676025;0.320242439;0.263929665
01:09:40;0.203905273;0.267862237;0.320075727;0.263947746
01:09:45;0.203905654;0.267913556;0.319752911;0.263857374
01:09:50;0.203985494;0.267969047;0.319883719;0.263946087
01:09:55;0.204156101;0.268028777;0.31965127;0.263945383
01:10:00;0.204065219;0.268245734;0.319889508;0.26406682
01:10:05;0.204076666;0.26828005;0.319678583;0.264011766
01:10:10;0.204076761;0.267966655;0.31938189;0.263808435
01:10:15;0.204212988;0.267839132;0.319144319;0.263732146
01:10:20;0.204258349;0.267750715;0.318853348;0.263620804
01:10:25;0.204190389;0.267863575;0.318624212;0.263559392
01:10:30;0.204088542;0.267945346;0.318225702;0.263419864
01:10:35;0.20405467;0.267834919;0.317550831;0.263146806
01:10:40;0.204099772;0.267952352;0.317479996;0.263177374
01:10:45;0.204247014;0.268039826;0.317307783;0.263198207
01:10:50;0.204247014;0.267952352;0.317152743;0.26311737
01:10:55;0.204021077;0.267807565;0.317059777;0.262962806
01:11:00;0.204043873;0.268017952;0.316710024;0.26292395
01:11:05;0.204088849;0.26784169;0.317275263;0.263068601
01:11:10;0.204077326;0.267929227;0.317143043;0.263049865
01:11:15;0.204292362;0.268035671;0.317085461;0.263137831
01:11:20;0.204122134;0.268092945;0.316800683;0.263005254
01:11:25;0.204156076;0.267983671;0.316966037;0.263035261
01:11:30;0.204281184;0.267997243;0.317368998;0.263215808
01:11:35;0.204155541;0.26804507;0.317221374;0.263140662
01:11:40;0.204396124;0.267939986;0.317076267;0.263137459
01:11:45;0.204292653;0.267970083;0.316928543;0.26306376
01:11:50;0.204167283;0.268083584;0.316719339;0.262990069
01:11:55;0.204212845;0.267899108;0.317033866;0.263048607
01:12:00;0.204167216;0.267903221;0.316775557;0.262948665
01:12:05;0.204007274;0.267901911;0.317109121;0.263006102
01:12:10;0.204315614;0.268143185;0.316375732;0.262944844
01:12:15;0.204167016;0.268059574;0.31686037;0.263028986
01:12:20;0.204144142;0.268073161;0.316586831;0.262934711
01:12:25;0.204258457;0.268063751;0.316385753;0.262902653
01:12:30;0.204281299;0.268024014;0.316196631;0.262833981
01:12:35;0.204189978;0.268111862;0.316359771;0.262887204
01:12:40;0.204144429;0.268288443;0.316413472;0.262948781
01:12:45;0.204133132;0.268336645;0.31626519;0.262911656
01:12:50;0.204042175;0.268402062;0.31625606;0.262900099
01:12:55;0.204064965;0.268357416;0.316261319;0.262894567
01:13:00;0.204076191;0.26828203;0.31640743;0.262921883
01:13:05;0.204110104;0.268551359;0.316286417;0.262982627
01:13:10;0.204064253;0.268480293;0.316257403;0.262933983
01:13:15;0.204098412;0.268573201;0.316072151;0.262914588
01:13:20;0.203904126;0.268564171;0.316121006;0.262863101
01:13:25;0.203915907;0.268577313;0.316091676;0.262861632
01:13:30;0.203779342;0.268661559;0.316552018;0.26299764
01:13:35;0.203870742;0.268625916;0.316424556;0.262973738
01:13:40;0.203871057;0.268519131;0.316439035;0.262943074
01:13:45;0.20391683;0.268599276;0.316389876;0.262968661
01:13:50;0.203927842;0.268572385;0.316355292;0.26295184
01:13:55;0.203973148;0.268429742;0.316257403;0.262886764
01:14:00;0.204006871;0.268652431;0.31659716;0.263085487
01:14:05;0.204041431;0.268589992;0.316416123;0.263015848
01:14:10;0.204007542;0.268536322;0.316592993;0.263045619
01:14:15;0.204121436;0.268714811;0.3166433;0.263159849
01:14:20;0.204075857;0.268433107;0.316755283;0.263088082
01:14:25;0.204064711;0.26850927;0.316748845;0.263107609
01:14:30;0.204076191;0.268460716;0.316714669;0.263083859
01:14:35;0.204087748;0.26856799;0.316797005;0.263150914
01:14:40;0.204087837;0.268706032;0.317115078;0.263302983
01:14:45;0.204224246;0.268665981;0.316552628;0.263147618
01:14:50;0.204383916;0.26880387;0.316621287;0.263269691
01:14:55;0.204509718;0.268714958;0.316641621;0.263288766
01:15:00;0.204544283;0.268879366;0.316473323;0.263298991
01:15:05;0.204601351;0.268950255;0.316521963;0.263357856
01:15:10;0.204532514;0.268781525;0.316304556;0.263206199
01:15:15;0.204520773;0.268896629;0.316584902;0.263334101
01:15:20;0.204679958;0.269016056;0.316627467;0.26344116
01:15:25;0.204679596;0.26897626;0.31658691;0.263414255
01:15:30;0.204724439;0.269135975;0.317163735;0.263674716
01:15:35;0.20468977;0.269109241;0.316852406;0.263550472
01:15:40;0.204746118;0.269149035;0.316996431;0.263630528
01:15:45;0.204825264;0.269096156;0.317023127;0.263648182
01:15:50;0.204870236;0.269047734;0.317002665;0.263640211
01:15:55;0.20490434;0.269114947;0.316826584;0.26361529
01:16:00;0.204859041;0.269226252;0.316717141;0.263600811
01:16:05;0.20496061;0.26936925;0.316539347;0.263623069
01:16:10;0.204949439;0.26935625;0.316662037;0.263655909
01:16:15;0.20513174;0.26940557;0.316332822;0.263623377
01:16:20;0.205167967;0.269387906;0.316234157;0.263596677
01:16:25;0.205399212;0.269410247;0.316472846;0.263760768
01:16:30;0.20542545;0.269557279;0.316153848;0.263712192
01:16:35;0.205447794;0.269565446;0.316416442;0.263809894
01:16:40;0.205389974;0.269546572;0.316416442;0.263784329
01:16:45;0.20536793;0.2694211;0.31650675;0.26376526
01:16:50;0.205290377;0.269585139;0.316320606;0.263732041
01:16:55;0.205524349;0.269483213;0.316278025;0.263761862
01:17:00;0.205689029;0.269621595;0.316110914;0.26380718
01:17:05;0.205796267;0.269723572;0.316540746;0.264020195
01:17:10;0.205772107;0.269640556;0.316058443;0.263823702
01:17:15;0.205700647;0.269681925;0.316301138;0.26389457
01:17:20;0.205782011;0.269726652;0.316219996;0.263909553
01:17:25;0.20569066;0.269661008;0.316262429;0.263871366
01:17:30;0.205703527;0.269576209;0.316167541;0.263815759
