Date,pm25,pm10,wind-speed,humidity,precipitation,soiling_accumulation,cum_soiling_accumulation,soilingrate
2022-06-02,50,18,0.8,63.2,0,0.00426,1.3886919999999996,0.08563753042620605
2022-06-03,45,14,1.8,75.8,0,0.008316,1.3970079999999996,0.08605734260560961
2022-06-04,28,14,2.1,75.0,0,0.006907,1.4039149999999996,0.08640557116896501
2022-06-05,30,11,1.6,81.1,0,0.005137,1.4090519999999995,0.08666429583582155
2022-06-06,30,12,1.6,82.1,0,0.005262,1.4143139999999996,0.08692908125953461
2022-06-07,38,17,1.2,72.5,0,0.005168,1.4194819999999997,0.087188905751021
2022-06-08,46,16,1.5,76.6,0,0.007282,1.4267639999999997,0.08755462570510893
2022-06-09,25,14,2.5,76.7,0,0.007635,1.4343989999999998,0.08793758914130362
2022-06-10,42,18,3.8,58.1,0,0.017854,1.4522529999999998,0.08883119761300323
2022-06-11,34,16,4.5,65.5,0,0.017619,1.4698719999999998,0.0897104107609498
2022-06-12,34,14,3.2,70.0,0,0.012028,1.4818999999999998,0.09030913241084453
2022-06-13,25,10,1.4,70.0,0,0.003837,1.4857369999999999,0.09049987434917896
2022-06-14,31,13,1.1,70.6,0,0.00379,1.4895269999999998,0.09068815972940586
2022-06-15,38,16,1.1,64.8,0,0.004651,1.4941779999999998,0.09091905628716583
2022-06-16,30,12,1.0,63.5,0,0.003289,1.4974669999999999,0.09108222885591319
2022-06-17,26,19,1.7,61.0,0,0.00599,1.5034569999999998,0.09137917253948905
2022-06-18,26,14,0.8,70.6,0,0.002506,1.5059629999999997,0.0915033151659189
2022-06-19,25,12,1.5,66.5,0,0.004346,1.5103089999999997,0.09171848526455798
2022-06-20,18,9,1.5,62.7,0,0.003171,1.5134799999999997,0.09187538309126055
2022-06-21,28,14,1.3,58.1,0,0.004275,1.5177549999999997,0.09208677487378703
2022-06-22,38,14,2.1,67.1,0,0.008551,1.5263059999999997,0.09250915803558338
2022-06-23,38,18,2.0,61.4,0,0.00877,1.5350759999999997,0.09294173751606437
2022-06-24,65,26,3.2,67.5,0,0.022802,1.5578779999999997,0.09406351427464416
2022-06-25,38,15,3.2,65.3,0,0.013281,1.5711589999999998,0.09471495237197348
2022-06-26,30,12,3.5,57.0,0,0.011511,1.5826699999999998,0.09527842293418613
2022-06-27,30,10,2.5,72.1,0,0.00783,1.5904999999999998,0.09566109925412442
2022-06-28,30,16,3.1,64.7,0,0.011166,1.6016659999999998,0.09620596906762233
2022-06-29,25,14,1.6,76.8,0,0.004886,1.6065519999999998,0.09644407993781141
2022-06-30,30,10,1.0,84.5,0,0.003132,1.6096839999999997,0.09659661281634628
2022-07-01,34,12,1.7,80.0,0,0.006123,1.6158069999999998,0.096894586839608
2022-07-02,17,10,2.8,72.0,0,0.00592,1.6217269999999997,0.09718239955453908
2022-07-03,25,11,1.8,71.4,0,0.005074,1.6268009999999997,0.09742886176700898
2022-07-04,16,10,2.5,72.2,0,0.00509,1.6318909999999998,0.09767589702181882
2022-07-05,17,10,1.5,66.2,0,0.003171,1.6350619999999998,0.09782969338016506
2022-07-06,22,10,2.6,79.1,0,0.006515,1.6415769999999998,0.09814542853753717
2022-07-07,25,10,1.6,75.4,0,0.004385,1.645962,0.09835775021540698
2022-07-08,30,10,1.8,73.6,0,0.005638,1.6516,0.09863052062137428
2022-07-09,18,9,1.1,67.5,0,0.002326,1.653926,0.09874298161813115
2022-07-10,25,10,1.4,65.6,0,0.003837,1.657763,0.0989284062914796
2022-07-11,25,11,2.0,53.8,0,0.005638,1.6634010000000001,0.09920065646901226
2022-07-12,31,18,2.2,66.0,0,0.008441,1.671842,0.0996077959665663
2022-07-13,30,14,1.6,65.6,0,0.005513,1.6773550000000002,0.0998734084127292
2022-07-14,19,9,1.1,73.7,0,0.002412,1.6797670000000002,0.09998954265814605
2022-07-15,26,15,2.1,73.3,0,0.006742,1.6865090000000003,0.10031392079114382
