Date,pm25,pm10,wind-speed,humidity,precipitation,soiling_accumulation,cum_soiling_accumulation,soilingrate
2022-10-26,21,20,3.0,45.0,0.021375,0.020931,0.05871,0.0059673152395646935
2022-10-27,17,10,4.0,79.0,0.163,0.018379,0.07708899999999999,0.007515844807261618
2022-10-28,17,11,3.0,64.0,0.1925,0.014295,0.09138399999999999,0.008680730133932174
2022-10-29,21,12,3.0,46.0,0.1971666666666666,0.016847,0.108231,0.01001827730495768
2022-10-30,25,12,2.0,48.0,0.0608333333333333,0.012593,0.12082399999999999,0.010997031761608642
2022-10-31,21,14,3.0,40.6,0.0003333333333333,0.017868,0.13869199999999998,0.012359376721953837
2022-11-01,21,20,3.0,38.8,0.0155833333333333,0.020931,0.159623,0.013921295218179901
2022-11-02,17,16,3.0,25.0,0.0,0.016847,0.17647,0.015155368670503561
2022-11-03,25,19,5.0,58.0,0.00876,0.037438,0.213908,0.017835215677508384
2022-11-04,25,10,3.0,75.0,0.0012916666666666,0.017868,0.23177599999999998,0.019087756846515633
2022-11-05,9,7,5.0,40.5,0.0,0.013614,0.24538999999999997,0.02003191443942132
2022-11-06,13,10,4.0,45.0,0.0011666666666666,0.015656,0.26104599999999994,0.02110757634025194
2022-11-07,30,20,4.0,55.0,0.0,0.034035,0.2950809999999999,0.02341187247015932
2022-11-08,21,20,3.0,37.5,0.0,0.020931,0.3160119999999999,0.024807826418972022
2022-11-09,42,26,4.0,68.0,0.0,0.046288,0.3622999999999999,0.02784414212318318
2022-11-10,25,16,4.0,48.0,0.012125,0.027909,0.3902089999999999,0.029644302443961185
2022-11-11,34,20,3.0,63.0,0.0355,0.027568,0.4177769999999999,0.031402005293278946
2022-11-12,53,28,2.0,57.0,0.0,0.027568,0.4453449999999999,0.03314079153702312
2022-11-13,21,18,4.0,39.4,0.0026666666666666,0.026547,0.47189199999999987,0.03479844370866223
2022-11-14,25,18,3.0,53.0,0.00125,0.021953,0.49384499999999987,0.03615752432329482
2022-11-15,25,11,3.0,72.4,0.0,0.018379,0.5122239999999999,0.03728756798806418
2022-11-16,17,13,3.0,51.0,0.0134166666666666,0.015316,0.5275399999999999,0.03822406773481744
2022-11-17,21,10,5.0,78.0,0.000125,0.026377,0.5539169999999999,0.03982620484907818
2022-11-18,30,10,2.0,79.0,0.0,0.013614,0.5675309999999999,0.04064800355318936
2022-11-19,30,15,3.0,68.5,0.0,0.022974,0.590505,0.04202720265351865
2022-11-20,34,19,3.0,59.7,0.0993333333333333,0.027058,0.617563,0.043639751517699395
2022-11-21,42,25,3.0,54.5,0.1244166666666666,0.034205,0.651768,0.04566073089924714
2022-11-22,34,20,3.0,48.4,0.1462083333333333,0.027568,0.679336,0.047275965252302515
2022-11-23,17,13,5.0,40.0,0.0034166666666666,0.025526,0.7048620000000001,0.04876117141844857
2022-11-24,13,6,3.0,66.0,0.00675,0.0097,0.7145620000000001,0.04932301180104415
2022-11-25,17,9,4.0,50.0,0.2479166666666666,0.017698,0.7322600000000001,0.0503445806209223
2022-11-26,13,11,4.0,47.0,0.4380833333333333,0.0,0.0,0.0
2022-11-27,17,10,3.0,54.5,0.014875,0.013784,0.013784,0.0017481280162429994
2022-11-28,13,14,5.0,37.0,0.0081666666666666,0.022974,0.036758,0.00401319860627069
2022-11-29,13,8,4.0,81.0,0.1085416666666666,0.014295,0.051053,0.0053010619913970505
2022-11-30,53,23,2.0,72.0,0.03,0.025867,0.07692,0.007501885187604867
2022-12-01,57,29,3.0,44.0,0.0007083333333333,0.043905,0.120825,0.010997108838868445
2022-12-02,9,10,8.0,34.0,0.010625,0.025867,0.146692,0.012960385342645861
2022-12-03,30,21,2.0,51.0,0.0109583333333333,0.017358,0.16404999999999997,0.014247457197006071
2022-12-04,46,24,2.0,57.0,0.0008333333333333,0.023824,0.18787399999999999,0.01598029308168329
2022-12-05,25,16,3.0,48.7,0.127375,0.020931,0.208805,0.017474539897756478
2022-12-06,17,12,4.0,51.9,0.004625,0.01974,0.228545,0.018862418611370654
2022-12-07,30,26,2.0,50.5,0.0014166666666666,0.01906,0.247605,0.020184739756337132
2022-12-08,21,18,5.0,34.0,0.0411666666666666,0.033184,0.280789,0.022449672691120904
2022-12-09,25,22,2.0,32.5,0.0210833333333333,0.015996,0.296785,0.023526093190627827
2022-12-10,30,20,2.0,40.5,0.0039166666666666,0.017017,0.313802,0.02466114693679152
2022-12-11,17,10,4.0,22.3,0.0005833333333333,0.018379,0.332181,0.025876073938227245
2022-12-12,25,20,6.0,32.3,0.049625,0.045947,0.378128,0.028867716909430338
2022-12-13,34,23,4.0,68.2,0.054125,0.0388,0.416928,0.03134816310036452
2022-12-14,25,15,4.0,45.0,0.12825,0.027228,0.444156,0.03306617148322613
2022-12-15,21,14,3.0,43.5,0.0489999999999999,0.017868,0.462024,0.03418411732081435
2022-12-16,17,11,4.0,29.0,0.022125,0.01906,0.481084,0.03536876518280711
2022-12-17,21,13,3.0,34.5,0.0007083333333333,0.017358,0.498442,0.03644082607092126
2022-12-18,30,17,2.0,39.0,0.000125,0.015996,0.514438,0.03742323252640381
2022-12-19,30,20,3.0,33.2,0.0,0.025526,0.539964,0.03898035649861852
2022-12-20,25,24,3.0,33.0,0.0,0.025016,0.56498,0.040494273622950175
2022-12-21,25,23,5.0,48.5,0.0,0.040842,0.6058220000000001,0.042941573010264154
2022-12-22,21,10,3.0,72.4,0.0,0.015826,0.6216480000000001,0.043882122102627215
2022-12-23,53,17,2.0,69.0,0.0,0.023824,0.645472,0.045290162757008874
2022-12-24,50,20,2.0,71.0,0.003875,0.023824,0.669296,0.04668908325362014
2022-12-25,9,4,5.0,47.1,0.0076666666666666,0.011061,0.680357,0.047335560379322565
2022-12-26,17,9,3.0,70.0,0.0007083333333333,0.013274,0.693631,0.04810891318003339
2022-12-27,13,12,5.0,38.0,0.0647916666666666,0.021272,0.714903,0.04934273799071682
2022-12-28,13,9,3.0,62.6,0.1165,0.011232,0.726135,0.04999154296085285
2022-12-29,25,11,3.0,84.6,0.0015416666666666,0.018379,0.744514,0.051049282250926024
2022-12-30,21,11,3.0,66.2,0.0045,0.016337,0.760851,0.051985508236785875
2022-12-31,42,18,3.0,73.2,0.0011176470588235,0.030631,0.791482,0.053731012213984485
