1691,Goettingen,Niedersachsen,0,9.9507,51.5002,167

DNI (W/m^2),GHI (W/m^2),Date (MM/DD/YYYY),Time (HH:MM),DHI (W/m^2),Dry-bulb (C),Alb


0,0,09/13/2019,19:00,0,15,72,0.25

0,0,09/13/2019,20:00,0,14,78,0.25

0,0,09/13/2019,21:00,0,12,98,0.25

0,0,09/13/2019,22:00,0,11,92,0.25

0,0,09/13/2019,23:00,0,10,8,0.25

0,0,09/14/2019,00:00,0,11,03,0.25

0,0,09/14/2019,01:00,0,9,87,0.25

0,0,09/14/2019,02:00,0,9,13,0.25

0,0,09/14/2019,03:00,0,8,28,0.25

0,0,09/14/2019,04:00,0,8,0.25

0,2778,0,7716,09/14/2019,05:00,0,4938,7,88,0.25

34,4445,95,679,09/14/2019,06:00,61,2346,8,98,0.25

81,6666,226,8518,09/14/2019,07:00,145,1852,13,22,0.25

113,8889,316,358,09/14/2019,08:00,202,4692,16,28,0.25

149,7222,415,8951,09/14/2019,09:00,266,1729,19,67,0.25

191,3889,531,6358,09/14/2019,10:00,340,2469,23,45,0.25

196,6667,546,2964,09/14/2019,11:00,349,6296,26,58,0.25

179,1667,497,685,09/14/2019,12:00,318,5186,27,87,0.25

204,7222,568,6729,09/14/2019,13:00,363,9506,28,08,0.25

157,7778,438,2717,09/14/2019,14:00,280,4939,29,18,0.25

163,6112,454,4753,09/14/2019,15:00,290,8642,28,6,0.25

132,2223,367,2839,09/14/2019,16:00,235,0618,27,38,0.25

63,3332,175,9259,09/14/2019,17:00,112,5927,24,1,0.25

6,6667,18,5185,09/14/2019,18:00,11,8519,19,88,0.25

0,0,09/14/2019,19:00,0,17,13,0.25

0,0,09/14/2019,20:00,0,15,3,0.25

0,0,09/14/2019,21:00,0,13,77,0.25

0,0,09/14/2019,22:00,0,12,97,0.25

0,0,09/14/2019,23:00,0,12,62,0.25

0,0,09/15/2019,00:00,0,12,15,0.25

0,0,09/15/2019,01:00,0,11,35,0.25

0,0,09/15/2019,02:00,0,11,6,0.25

0,0,09/15/2019,03:00,0,10,82,0.25

0,0,09/15/2019,04:00,0,9,82,0.25

0,0,09/15/2019,05:00,0,9,45,0.25

26,6666,74,0741,09/15/2019,06:00,47,4075,10,25,0.25

81,6666,226,8519,09/15/2019,07:00,145,1852,14,12,0.25

115,319,4444,09/15/2019,08:00,204,4444,17,8,0.25

158,889,441,358,09/15/2019,09:00,282,4691,21,35,0.25

230,5556,640,4321,09/15/2019,10:00,409,8765,24,77,0.25

193,6111,537,8087,09/15/2019,11:00,344,1976,27,73,0.25

165,5556,459,8766,09/15/2019,12:00,294,321,28,72,0.25

151,9445,422,0677,09/15/2019,13:00,270,1235,29,22,0.25

179,7223,499,2284,09/15/2019,14:00,319,5062,29,42,0.25

97,7778,271,605,09/15/2019,15:00,173,8271,29,48,0.25

88,3334,245,3704,09/15/2019,16:00,157,037,28,8,0.25

53,6109,148,9197,09/15/2019,17:00,95,3088,25,73,0.25

7,7778,21,6049,09/15/2019,18:00,13,8271,19,55,0.25

0,0,09/15/2019,19:00,0,16,25,0.25

0,0,09/15/2019,20:00,0,15,23,0.25

0,0,09/15/2019,21:00,0,13,45,0.25

0,0,09/15/2019,22:00,0,12,35,0.25

0,0,09/15/2019,23:00,0,12,22,0.25

0,0,09/16/2019,00:00,0,11,42,0.25

0,0,09/16/2019,01:00,0,10,93,0.25

0,0,09/16/2019,02:00,0,10,3,0.25

0,0,09/16/2019,03:00,0,10,15,0.25

0,0,09/16/2019,04:00,0,10,12,0.25

0,0,09/16/2019,05:00,0,10,12,0.25

27,2222,75,6172,09/16/2019,06:00,48,3951,10,62,0.25

93,0555,258,4877,09/16/2019,07:00,165,432,13,88,0.25

193,3333,537,037,09/16/2019,08:00,343,7037,16,75,0.25

280,5556,779,3209,09/16/2019,09:00,498,7653,20,38,0.25

291,1111,808,642,09/16/2019,10:00,517,5309,24,67,0.25

268,3334,745,3704,09/16/2019,11:00,477,0369,25,25,0.25

301,9445,838,7346,09/16/2019,12:00,536,7902,26,15,0.25

316,1112,878,0863,09/16/2019,13:00,561,9754,26,82,0.25

259,9999,722,2221,09/16/2019,14:00,462,2222,28,23,0.25

170,2777,472,9939,09/16/2019,15:00,302,7161,27,62,0.25

179,4445,498,4569,09/16/2019,16:00,319,0123,28,12,0.25

48,8889,135,8025,09/16/2019,17:00,86,9136,25,5,0.25

6,3889,17,7469,09/16/2019,18:00,11,3581,23,08,0.25

0,0,09/16/2019,19:00,0,21,1,0.25

0,0,09/16/2019,20:00,0,19,82,0.25

0,0,09/16/2019,21:00,0,18,35,0.25

0,0,09/16/2019,22:00,0,16,78,0.25

0,0,09/16/2019,23:00,0,15,92,0.25

0,0,09/17/2019,00:00,0,14,63,0.25

0,0,09/17/2019,01:00,0,13,3,0.25

0,0,09/17/2019,02:00,0,13,07,0.25

0,0,09/17/2019,03:00,0,13,12,0.25

0,0,09/17/2019,04:00,0,12,72,0.25

0,0,09/17/2019,05:00,0,12,05,0.25

30,83,3333,09/17/2019,06:00,53,3333,11,35,0.25

80,5556,223,7655,09/17/2019,07:00,143,2099,11,72,0.25

139,7222,388,1173,09/17/2019,08:00,248,3951,12,98,0.25

186,6667,518,5184,09/17/2019,09:00,331,8518,14,38,0.25

211,9444,588,7347,09/17/2019,10:00,376,7902,15,8,0.25

226,1112,628,0865,09/17/2019,11:00,401,9752,16,88,0.25

191,3889,531,6359,09/17/2019,12:00,340,2469,17,53,0.25

154,7222,429,7839,09/17/2019,13:00,275,0617,18,3,0.25

134,4444,373,4568,09/17/2019,14:00,239,0123,18,62,0.25

115,8333,321,7593,09/17/2019,15:00,205,9259,18,97,0.25

102,2222,283,9506,09/17/2019,16:00,181,7284,18,45,0.25

64,1666,178,2407,09/17/2019,17:00,114,0741,16,52,0.25

5,8334,16,2037,09/17/2019,18:00,10,3704,13,9,0.25

0,0,09/17/2019,19:00,0,11,65,0.25

0,0,09/17/2019,20:00,0,7,72,0.25

0,0,09/17/2019,21:00,0,6,53,0.25

0,0,09/17/2019,22:00,0,7,37,0.25

0,0,09/17/2019,23:00,0,6,78,0.25

0,0,09/18/2019,00:00,0,4,75,0.25

0,0,09/18/2019,01:00,0,3,7,0.25

0,0,09/18/2019,02:00,0,3,03,0.25

0,0,09/18/2019,03:00,0,2,25,0.25

0,0,09/18/2019,04:00,0,2,23,0.25

0,0,09/18/2019,05:00,0,1,72,0.25

21,6666,60,1852,09/18/2019,06:00,38,5185,2,87,0.25

50,8333,141,2037,09/18/2019,07:00,90,3705,6,28,0.25

68,0556,189,0432,09/18/2019,08:00,120,9876,10,42,0.25

79,4445,220,6788,09/18/2019,09:00,141,2346,13,7,0.25

86,3887,239,9694,09/18/2019,10:00,153,5802,16,35,0.25

92,5001,256,9446,09/18/2019,11:00,164,4444,18,32,0.25

93,8889,260,8026,09/18/2019,12:00,166,9135,19,33,0.25

89,7222,249,2286,09/18/2019,13:00,159,5061,20,27,0.25

84,9999,236,1112,09/18/2019,14:00,151,1111,20,52,0.25

71,9445,199,8456,09/18/2019,15:00,127,9012,20,48,0.25

59,1666,164,352,09/18/2019,16:00,105,1853,20,05,0.25

38,611,107,253,09/18/2019,17:00,68,642,18,07,0.25

5,8333,16,2037,09/18/2019,18:00,10,3704,15,28,0.25

0,0,09/18/2019,19:00,0,15,53,0.25

0,0,09/18/2019,20:00,0,14,45,0.25

0,0,09/18/2019,21:00,0,9,88,0.25

0,0,09/18/2019,22:00,0,6,75,0.25

0,0,09/18/2019,23:00,0,4,7,0.25

0,0,09/19/2019,00:00,0,6,27,0.25

0,0,09/19/2019,01:00,0,4,08,0.25

0,0,09/19/2019,02:00,0,3,25,0.25

0,0,09/19/2019,03:00,0,2,65,0.25

0,0,09/19/2019,04:00,0,2,4,0.25

0,0,09/19/2019,05:00,0,2,2,0.25

28,6112,79,4753,09/19/2019,06:00,50,8643,2,3,0.25

92,4999,256,9444,09/19/2019,07:00,164,4446,4,97,0.25

121,1112,336,4198,09/19/2019,08:00,215,3087,9,0.25

124,1666,344,9075,09/19/2019,09:00,220,7408,12,3,0.25

114,1666,317,1295,09/19/2019,10:00,202,963,16,65,0.25

109,7223,304,7838,09/19/2019,11:00,195,0618,20,03,0.25

109,1667,303,2406,09/19/2019,12:00,194,0742,21,88,0.25

109,7222,304,7838,09/19/2019,13:00,195,0618,22,85,0.25

105,5556,293,2098,09/19/2019,14:00,187,6543,23,5,0.25

93,3333,259,2594,09/19/2019,15:00,165,9259,23,18,0.25

77,5,215,2777,09/19/2019,16:00,137,7778,22,33,0.25

48,3334,134,2593,09/19/2019,17:00,85,926,19,65,0.25

4,7223,13,1173,09/19/2019,18:00,8,395,13,68,0.25

0,0,09/19/2019,19:00,0,10,58,0.25

0,0,09/19/2019,20:00,0,8,63,0.25

0,0,09/19/2019,21:00,0,7,27,0.25

0,0,09/19/2019,22:00,0,6,45,0.25

0,0,09/19/2019,23:00,0,5,33,0.25

0,0,09/20/2019,00:00,0,4,48,0.25

0,0,09/20/2019,01:00,0,4,0.25

0,0,09/20/2019,02:00,0,2,88,0.25

0,0,09/20/2019,03:00,0,2,52,0.25

0,0,09/20/2019,04:00,0,2,3,0.25

0,0,09/20/2019,05:00,0,1,47,0.25

27,7779,77,1605,09/20/2019,06:00,49,3827,1,8,0.25

97,5,270,8334,09/20/2019,07:00,173,3331,6,15,0.25

111,1111,308,642,09/20/2019,08:00,197,531,9,12,0.25

89,9999,250,0002,09/20/2019,09:00,159,9999,11,85,0.25

91,389,253,8582,09/20/2019,10:00,162,4692,15,47,0.25

92,5002,256,9446,09/20/2019,11:00,164,4444,19,37,0.25

92,5001,256,9446,09/20/2019,12:00,164,4444,21,67,0.25

90,8334,252,315,09/20/2019,13:00,161,4816,22,08,0.25

82,7778,229,9382,09/20/2019,14:00,147,1605,22,68,0.25

71,1111,197,5308,09/20/2019,15:00,126,4197,23,02,0.25

56,9445,158,1791,09/20/2019,16:00,101,2346,22,4,0.25

36,6667,101,8518,09/20/2019,17:00,65,1853,19,82,0.25

3,3333,9,2592,09/20/2019,18:00,5,9259,13,87,0.25

0,0,09/20/2019,19:00,0,12,17,0.25

0,0,09/20/2019,20:00,0,8,75,0.25

0,0,09/20/2019,21:00,0,7,48,0.25

0,0,09/20/2019,22:00,0,6,47,0.25

0,0,09/20/2019,23:00,0,6,25,0.25

0,0,09/21/2019,00:00,0,6,02,0.25

0,0,09/21/2019,01:00,0,5,02,0.25

0,0,09/21/2019,02:00,0,4,67,0.25

0,0,09/21/2019,03:00,0,3,73,0.25

0,0,09/21/2019,04:00,0,2,85,0.25

0,0,09/21/2019,05:00,0,3,0.25

21,6667,60,1852,09/21/2019,06:00,38,5184,3,77,0.25

57,7778,160,4939,09/21/2019,07:00,102,7161,7,33,0.25

74,4445,206,79,09/21/2019,08:00,132,3456,10,88,0.25

86,9445,241,5125,09/21/2019,09:00,154,5679,14,13,0.25

95,5556,265,4322,09/21/2019,10:00,169,8764,17,57,0.25

99,7223,277,0062,09/21/2019,11:00,177,2839,21,27,0.25

98,889,274,6914,09/21/2019,12:00,175,8024,22,98,0.25

95,5556,265,4322,09/21/2019,13:00,169,8765,23,87,0.25

91,6668,254,6298,09/21/2019,14:00,162,963,24,12,0.25

83,8889,233,0247,09/21/2019,15:00,149,1358,23,98,0.25

69,7222,193,6728,09/21/2019,16:00,123,9506,23,33,0.25

41,6667,115,7408,09/21/2019,17:00,74,074,20,0.25

3,3333,9,2592,09/21/2019,18:00,5,9259,14,98,0.25

0,0,09/21/2019,19:00,0,12,82,0.25

0,0,09/21/2019,20:00,0,10,28,0.25

0,0,09/21/2019,21:00,0,9,2,0.25

0,0,09/21/2019,22:00,0,8,72,0.25

0,0,09/21/2019,23:00,0,7,7,0.25

0,0,09/22/2019,00:00,0,7,77,0.25

0,0,09/22/2019,01:00,0,6,58,0.25

0,0,09/22/2019,02:00,0,5,38,0.25

0,0,09/22/2019,03:00,0,5,08,0.25

0,0,09/22/2019,04:00,0,4,75,0.25

0,0,09/22/2019,05:00,0,5,57,0.25

21,6666,60,1851,09/22/2019,06:00,38,5185,4,98,0.25

70,8334,196,7593,09/22/2019,07:00,125,9259,9,47,0.25

100,8333,280,0926,09/22/2019,08:00,179,2592,13,02,0.25

118,889,330,247,09/22/2019,09:00,211,358,16,18,0.25

125,8332,349,5372,09/22/2019,10:00,223,7037,19,65,0.25

126,9444,352,6236,09/22/2019,11:00,225,6792,22,8,0.25

126,3888,351,0804,09/22/2019,12:00,224,6913,24,35,0.25

125,2776,347,994,09/22/2019,13:00,222,7159,25,3,0.25

123,8888,344,1359,09/22/2019,14:00,220,247,25,87,0.25

107,2222,297,8394,09/22/2019,15:00,190,6173,25,88,0.25

84,4444,234,5679,09/22/2019,16:00,150,1235,25,65,0.25

43,3333,120,3704,09/22/2019,17:00,77,0371,21,22,0.25

2,2223,6,1728,09/22/2019,18:00,3,9507,16,62,0.25

0,0,09/22/2019,19:00,0,15,37,0.25

0,0,09/22/2019,20:00,0,12,45,0.25

0,0,09/22/2019,21:00,0,10,63,0.25

0,0,09/22/2019,22:00,0,11,35,0.25

0,0,09/22/2019,23:00,0,9,43,0.25

0,0,09/23/2019,00:00,0,8,55,0.25

0,0,09/23/2019,01:00,0,8,42,0.25

0,0,09/23/2019,02:00,0,9,03,0.25

0,0,09/23/2019,03:00,0,8,52,0.25

0,0,09/23/2019,04:00,0,9,7,0.25

0,0,09/23/2019,05:00,0,10,27,0.25

10,27,7777,09/23/2019,06:00,17,7778,10,88,0.25

63,8888,177,4691,09/23/2019,07:00,113,5802,12,58,0.25

150,2779,417,4383,09/23/2019,08:00,267,1605,15,8,0.25

161,3888,448,3026,09/23/2019,09:00,286,9137,18,73,0.25

235,5555,654,321,09/23/2019,10:00,418,7655,20,68,0.25

282,7778,785,4938,09/23/2019,11:00,502,7161,21,55,0.25

133,889,371,9136,09/23/2019,12:00,238,0247,23,25,0.25

118,3333,328,7036,09/23/2019,13:00,210,3704,24,2,0.25

101,3888,281,6358,09/23/2019,14:00,180,247,24,67,0.25

101,9444,283,179,09/23/2019,15:00,181,2346,24,52,0.25

91,1111,253,0864,09/23/2019,16:00,161,9753,23,85,0.25

39,1666,108,7963,09/23/2019,17:00,69,6297,21,12,0.25

0,5556,1,5432,09/23/2019,18:00,0,9877,18,75,0.25

0,0,09/23/2019,19:00,0,19,13,0.25

0,0,09/23/2019,20:00,0,17,4,0.25

0,0,09/23/2019,21:00,0,16,97,0.25

0,0,09/23/2019,22:00,0,17,23,0.25

0,0,09/23/2019,23:00,0,17,52,0.25

0,0,09/24/2019,00:00,0,16,37,0.25

0,0,09/24/2019,01:00,0,16,13,0.25

0,0,09/24/2019,02:00,0,17,05,0.25

0,0,09/24/2019,03:00,0,17,55,0.25

0,0,09/24/2019,04:00,0,17,28,0.25

0,0,09/24/2019,05:00,0,16,78,0.25

3,3334,9,2592,09/24/2019,06:00,5,926,16,83,0.25

21,1111,58,642,09/24/2019,07:00,37,5309,14,4,0.25

129,7221,360,3396,09/24/2019,08:00,230,6173,14,6,0.25

184,1666,511,5741,09/24/2019,09:00,327,4075,15,95,0.25

221,9444,616,5124,09/24/2019,10:00,394,5679,17,05,0.25

174,4445,484,5679,09/24/2019,11:00,310,1234,17,68,0.25

172,2222,478,395,09/24/2019,12:00,306,1728,18,43,0.25

148,0556,411,2654,09/24/2019,13:00,263,2098,19,1,0.25

148,0555,411,2653,09/24/2019,14:00,263,2098,19,82,0.25

121,6666,337,9631,09/24/2019,15:00,216,2963,19,88,0.25

102,5,284,7221,09/24/2019,16:00,182,2223,19,15,0.25

40,8334,113,4259,09/24/2019,17:00,72,5925,17,18,0.25

0,2778,0,7716,09/24/2019,18:00,0,4938,15,93,0.25

0,0,09/24/2019,19:00,0,15,97,0.25

0,0,09/24/2019,20:00,0,15,8,0.25

0,0,09/24/2019,21:00,0,17,03,0.25

0,0,09/24/2019,22:00,0,15,92,0.25

0,0,09/24/2019,23:00,0,14,27,0.25

0,0,09/25/2019,00:00,0,13,43,0.25

0,0,09/25/2019,01:00,0,13,3,0.25

0,0,09/25/2019,02:00,0,13,75,0.25

0,0,09/25/2019,03:00,0,13,68,0.25

0,0,09/25/2019,04:00,0,13,98,0.25

0,0,09/25/2019,05:00,0,13,67,0.25

7,2222,20,0617,09/25/2019,06:00,12,8395,10,15,0.25

41,1111,114,1976,09/25/2019,07:00,73,0865,10,93,0.25

103,3333,287,037,09/25/2019,08:00,183,7036,11,88,0.25

190,8334,530,0926,09/25/2019,09:00,339,2593,12,77,0.25

217,7779,604,9384,09/25/2019,10:00,387,1606,13,2,0.25

268,8888,746,9136,09/25/2019,11:00,478,0246,14,13,0.25

276,6666,768,5185,09/25/2019,12:00,491,8519,14,25,0.25

244,1667,678,2407,09/25/2019,13:00,434,0741,13,95,0.25

187,2221,520,0618,09/25/2019,14:00,332,8396,13,5,0.25

127,7778,354,9383,09/25/2019,15:00,227,1605,13,2,0.25

65,180,5556,09/25/2019,16:00,115,5555,12,83,0.25

11,9444,33,1789,09/25/2019,17:00,21,2346,12,13,0.25

0,0,09/25/2019,18:00,0,11,32,0.25

0,0,09/25/2019,19:00,0,11,25,0.25

0,0,09/25/2019,20:00,0,10,78,0.25

0,0,09/25/2019,21:00,0,10,52,0.25

0,0,09/25/2019,22:00,0,9,47,0.25

0,0,09/25/2019,23:00,0,8,77,0.25

0,0,09/26/2019,00:00,0,7,55,0.25

0,0,09/26/2019,01:00,0,6,02,0.25

0,0,09/26/2019,02:00,0,6,32,0.25

0,0,09/26/2019,03:00,0,6,88,0.25

0,0,09/26/2019,04:00,0,7,33,0.25

0,0,09/26/2019,05:00,0,8,03,0.25

2,5001,6,9444,09/26/2019,06:00,4,4445,8,4,0.25

33,6112,93,3642,09/26/2019,07:00,59,7531,9,03,0.25

95,5556,265,4322,09/26/2019,08:00,169,8765,9,9,0.25

123,3334,342,5926,09/26/2019,09:00,219,2592,10,58,0.25

105,2776,292,4382,09/26/2019,10:00,187,1605,10,82,0.25

108,0556,300,1544,09/26/2019,11:00,192,0988,10,93,0.25

85,5556,237,6543,09/26/2019,12:00,152,0987,10,73,0.25

115,5555,320,9877,09/26/2019,13:00,205,4322,10,6,0.25

92,2222,256,1729,09/26/2019,14:00,163,9506,10,45,0.25

42,5001,118,0556,09/26/2019,15:00,75,5555,9,95,0.25

17,2223,47,8396,09/26/2019,16:00,30,6174,9,18,0.25

1,3889,3,858,09/26/2019,17:00,2,4692,8,87,0.25

0,0,09/26/2019,18:00,0,8,72,0.25

0,0,09/26/2019,19:00,0,8,52,0.25

0,0,09/26/2019,20:00,0,8,27,0.25

0,0,09/26/2019,21:00,0,8,13,0.25

0,0,09/26/2019,22:00,0,7,7,0.25

0,0,09/26/2019,23:00,0,7,38,0.25

0,0,09/27/2019,00:00,0,7,3,0.25

0,0,09/27/2019,01:00,0,7,43,0.25

0,0,09/27/2019,02:00,0,7,52,0.25

0,0,09/27/2019,03:00,0,7,48,0.25

0,0,09/27/2019,04:00,0,7,4,0.25

0,0,09/27/2019,05:00,0,7,58,0.25

11,3889,31,6358,09/27/2019,06:00,20,2469,7,38,0.25

80,5556,223,7654,09/27/2019,07:00,143,2098,7,7,0.25

153,3333,425,926,09/27/2019,08:00,272,5926,8,6,0.25

240,666,6665,09/27/2019,09:00,426,6667,9,7,0.25

261,6667,726,8518,09/27/2019,10:00,465,1852,10,9,0.25

294,1667,817,1295,09/27/2019,11:00,522,963,11,83,0.25

251,9444,699,8456,09/27/2019,12:00,447,9011,12,02,0.25

278,8889,774,6914,09/27/2019,13:00,495,8024,12,55,0.25

206,3888,573,3025,09/27/2019,14:00,366,9136,12,55,0.25

153,3333,425,926,09/27/2019,15:00,272,5926,12,6,0.25

78,0555,216,8209,09/27/2019,16:00,138,7654,12,37,0.25

4,1667,11,574,09/27/2019,17:00,7,4074,11,42,0.25

0,0,09/27/2019,18:00,0,10,78,0.25

0,0,09/27/2019,19:00,0,10,63,0.25

0,0,09/27/2019,20:00,0,10,43,0.25

0,0,09/27/2019,21:00,0,9,5,0.25

0,0,09/27/2019,22:00,0,9,03,0.25

0,0,09/27/2019,23:00,0,7,6,0.25

0,0,09/28/2019,00:00,0,6,42,0.25

0,0,09/28/2019,01:00,0,5,55,0.25

0,0,09/28/2019,02:00,0,6,75,0.25

0,0,09/28/2019,03:00,0,7,02,0.25

0,0,09/28/2019,04:00,0,7,2,0.25

0,0,09/28/2019,05:00,0,7,93,0.25

5,8333,16,2037,09/28/2019,06:00,10,3704,8,68,0.25

36,9445,102,6235,09/28/2019,07:00,65,679,9,22,0.25

142,5,395,8333,09/28/2019,08:00,253,3333,10,68,0.25

316,9445,880,4012,09/28/2019,09:00,563,4567,12,58,0.25

255,5556,709,8766,09/28/2019,10:00,454,321,13,53,0.25

147,2222,408,9505,09/28/2019,11:00,261,7284,13,15,0.25

259,4445,720,6791,09/28/2019,12:00,461,2347,14,17,0.25

223,6112,621,1419,09/28/2019,13:00,397,5308,15,67,0.25

135,8333,377,3149,09/28/2019,14:00,241,4815,16,28,0.25

86,9445,241,5123,09/28/2019,15:00,154,5678,16,2,0.25

60,8333,168,9815,09/28/2019,16:00,108,1482,15,88,0.25

29,7222,82,5616,09/28/2019,17:00,52,8396,13,82,0.25

0,2778,0,7716,09/28/2019,18:00,0,4938,10,15,0.25

0,0,09/28/2019,19:00,0,8,18,0.25

0,0,09/28/2019,20:00,0,7,4,0.25

0,0,09/28/2019,21:00,0,5,97,0.25

0,0,09/28/2019,22:00,0,5,67,0.25

0,0,09/28/2019,23:00,0,5,57,0.25

0,0,09/29/2019,00:00,0,4,53,0.25

0,0,09/29/2019,01:00,0,4,1,0.25

0,0,09/29/2019,02:00,0,4,12,0.25

0,0,09/29/2019,03:00,0,3,6,0.25

0,0,09/29/2019,04:00,0,3,08,0.25

0,0,09/29/2019,05:00,0,2,93,0.25

10,8333,30,0926,09/29/2019,06:00,19,2594,2,97,0.25

48,0556,133,4876,09/29/2019,07:00,85,4321,5,9,0.25

128,3334,356,4814,09/29/2019,08:00,228,1482,9,2,0.25

248,3333,689,8148,09/29/2019,09:00,441,4815,11,53,0.25

306,6667,851,852,09/29/2019,10:00,545,1852,12,87,0.25

213,0556,591,821,09/29/2019,11:00,378,7654,13,13,0.25

168,3333,467,5926,09/29/2019,12:00,299,2593,13,18,0.25

214,7222,596,4506,09/29/2019,13:00,381,7284,13,62,0.25

222,7779,618,8272,09/29/2019,14:00,396,0494,14,27,0.25

164,4444,456,7901,09/29/2019,15:00,292,3456,14,98,0.25

75,2777,209,1049,09/29/2019,16:00,133,8272,14,2,0.25

19,1667,53,2408,09/29/2019,17:00,34,0742,12,52,0.25

0,0,09/29/2019,18:00,0,12,53,0.25

0,0,09/29/2019,19:00,0,12,05,0.25

0,0,09/29/2019,20:00,0,12,22,0.25

0,0,09/29/2019,21:00,0,12,37,0.25

0,0,09/29/2019,22:00,0,12,4,0.25

0,0,09/29/2019,23:00,0,12,5,0.25

0,0,09/30/2019,00:00,0,12,45,0.25

0,0,09/30/2019,01:00,0,12,47,0.25

0,0,09/30/2019,02:00,0,12,52,0.25

0,0,09/30/2019,03:00,0,12,57,0.25

0,0,09/30/2019,04:00,0,12,55,0.25

0,0,09/30/2019,05:00,0,12,5,0.25

2,5,6,9444,09/30/2019,06:00,4,4444,12,5,0.25

29,1667,81,0185,09/30/2019,07:00,51,8519,12,68,0.25

99,1666,275,463,09/30/2019,08:00,176,2963,13,33,0.25

195,2777,542,4382,09/30/2019,09:00,347,1605,14,43,0.25

283,8887,788,5801,09/30/2019,10:00,504,6914,15,62,0.25

274,1668,761,5742,09/30/2019,11:00,487,4073,16,18,0.25

284,7223,790,8949,09/30/2019,12:00,506,1729,16,72,0.25

103,8889,288,5802,09/30/2019,13:00,184,6915,16,2,0.25

136,6667,379,6297,09/30/2019,14:00,242,963,16,45,0.25

201,6667,560,1851,09/30/2019,15:00,358,5185,17,25,0.25

76,1111,211,4198,09/30/2019,16:00,135,3087,16,98,0.25

17,7778,49,3827,09/30/2019,17:00,31,6051,15,87,0.25

0,0,09/30/2019,18:00,0,15,28,0.25

0,0,09/30/2019,19:00,0,14,75,0.25

0,0,09/30/2019,20:00,0,14,4,0.25

0,0,09/30/2019,21:00,0,13,83,0.25

0,0,09/30/2019,22:00,0,12,65,0.25

0,0,09/30/2019,23:00,0,11,58,0.25

0,0,10/01/2019,00:00,0,11,1,0.25

0,0,10/01/2019,01:00,0,10,93,0.25

0,0,10/01/2019,02:00,0,10,13,0.25

0,0,10/01/2019,03:00,0,9,93,0.25

0,0,10/01/2019,04:00,0,10,18,0.25

0,0,10/01/2019,05:00,0,9,82,0.25

11,9444,33,179,10/01/2019,06:00,21,2346,9,12,0.25

60,2777,167,4382,10/01/2019,07:00,107,1605,10,15,0.25

112,7778,313,2716,10/01/2019,08:00,200,4938,11,88,0.25

196,9444,547,068,10/01/2019,09:00,350,1234,14,27,0.25

257,2223,714,5063,10/01/2019,10:00,457,284,15,67,0.25

252,7779,702,1605,10/01/2019,11:00,449,3826,17,07,0.25

251,3888,698,3025,10/01/2019,12:00,446,9136,18,17,0.25

309,9999,861,1112,10/01/2019,13:00,551,1111,18,52,0.25

237,5001,659,7223,10/01/2019,14:00,422,2222,18,22,0.25

149,9999,416,6666,10/01/2019,15:00,266,6665,17,67,0.25

80,222,2223,10/01/2019,16:00,142,2222,17,18,0.25

15,2778,42,4383,10/01/2019,17:00,27,1605,15,27,0.25

0,0,10/01/2019,18:00,0,14,23,0.25

0,0,10/01/2019,19:00,0,14,82,0.25

0,0,10/01/2019,20:00,0,14,07,0.25

0,0,10/01/2019,21:00,0,13,22,0.25

0,0,10/01/2019,22:00,0,13,2,0.25

0,0,10/01/2019,23:00,0,12,88,0.25

0,0,10/02/2019,00:00,0,11,58,0.25

0,0,10/02/2019,01:00,0,9,77,0.25

0,0,10/02/2019,02:00,0,10,15,0.25

0,0,10/02/2019,03:00,0,8,9,0.25

0,0,10/02/2019,04:00,0,8,85,0.25

0,0,10/02/2019,05:00,0,8,05,0.25

11,1111,30,8642,10/02/2019,06:00,19,7531,7,97,0.25

81,3888,226,0803,10/02/2019,07:00,144,6914,9,52,0.25

151,1111,419,7531,10/02/2019,08:00,268,642,12,0.25

236,1111,655,8641,10/02/2019,09:00,419,753,13,65,0.25

189,4444,526,2345,10/02/2019,10:00,336,7901,15,45,0.25

165,5556,459,8766,10/02/2019,11:00,294,321,16,58,0.25

277,5,770,8333,10/02/2019,12:00,493,3333,17,7,0.25

235,8334,655,0925,10/02/2019,13:00,419,2593,18,87,0.25

154,1668,428,2408,10/02/2019,14:00,274,0741,19,32,0.25

175,486,1112,10/02/2019,15:00,311,1112,18,48,0.25

93,8888,260,8025,10/02/2019,16:00,166,9137,17,87,0.25

