"City, Country",min,max,median,variance
"Kyoto, JP",46.50493150684931,96.09698630136987,73.8676712328767,1838.9516438356168
"Matsuyama, JP",49.238082191780826,85.70246575342465,69.26356164383562,1231.4774794520545
"Miyazaki, JP",54.84986301369863,93.46328767123288,76.8676712328767,1482.278520547945
"Nagano, JP",53.748493150684936,92.22958904109589,76.58219178082192,1725.5672054794522
"Nagasaki, JP",50.52054794520548,90.50876712328767,72.04164383561644,1235.8942191780823
"Nagoya, JP",42.105479452054794,92.91452054794522,67.72082191780822,1639.3164383561643
"Naha, JP",63.476519337016576,95.07237569060773,80.21298342541436,583.7466298342542
"Nara-shi, JP",45.99287671232877,91.95863013698629,70.96739726027397,2083.2476712328767
"Niigata, JP",56.634246575342466,93.13561643835617,76.67890410958904,1431.4167671232879
"Okayama, JP",47.48657534246576,92.16712328767123,71.1268493150685,1858.0817808219178
"Osaka, JP",14.72986301369863,96.64273972602739,68.1682191780822,2417.822410958904
"Saitama, JP",31.718082191780827,93.2095890410959,66.73205479452055,2227.7709589041096
"Sapporo, JP",51.79643835616437,92.37397260273973,72.39890410958904,1630.2615068493149
"Sendai, JP",52.027945205479455,91.11643835616438,73.38849315068492,1510.993123287671
"Shizuoka, JP",41.34219178082192,89.44136986301369,71.14136986301371,2177.1603561643838
"Takamatsu, JP",48.07917808219179,88.65068493150685,69.31589041095891,1461.7046301369862
"Tokyo, JP",34.123561643835615,92.67424657534247,66.15808219178082,1688.7002191780823
"Toyama, JP",45.678356164383565,95.09671232876711,77.41260273972603,2001.8625205479455
"Utsunomiya, JP",45.70901408450704,95.17774647887323,74.62478873239438,2339.760197183099
"Wakayama, JP",46.53945205479452,88.19890410958904,70.87506849315069,1478.639534246575
"Yokohama, JP",45.63506849315069,94.60958904109589,69.46082191780822,1501.7850958904112
"Ōita, JP",53.7641095890411,89.11698630136985,71.84301369863014,1161.9540547945205
"Bishkek, KG",41.026315789473685,84.93213296398892,63.35595567867036,2368.919778393352
"Skopje, MK",43.868493150684934,91.61780821917809,69.04109589041096,2878.975123287671
"Bamako, ML",30.43388429752066,76.37190082644628,52.05785123966942,2957.819173553719
"Alor Setar, MY",65.36307692307692,97.38153846153845,86.10923076923076,1116.5306769230767
"George Town, MY",61.882153846153834,97.05230769230769,79.82492307692307,928.0176307692309
"Klang, MY",56.235692307692304,92.68615384615384,80.03723076923076,1462.5449538461537
"Kuantan, MY",64.23384615384616,99.05846153846154,86.64615384615385,934.8099076923078
"Malacca, MY",63.44,95.55507692307692,82.89200000000001,1114.1649846153846
"Miri, MY",70.05846153846154,99.20615384615385,87.23384615384616,978.2784615384616
"Taiping, MY",56.81076923076923,94.84,82.35384615384615,1273.2923999999998
"Amsterdam, NL",37.48849315068493,95.38547945205478,78.59917808219178,1437.950821917808
"Breda, NL",60.67917808219178,89.41917808219178,76.55698630136985,962.2150684931507
"Dordrecht, NL",63.37506849315069,91.23698630136987,79.48849315068493,881.7917808219178
"Eindhoven, NL",41.69698630136986,93.54027397260273,72.24821917808218,2940.6702465753424
"Groningen, NL",61.0958904109589,91.18301369863015,78.39808219178082,1323.030767123288
"Haarlem, NL",51.60630136986301,93.66301369863014,75.21808219178082,1440.2476712328764
"Maastricht, NL",61.07232876712329,96.06410958904108,79.04082191780822,1427.453589041096
"Nijmegen, NL",63.19835616438357,89.05095890410959,77.0386301369863,995.7143013698629
"Rotterdam, NL",43.126575342465756,95.45863013698629,78.26356164383562,2067.642904109589
"The Hague, NL",64.83808219178081,91.80410958904109,80.09424657534247,815.7517808219179
"Utrecht, NL",55.909041095890416,92.5986301369863,74.23698630136987,1292.0863561643837
"Biratnagar, NP",68.30809061488672,98.81877022653721,87.8705501618123,1126.3534627831716
"Kathmandu, NP",42.31068493150685,101.7841095890411,79.1145205479452,9485.922109589043
"Pokhara, NP",60.02857142857143,93.37763975155279,71.46832298136647,2204.759875776397
"Funchal, PT",66.51726027397261,90.72465753424657,82.09068493150686,591.5151232876713
"Lisbon, PT",48.330958904109586,94.26301369863013,76.37041095890412,1551.6744383561643
"Belgrade, RS",48.827397260273976,85.78109589041095,67.55671232876712,1750.8157260273972
"Niš, RS",43.56712328767123,91.18493150684931,67.13561643835617,2925.0243835616434
"Novi Sad, RS",29.605479452054794,71.41561643835615,52.19041095890411,2409.977178082192
"Bratislava, SK",44.69506849315068,78.05890410958904,63.289589041095894,1251.2652602739727
"Košice, SK",51.10931506849315,88.21150684931507,72.12027397260275,1334.9871506849317
"Albuquerque, US",20.8372602739726,67.00054794520548,40.17041095890411,1909.6402465753424
"Atlanta, US",42.035616438356165,84.87506849315069,63.43095890410959,2247.5962739726024
"Austin, US",39.20301369863013,89.75424657534246,64.52082191780822,2574.9109315068495
"Baltimore, US",53.08246575342466,90.94767123287671,73.15315068493152,1555.4157534246576
"Boise, US",38.33397260273973,86.30986301369863,60.263287671232874,2629.165342465754
"Boston, US",44.143013698630135,92.51041095890412,69.7358904109589,1726.671205479452
"Brooklyn, US",38.3158904109589,87.30246575342466,63.09808219178081,1631.0003287671236
"Charlotte, US",44.84465753424657,95.01260273972605,69.57917808219179,2565.797835616438
"Chicago, US",36.949041095890415,92.37534246575342,69.38328767123288,1632.0157260273972
"Columbus, US",43.90767123287672,87.40739726027398,64.9068493150685,1939.1202465753422
"Dallas, US",33.34438356164384,83.50876712328767,55.12410958904108,2490.9276438356164
"Denver, US",16.952876712328766,82.64602739726027,46.371506849315075,3243.748246575343
"Detroit, US",50.353958944281516,93.15747800586509,72.37302052785924,1768.7268035190614
"El Paso, US",17.495890410958904,71.59479452054794,36.58410958904109,1982.3794794520547
"Fort Worth, US",36.92082191780822,79.72328767123288,55.823287671232876,2183.7607671232877
"Fresno, US",29.208493150684934,75.76575342465753,53.84191780821918,1928.872684931507
"Hartford, US",41.40821917808219,84.53342465753424,61.84821917808219,2209.429506849315
"Honolulu, US",51.363736263736264,82.66153846153847,67.98131868131868,967.8239285714284
"Houston, US",33.45068493150685,97.65890410958905,69.58767123287672,3311.1922191780827
"Indianapolis, US",34.279661016949156,94.35282485875706,71.93898305084747,2899.331694915254
"Jackson, US",45.67561643835617,92.88246575342467,76.12657534246576,2235.5000273972605
"Jacksonville, US",50.70356164383561,96.60602739726026,80.6868493150685,1704.679479452055
"Little Rock, US",42.56739726027397,82.19808219178083,62.33068493150685,1900.088493150685
"Los Angeles, US",36.87232876712329,89.07123287671233,64.76657534246576,2560.456520547945
"Madison, US",54.51178082191782,91.45452054794521,73.69287671232875,1612.0197534246577
"Manhattan, US",39.12054794520548,89.43041095890412,64.32438356164384,2068.797808219178
"Memphis, US",45.31013698630137,94.44054794520547,71.32027397260275,2223.303178082192
"Miami, US",56.68383561643835,93.2427397260274,78.83013698630137,996.1376438356164
"Milwaukee, US",45.690684931506844,94.81945205479454,70.66849315068494,1529.5923013698628
"Nashville, US",41.66328767123288,97.02876712328766,69.33205479452054,2767.3831232876714
"Oakland, US",46.26109589041096,92.73972602739725,72.23534246575343,1805.9256712328768
"Oklahoma City, US",38.34986301369863,86.49424657534247,60.49287671232877,1923.854794520548
"Omaha, US",45.34876712328768,84.43534246575342,64.04493150684932,1762.9166301369862
"Philadelphia, US",43.36520547945206,93.80465753424657,68.4331506849315,2034.8265479452052
"Phoenix, US",15.603013698630138,62.82904109589041,32.205205479452054,1911.110684931507
"Portland, US",37.31506849315068,95.4972602739726,73.79972602739727,1840.3949315068492
"Providence, US",12.027123287671234,89.72356164383562,53.38493150684931,8929.314767123287
"Queens, US",43.10246575342466,87.37506849315069,62.045753424657526,1513.886821917808
"Raleigh, US",45.353150684931514,97.2495890410959,75.17534246575343,2621.938684931507
"Richmond, US",40.75095890410959,95.91397260273972,70.10767123287671,2581.6936438356165
"Sacramento, US",31.232876712328768,85.29315068493149,60.78273972602739,2857.4594246575343
"Saint Paul, US",42.78,90.84986301369862,69.23369863013698,1592.2181917808223
"Salem, US",40.47315068493151,97.66712328767123,81.98273972602739,3803.1781643835616
"Salt Lake City, US",24.156164383561645,91.0572602739726,49.0241095890411,2388.252273972603
"San Antonio, US",32.55671232876711,88.9364383561644,63.19232876712329,2736.8711506849313
"San Diego, US",42.0531506849315,85.72465753424659,68.54191780821918,2734.0298904109586
"San Francisco, US",47.20821917808219,92.89424657534246,76.84739726027398,1792.1647397260276
"San Jose, US",31.499178082191783,92.25753424657535,68.59643835616438,3054.9468219178084
"Seattle, US",14.535890410958904,95.60383561643836,72.68575342465755,7058.564493150685
"Springfield, US",42.244383561643836,92.53013698630137,70.52,2276.3543835616433
"Staten Island, US",37.93506849315069,87.9295890410959,63.94219178082192,1975.3940273972605
"Tallahassee, US",36.2213698630137,96.58849315068494,75.01890410958904,3797.2416164383562
"The Bronx, US",39.228767123287675,84.59232876712329,64.22246575342464,1797.5014794520548
"Tucson, US",18.256164383561643,66.81342465753426,37.71260273972603,2037.1246849315066
"Washington D.C., US",36.76219178082192,94.50876712328768,69.79780821917808,2408.144109589041
