"City, Country",min,max,median,variance
"Erzurum, TR",0.48048780487804876,4.095121951219513,1.2767184035476717,15.171130820399114
"Eskişehir, TR",0.8100446428571428,5.372991071428571,2.6281250000000003,19.72955357142857
"Istanbul, TR",1.4279379157427938,7.751219512195123,4.453658536585365,27.648935698447893
"Kayseri, TR",0.3933481152993349,4.908647450110865,2.039024390243902,21.14239467849224
"Konya, TR",1.2485587583148559,6.55210643015521,3.463636363636364,27.33423503325942
"Kütahya, TR",0.6826666666666668,4.836222222222222,2.1777777777777776,17.98797777777778
"Samsun, TR",0.5478935698447894,5.988913525498892,1.839689578713969,20.871973392461197
"Sivas, TR",1.5297117516629715,7.278492239467849,3.8623059866962306,29.424368070953438
"Trabzon, TR",0.8341463414634146,5.628603104212861,2.597560975609756,22.333082039911304
"İzmir, TR",0.6796008869179601,8.267184035476719,2.8946784922394677,32.06390243902439
"İzmit, TR",0.5680709534368072,4.412638580931263,1.7529933481152993,15.091640798226164
"Douliu, TW",0.2534368070953437,5.6733924611973405,1.6869179600886919,18.522461197339247
"Hsinchu, TW",0.365410199556541,8.349667405764967,2.2368070953436807,41.68762749445677
"Kaohsiung, TW",0.11773835920177385,5.189135254988914,1.5702882483370288,10.140044345898005
"Keelung, TW",0.35565410199556535,5.825277161862528,2.2751662971175164,24.438137472283813
"Taichung, TW",0.10886917960088693,8.929268292682927,1.7860310421286032,36.26875831485588
"Tainan, TW",0.24412416851441243,5.449445676274944,2.0625277161862527,13.815720620842571
"Taipei, TW",0.11352549889135255,8.471175166297117,2.0605321507760532,28.41521064301552
"Taitung City, TW",0.27450110864745014,3.5239467849223947,1.376718403547672,7.435654101995564
"Taoyuan City, TW",0.6516629711751663,8.299778270509977,2.4279379157427936,32.64385809312639
"Dnipro, UA",10.861092150170649,15.507508532423207,12.803412969283277,209.10153583617748
"Ivano-Frankivsk, UA",1.6902654867256637,5.035398230088496,2.9469026548672566,20.752389380530975
"Kamianske, UA",2.316666666666667,6.066666666666667,4.033333333333333,14.325000000000001
"Kryvyi Rih, UA",1.6728971962616823,6.542056074766355,2.9158878504672896,158.0180373831775
"Kyiv, UA",0.31148648648648647,1.9932432432432432,1.093243243243243,2.4667229729729727
