0,Golden,Colorado,-7,39.739,-105.172,1829
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb
02/04/2020, 08:00:00,32.96,4.78,32.59,-12.4,0
02/04/2020, 09:00:00,127.54,0.44,127.43,-11.8,0
02/04/2020, 10:00:00,204.15,16.33,197.33,-11.16,0
02/04/2020, 11:00:00,381.54,108.18,330.02,-9.36,0
02/04/2020, 12:00:00,446.41,53.17,417.61,-9.17,0
02/04/2020, 13:00:00,361.04,6.64,357.37,-9.57,0
02/04/2020, 14:00:00,380.17,37.87,361.42,-9.71,0
02/04/2020, 15:00:00,287.09,57.89,259.52,-9.47,0
02/04/2020, 16:00:00,224.87,7.36,222.46,-10.15,0
02/04/2020, 17:00:00,78.83,5.98,77.7,-11.25,0
02/04/2020, 18:00:00,6.13,0.21,6.12,-13.08,0
02/04/2020, 19:00:00,0,0,0,-13.47,0
02/04/2020, 20:00:00,0,0,0,-13.52,0
02/04/2020, 21:00:00,0,0,0,-13.57,0
02/04/2020, 22:00:00,0,0,0,-13.22,0
02/04/2020, 23:00:00,0,0,0,-12.73,0
02/05/2020, 00:00:00,0,0,0,-12.53,0
02/05/2020, 01:00:00,0,0,0,-14.62,0
02/05/2020, 02:00:00,0,0,0,-15.42,0
02/05/2020, 03:00:00,0,0,0,-15.29,0
02/05/2020, 04:00:00,0,0,0,-15.18,0
02/05/2020, 05:00:00,0,0,0,-14.97,0
02/05/2020, 06:00:00,0,0,0,-15.38,0
02/05/2020, 07:00:00,0.32,0,0.32,-14.52,0
02/05/2020, 08:00:00,58.13,382.67,18.84,-15.22,0
02/05/2020, 09:00:00,262.8,913.76,45.98,-14.05,0
02/05/2020, 10:00:00,425.99,952.41,63.98,-13.98,0
02/05/2020, 11:00:00,549.65,956.17,84.03,-10.64,0
02/05/2020, 12:00:00,626.79,1005.78,75.24,-7.59,0
02/05/2020, 13:00:00,641.77,1016.6,71.62,-6.36,0
02/05/2020, 14:00:00,602.87,1020.06,69.04,-4.54,0
02/05/2020, 15:00:00,494.77,983.74,63.43,-3.48,0
02/05/2020, 16:00:00,336.61,911.99,51.29,-2.39,0
02/05/2020, 17:00:00,128.17,549.66,32.07,-4.09,0
02/05/2020, 18:00:00,4.41,0.54,4.38,-5.82,0
02/05/2020, 19:00:00,0,0,0,-5.5,0
02/05/2020, 20:00:00,0,0,0,-4.89,0
02/05/2020, 21:00:00,0,0,0,-4.46,0
02/05/2020, 22:00:00,0,0,0,-4.29,0
02/05/2020, 23:00:00,0,0,0,-3.97,0
02/06/2020, 00:00:00,0,0,0,-3.92,0
02/06/2020, 01:00:00,0,0,0,-3.89,0
02/06/2020, 02:00:00,0,0,0,-3.61,0
02/06/2020, 03:00:00,0,0,0,-3.36,0
02/06/2020, 04:00:00,0,0,0,-3.38,0
02/06/2020, 05:00:00,0,0,0,-3.33,0
02/06/2020, 06:00:00,0,0,0,-1.46,0
02/06/2020, 07:00:00,0.16,0,0.16,-0.75,0
02/06/2020, 08:00:00,24.16,1.76,24.02,-0.38,0
02/06/2020, 09:00:00,104.96,0.05,104.95,-0.04,0
02/06/2020, 10:00:00,189.52,0.71,189.24,0.59,0
02/06/2020, 11:00:00,276.77,0.17,276.68,0.91,0
02/06/2020, 12:00:00,339.06,2.8,337.52,0.99,0
02/06/2020, 13:00:00,433.56,84.78,385.77,1.5,0
02/06/2020, 14:00:00,362.59,36.74,342.78,1.75,0
02/06/2020, 15:00:00,335.93,61.86,308.79,1.63,0
02/06/2020, 16:00:00,262.23,191.59,203.56,2.33,0
02/06/2020, 17:00:00,104.6,64.94,90.73,0.95,0
02/06/2020, 18:00:00,3.04,0.38,3.02,-0.14,0
02/06/2020, 19:00:00,0,0,0,-0.84,0
02/06/2020, 20:00:00,0,0,0,-2.12,0
02/06/2020, 21:00:00,0,0,0,-2.46,0
02/06/2020, 22:00:00,0,0,0,-2.94,0
02/06/2020, 23:00:00,0,0,0,-5.06,0
02/07/2020, 00:00:00,0,0,0,-5.56,0
02/07/2020, 01:00:00,0,0,0,-5.52,0
02/07/2020, 02:00:00,0,0,0,-5.66,0
02/07/2020, 03:00:00,0,0,0,-5.74,0
02/07/2020, 04:00:00,0,0,0,-5.8,0
02/07/2020, 05:00:00,0,0,0,-5.96,0
02/07/2020, 06:00:00,0,0,0,-5.93,0
02/07/2020, 07:00:00,0.09,0,0.09,-6.04,0
02/07/2020, 08:00:00,10.54,1.64,10.42,-6.09,0
02/07/2020, 09:00:00,60.06,0.26,60,-5.89,0
02/07/2020, 10:00:00,127.29,0.12,127.24,-5.55,0
02/07/2020, 11:00:00,154.04,0.14,153.97,-5.2,0
02/07/2020, 12:00:00,215.63,0.05,215.6,-4.63,0
02/07/2020, 13:00:00,257.82,0,257.82,-4.28,0
02/07/2020, 14:00:00,281.75,0.08,281.71,-4.1,0
02/07/2020, 15:00:00,185.55,0.02,185.55,-3.68,0
02/07/2020, 16:00:00,61.67,0.28,61.59,-3.95,0
02/07/2020, 17:00:00,23.34,0.44,23.29,-4.04,0
02/07/2020, 18:00:00,0.76,2.44,0.7,-4.38,0
02/07/2020, 19:00:00,0,0,0,-4.4,0
02/07/2020, 20:00:00,0,0,0,-4.32,0
02/07/2020, 21:00:00,0,0,0,-4.23,0
02/07/2020, 22:00:00,0,0,0,-4.64,0
02/07/2020, 23:00:00,0,0,0,-5.11,0
02/08/2020, 00:00:00,0,0,0,-4.92,0
02/08/2020, 01:00:00,0,0,0,-3.61,0
02/08/2020, 02:00:00,0,0,0,-5.21,0
02/08/2020, 03:00:00,0,0,0,-5.18,0
02/08/2020, 04:00:00,0,0,0,-4,0
02/08/2020, 05:00:00,0,0,0,-3.93,0
02/08/2020, 06:00:00,0,0,0,-4.04,0
02/08/2020, 07:00:00,0.45,0,0.45,-2.91,0
02/08/2020, 08:00:00,59.59,339.66,20.02,-4.26,0
02/08/2020, 09:00:00,255.5,851.67,42.98,-0.73,0
02/08/2020, 10:00:00,432.22,959.7,55.14,2.77,0
02/08/2020, 11:00:00,567.84,1012.26,62.13,3.49,0
02/08/2020, 12:00:00,645.02,1033.73,64.56,4.78,0
02/08/2020, 13:00:00,662.38,1039.78,65.33,4.95,0
02/08/2020, 14:00:00,616.55,1033.36,61.99,6.58,0
02/08/2020, 15:00:00,510.44,1005.29,56.33,8.31,0
02/08/2020, 16:00:00,352.74,941.49,46.56,11.07,0
02/08/2020, 17:00:00,148.06,653.9,30.15,11.19,0
02/08/2020, 18:00:00,4.67,0.43,4.65,5.9,0
02/08/2020, 19:00:00,0,0,0,6,0
02/08/2020, 20:00:00,0,0,0,6.93,0
02/08/2020, 21:00:00,0,0,0,5.55,0
02/08/2020, 22:00:00,0,0,0,0.66,0
02/08/2020, 23:00:00,0,0,0,-0.55,0
02/09/2020, 00:00:00,0,0,0,-0.35,0
02/09/2020, 01:00:00,0,0,0,-0.25,0
02/09/2020, 02:00:00,0,0,0,-0.35,0
02/09/2020, 03:00:00,0,0,0,-1.1,0
02/09/2020, 04:00:00,0,0,0,-2.84,0
02/09/2020, 05:00:00,0,0,0,-3.31,0
02/09/2020, 06:00:00,0,0,0,-3.62,0
02/09/2020, 07:00:00,0.05,0,0.05,-3.9,0
02/09/2020, 08:00:00,16.32,1.7,16.19,-4.38,0
02/09/2020, 09:00:00,85.38,0.08,85.36,-4.84,0
02/09/2020, 10:00:00,207.4,0.15,207.33,-4.41,0
02/09/2020, 11:00:00,417.59,24.23,405.09,-4.79,0
02/09/2020, 12:00:00,518.26,94.28,463.93,-4.76,0
02/09/2020, 13:00:00,653.53,287.24,487.28,-4.39,0
02/09/2020, 14:00:00,698.41,293.38,538.56,-4.03,0
02/09/2020, 15:00:00,250.26,6.08,247.29,-4.33,0
02/09/2020, 16:00:00,101.89,0.02,101.88,-5.14,0
02/09/2020, 17:00:00,42.15,0.52,42.08,-4.95,0
02/09/2020, 18:00:00,2.91,0.6,2.88,-5.01,0
02/09/2020, 19:00:00,0,0,0,-5.09,0
02/09/2020, 20:00:00,0,0,0,-5.51,0
02/09/2020, 21:00:00,0,0,0,-5.7,0
02/09/2020, 22:00:00,0,0,0,-6.57,0
02/09/2020, 23:00:00,0,0,0,-6.88,0
02/10/2020, 00:00:00,0,0,0,-7.01,0
02/10/2020, 01:00:00,0,0,0,-5.51,0
02/10/2020, 02:00:00,0,0,0,-4.41,0
02/10/2020, 03:00:00,0,0,0,-8.24,0
02/10/2020, 04:00:00,0,0,0,-8.52,0
02/10/2020, 05:00:00,0,0,0,-8.92,0
02/10/2020, 06:00:00,0,0,0,-9.06,0
02/10/2020, 07:00:00,0.4,0,0.4,-8.7,0
02/10/2020, 08:00:00,50.21,211.04,21.41,-9.01,0
02/10/2020, 09:00:00,257.93,782.59,56.48,-7.29,0
02/10/2020, 10:00:00,415.44,747.02,122.12,-3.68,0
02/10/2020, 11:00:00,579.36,933.83,105.04,-1.73,0
02/10/2020, 12:00:00,482.9,348.44,287.83,-1.78,0
02/10/2020, 13:00:00,613.38,212.02,489.39,-0.95,0
02/10/2020, 14:00:00,490.65,48.13,464.06,-1.8,0
02/10/2020, 15:00:00,362.76,35.94,346.14,-2.05,0
02/10/2020, 16:00:00,178.79,1.12,178.35,-2.83,0
02/10/2020, 17:00:00,58.52,0.34,58.47,-3.98,0
02/10/2020, 18:00:00,4.61,0.47,4.58,-5.21,0
02/10/2020, 19:00:00,0,0,0,-5.64,0
02/10/2020, 20:00:00,0,0,0,-5.85,0
02/10/2020, 21:00:00,0,0,0,-5.94,0
02/10/2020, 22:00:00,0,0,0,-6.03,0
02/10/2020, 23:00:00,0,0,0,-6.41,0
02/11/2020, 00:00:00,0,0,0,-6.91,0
02/11/2020, 01:00:00,0,0,0,-7.51,0
02/11/2020, 02:00:00,0,0,0,-7.76,0
02/11/2020, 03:00:00,0,0,0,-8.25,0
02/11/2020, 04:00:00,0,0,0,-9.23,0
02/11/2020, 05:00:00,0,0,0,-10.58,0
02/11/2020, 06:00:00,0,0,0,-10.58,0
02/11/2020, 07:00:00,0.49,0,0.49,-11.04,0
02/11/2020, 08:00:00,77.04,450.56,26.17,-11.23,0
02/11/2020, 09:00:00,272.59,804.23,62.22,-10.06,0
02/11/2020, 10:00:00,474.16,985.83,74.76,-6.22,0
02/11/2020, 11:00:00,595.85,1011.81,76.88,-4.2,0
02/11/2020, 12:00:00,675.59,1039.5,77.71,-2.8,0
02/11/2020, 13:00:00,689.83,1044.47,75.76,-2.21,0
02/11/2020, 14:00:00,640.5,1033.43,71.8,-1.17,0
02/11/2020, 15:00:00,530.99,1002.98,64.71,1.08,0
02/11/2020, 16:00:00,368.95,935.31,52.83,2.36,0
02/11/2020, 17:00:00,174.44,770.58,34.54,2.14,0
02/11/2020, 18:00:00,8.89,37.98,5.81,-2.32,0
02/11/2020, 19:00:00,0,0,0,-2.7,0
02/11/2020, 20:00:00,0,0,0,-1.25,0
02/11/2020, 21:00:00,0,0,0,0.4,0
02/11/2020, 22:00:00,0,0,0,1.31,0
02/11/2020, 23:00:00,0,0,0,1.11,0
02/12/2020, 00:00:00,0,0,0,0.28,0
02/12/2020, 01:00:00,0,0,0,2.86,0
02/12/2020, 02:00:00,0,0,0,2.35,0
02/12/2020, 03:00:00,0,0,0,2.09,0
02/12/2020, 04:00:00,0,0,0,0.92,0
02/12/2020, 05:00:00,0,0,0,0.92,0
02/12/2020, 06:00:00,0,0,0,-0.34,0
02/12/2020, 07:00:00,0.57,0,0.57,-1.08,0
02/12/2020, 08:00:00,44.54,11.5,43.94,-0.98,0
02/12/2020, 09:00:00,83.88,0.24,83.81,-1.19,0
02/12/2020, 10:00:00,223.15,49.45,200.91,-1.39,0
02/12/2020, 11:00:00,352.6,76.81,313.81,-0.25,0
02/12/2020, 12:00:00,330.33,3.33,328.46,-0.91,0
02/12/2020, 13:00:00,181.5,0,181.5,-2.42,0
02/12/2020, 14:00:00,126.24,0.01,126.24,-3.9,0
02/12/2020, 15:00:00,186.17,0.01,186.17,-3.77,0
02/12/2020, 16:00:00,113.46,1.9,112.84,-3.81,0
02/12/2020, 17:00:00,65.95,0.14,65.93,-3.78,0
02/12/2020, 18:00:00,4.18,0.52,4.15,-4.4,0
02/12/2020, 19:00:00,0,0,0,-4.8,0
02/12/2020, 20:00:00,0,0,0,-5.48,0
02/12/2020, 21:00:00,0,0,0,-5.81,0
02/12/2020, 22:00:00,0,0,0,-6.48,0
02/12/2020, 23:00:00,0,0,0,-6.93,0
02/13/2020, 00:00:00,0,0,0,-7.23,0
02/13/2020, 01:00:00,0,0,0,-7.28,0
02/13/2020, 02:00:00,0,0,0,-7.4,0
02/13/2020, 03:00:00,0,0,0,-8.76,0
02/13/2020, 04:00:00,0,0,0,-9.94,0
02/13/2020, 05:00:00,0,0,0,-9.53,0
02/13/2020, 06:00:00,0,0,0,-8.79,0
02/13/2020, 07:00:00,0.34,0,0.34,-8.76,0
02/13/2020, 08:00:00,22,2.56,21.76,-9.03,0
02/13/2020, 09:00:00,109.48,5.26,108.09,-8.77,0
02/13/2020, 10:00:00,304.71,62.07,277.21,-7.87,0
02/13/2020, 11:00:00,525.46,169.86,434.88,-7.02,0
02/13/2020, 12:00:00,532.56,140.68,450.92,-6.47,0
02/13/2020, 13:00:00,493.46,104.08,431.16,-5.53,0
02/13/2020, 14:00:00,515.09,248.7,378.24,-3.2,0
02/13/2020, 15:00:00,486.93,471.01,275.35,-3.36,0
02/13/2020, 16:00:00,411.43,812.46,130.08,-3.02,0
02/13/2020, 17:00:00,172.14,637.42,49.87,-2.41,0
02/13/2020, 18:00:00,11.95,42.99,8.29,-4.59,0
02/13/2020, 19:00:00,0,0,0,-5.43,0
02/13/2020, 20:00:00,0,0,0,-5.67,0
02/13/2020, 21:00:00,0,0,0,-6.36,0
02/13/2020, 22:00:00,0,0,0,-6.61,0
02/13/2020, 23:00:00,0,0,0,-5.39,0
02/14/2020, 00:00:00,0,0,0,-6.72,0
02/14/2020, 01:00:00,0,0,0,-8.39,0
02/14/2020, 02:00:00,0,0,0,-5.25,0
02/14/2020, 03:00:00,0,0,0,-0.34,0
02/14/2020, 04:00:00,0,0,0,-4.71,0
02/14/2020, 05:00:00,0,0,0,0.44,0
02/14/2020, 06:00:00,0,0,0,5.28,0
02/14/2020, 07:00:00,1.3,0,1.3,4.18,0
02/14/2020, 08:00:00,88.61,527.66,24.35,4.4,0
02/14/2020, 09:00:00,287.1,891.27,43.04,5.58,0
02/14/2020, 10:00:00,467.09,985.23,54.5,8.56,0
02/14/2020, 11:00:00,612.57,1023.77,73.57,10.71,0
02/14/2020, 12:00:00,715.26,1047.33,98.25,11.94,0
02/14/2020, 13:00:00,706.55,1044.69,77.71,11.37,0
02/14/2020, 14:00:00,647.2,1030.7,65.82,12.12,0
02/14/2020, 15:00:00,544.32,975.34,78.68,12.8,0
02/14/2020, 16:00:00,342.75,789.86,63.13,10.66,0
02/14/2020, 17:00:00,192.6,749.9,48.35,10.55,0
02/14/2020, 18:00:00,15.18,77.93,8.43,9.85,0
02/14/2020, 19:00:00,0,0,0,8.63,0
02/14/2020, 20:00:00,0,0,0,7.44,0
02/14/2020, 21:00:00,0,0,0,6.26,0
02/14/2020, 22:00:00,0,0,0,6.11,0
02/14/2020, 23:00:00,0,0,0,5.28,0
02/15/2020, 00:00:00,0,0,0,4.57,0
02/15/2020, 01:00:00,0,0,0,4,0
02/15/2020, 02:00:00,0,0,0,3.17,0
02/15/2020, 03:00:00,0,0,0,0.06,0
02/15/2020, 04:00:00,0,0,0,-3.24,0
02/15/2020, 05:00:00,0,0,0,-3.96,0
02/15/2020, 06:00:00,0,0,0,-4.24,0
02/15/2020, 07:00:00,1.01,0,1.01,-4.7,0
02/15/2020, 08:00:00,85.75,458.72,26.78,-4.11,0
02/15/2020, 09:00:00,285.87,843.1,51.01,-1.5,0
02/15/2020, 10:00:00,464.25,949.16,62.37,-0.71,0
02/15/2020, 11:00:00,599.96,1000.48,68.41,0.34,0
02/15/2020, 12:00:00,677.89,1018.57,73.01,1.56,0
02/15/2020, 13:00:00,756.37,1009.2,143.97,2.19,0
02/15/2020, 14:00:00,646.93,618.35,295.94,2.24,0
02/15/2020, 15:00:00,492.54,388.97,304.92,2.62,0
02/15/2020, 16:00:00,396.23,914.27,71.51,1.72,0
02/15/2020, 17:00:00,194.24,754.37,45.24,1.43,0
02/15/2020, 18:00:00,10.74,32.87,7.73,0.42,0
02/15/2020, 19:00:00,0,0,0,-0.27,0
02/15/2020, 20:00:00,0,0,0,0.71,0
02/15/2020, 21:00:00,0,0,0,-1.12,0
02/15/2020, 22:00:00,0,0,0,-1.56,0
02/15/2020, 23:00:00,0,0,0,-1.22,0
02/16/2020, 00:00:00,0,0,0,-1.56,0
02/16/2020, 01:00:00,0,0,0,-2.27,0
02/16/2020, 02:00:00,0,0,0,-2.59,0
02/16/2020, 03:00:00,0,0,0,-2.85,0
02/16/2020, 04:00:00,0,0,0,-3.45,0
02/16/2020, 05:00:00,0,0,0,-2.13,0
02/16/2020, 06:00:00,0,0,0,-0.27,0
02/16/2020, 07:00:00,1.09,0,1.09,1.26,0
02/16/2020, 08:00:00,56.09,57.23,47.25,0.09,0
02/16/2020, 09:00:00,154.03,92.9,132.77,0.52,0
02/16/2020, 10:00:00,438.79,627.07,162.02,3.34,0
02/16/2020, 11:00:00,579.9,651.42,231.65,7.33,0
02/16/2020, 12:00:00,629.76,606.69,265.72,8.19,0
02/16/2020, 13:00:00,733.25,1017.35,111.28,8.99,0
02/16/2020, 14:00:00,612.86,806.62,147.95,9.88,0
02/16/2020, 15:00:00,352.25,366.47,170.99,8.21,0
02/16/2020, 16:00:00,405.46,533.91,217,8.5,0
02/16/2020, 17:00:00,143.45,181.01,97.92,6.45,0
02/16/2020, 18:00:00,8.62,0.67,8.57,6.09,0
02/16/2020, 19:00:00,0,0,0,5.69,0
02/16/2020, 20:00:00,0,0,0,4.46,0
02/16/2020, 21:00:00,0,0,0,3.67,0
02/16/2020, 22:00:00,0,0,0,3.59,0
02/16/2020, 23:00:00,0,0,0,2.57,0
02/17/2020, 00:00:00,0,0,0,2.41,0
02/17/2020, 01:00:00,0,0,0,2.43,0
02/17/2020, 02:00:00,0,0,0,2.35,0
02/17/2020, 03:00:00,0,0,0,1.72,0
02/17/2020, 04:00:00,0,0,0,1.36,0
02/17/2020, 05:00:00,0,0,0,-0.14,0
02/17/2020, 06:00:00,0,0,0,-0.98,0
02/17/2020, 07:00:00,1.3,0,1.3,-0.96,0
02/17/2020, 08:00:00,101.38,467.85,39.35,-0.31,0
02/17/2020, 09:00:00,279.78,680.74,83.59,1.06,0
02/17/2020, 10:00:00,472.5,879.5,91.4,0.88,0
02/17/2020, 11:00:00,613.21,936.63,106.65,2.7,0
02/17/2020, 12:00:00,690.05,841.69,183.28,2.81,0
02/17/2020, 13:00:00,684.99,642.86,288.37,2.78,0
02/17/2020, 14:00:00,552.99,211.57,426.34,2.28,0
02/17/2020, 15:00:00,342.49,11.71,336.49,1.68,0
02/17/2020, 16:00:00,218.13,18.98,212.19,1.59,0
02/17/2020, 17:00:00,144.33,135.39,110.71,1.24,0
02/17/2020, 18:00:00,8.8,0.79,8.75,0.22,0
02/17/2020, 19:00:00,0,0,0,-0.4,0
02/17/2020, 20:00:00,0,0,0,-1.45,0
02/17/2020, 21:00:00,0,0,0,-4.54,0
02/17/2020, 22:00:00,0,0,0,-5.32,0
02/17/2020, 23:00:00,0,0,0,-5.69,0
02/18/2020, 00:00:00,0,0,0,-5.8,0
02/18/2020, 01:00:00,0,0,0,-5.86,0
02/18/2020, 02:00:00,0,0,0,-5.79,0
02/18/2020, 03:00:00,0,0,0,-5.77,0
02/18/2020, 04:00:00,0,0,0,-6.26,0
02/18/2020, 05:00:00,0,0,0,-6.62,0
02/18/2020, 06:00:00,0,0,0,-7.59,0
02/18/2020, 07:00:00,1.05,0,1.05,-7.5,0
02/18/2020, 08:00:00,46.39,60.71,37.23,-7.78,0
02/18/2020, 09:00:00,206.04,306.23,115.59,-6.52,0
02/18/2020, 10:00:00,364.56,437.49,168.59,-3.79,0
02/18/2020, 11:00:00,635.88,985.18,97.96,-1.58,0
02/18/2020, 12:00:00,703.14,1017.74,84.09,-0.25,0
02/18/2020, 13:00:00,717.9,993.68,100.75,0.45,0
02/18/2020, 14:00:00,675.14,908.49,146.96,0.37,0
02/18/2020, 15:00:00,541.88,875.26,105.02,0.98,0
02/18/2020, 16:00:00,333.01,496.01,143.64,0.12,0
02/18/2020, 17:00:00,140.51,87.68,122.63,-0.64,0
02/18/2020, 18:00:00,13.94,2.05,13.74,-1.6,0
02/18/2020, 19:00:00,0,0,0,-2.75,0
02/18/2020, 20:00:00,0,0,0,-3.91,0
02/18/2020, 21:00:00,0,0,0,-4.76,0
02/18/2020, 22:00:00,0,0,0,-4.67,0
02/18/2020, 23:00:00,0,0,0,-5.15,0
02/19/2020, 00:00:00,0,0,0,-4.83,0
02/19/2020, 01:00:00,0,0,0,-5.54,0
02/19/2020, 02:00:00,0,0,0,-6.04,0
02/19/2020, 03:00:00,0,0,0,-6.79,0
02/19/2020, 04:00:00,0,0,0,-7.51,0
02/19/2020, 05:00:00,0,0,0,-7.86,0
02/19/2020, 06:00:00,0,0,0,-7.88,0
02/19/2020, 07:00:00,0.44,0,0.44,-7.38,0
02/19/2020, 08:00:00,26.19,1.61,26.06,-6.94,0
02/19/2020, 09:00:00,93.42,0.2,93.37,-6.55,0
02/19/2020, 10:00:00,187.76,0.01,187.76,-6.7,0
02/19/2020, 11:00:00,269.78,0,269.78,-6.73,0
02/19/2020, 12:00:00,292,0.08,291.95,-6.54,0
02/19/2020, 13:00:00,248.91,0.2,248.78,-6.83,0
02/19/2020, 14:00:00,288.68,0.3,288.5,-6.62,0
02/19/2020, 15:00:00,189.45,0.19,189.36,-6.52,0
02/19/2020, 16:00:00,133.56,0.04,133.55,-6.65,0
02/19/2020, 17:00:00,57.8,0.1,57.78,-7.11,0
02/19/2020, 18:00:00,8.36,0.96,8.28,-7.67,0
02/19/2020, 19:00:00,0,0,0,-8.35,0
02/19/2020, 20:00:00,0,0,0,-9.02,0
02/19/2020, 21:00:00,0,0,0,-9.38,0
02/19/2020, 22:00:00,0,0,0,-10.61,0
02/19/2020, 23:00:00,0,0,0,-11.59,0
02/20/2020, 00:00:00,0,0,0,-11.84,0
02/20/2020, 01:00:00,0,0,0,-11.93,0
02/20/2020, 02:00:00,0,0,0,-12.42,0
02/20/2020, 03:00:00,0,0,0,-13,0
02/20/2020, 04:00:00,0,0,0,-13.25,0
02/20/2020, 05:00:00,0,0,0,-13.52,0
02/20/2020, 06:00:00,0,0,0,-13.64,0
02/20/2020, 07:00:00,2.37,1.73,2.32,-13.59,0
02/20/2020, 08:00:00,111.87,536.51,35.6,-12.93,0
02/20/2020, 09:00:00,322.7,868.94,60.66,-10.74,0
02/20/2020, 10:00:00,509.5,978.71,71.98,-7.04,0
02/20/2020, 11:00:00,646.54,1025.65,77,-5.28,0
02/20/2020, 12:00:00,723.71,1041.86,79.84,-4.91,0
02/20/2020, 13:00:00,739.52,1049.36,77.85,-3.24,0
02/20/2020, 14:00:00,689.42,1036.47,75.73,-0.26,0
02/20/2020, 15:00:00,579.85,1013.42,67.96,1.24,0
02/20/2020, 16:00:00,418.71,961.58,56.74,1.23,0
02/20/2020, 17:00:00,216.73,809.13,41.93,1.14,0
02/20/2020, 18:00:00,25.69,145.13,10.99,-0.57,0
02/20/2020, 19:00:00,0,0,0,-1.41,0
02/20/2020, 20:00:00,0,0,0,-1.16,0
02/20/2020, 21:00:00,0,0,0,-0.64,0
02/20/2020, 22:00:00,0,0,0,-1.06,0
02/20/2020, 23:00:00,0,0,0,-1.08,0
02/21/2020, 00:00:00,0,0,0,-1.23,0
02/21/2020, 01:00:00,0,0,0,-1.36,0
02/21/2020, 02:00:00,0,0,0,-1.61,0
02/21/2020, 03:00:00,0,0,0,-1.08,0
02/21/2020, 04:00:00,0,0,0,-1.11,0
02/21/2020, 05:00:00,0,0,0,-0.44,0
02/21/2020, 06:00:00,0,0,0,-0.75,0
02/21/2020, 07:00:00,2.8,4.64,2.65,-0.6,0
02/21/2020, 08:00:00,120.07,611.32,32.49,-0.13,0
02/21/2020, 09:00:00,329.03,893.99,55.85,2.79,0
02/21/2020, 10:00:00,513.17,984.76,68.21,7.12,0
02/21/2020, 11:00:00,649.6,1028.13,73.66,8.37,0
02/21/2020, 12:00:00,726.6,1045.02,75.65,9.81,0
02/21/2020, 13:00:00,744.39,1048.2,78.38,11.17,0
02/21/2020, 14:00:00,683.83,986.7,95.98,12.13,0
02/21/2020, 15:00:00,586.26,1012.56,70.1,12.45,0
02/21/2020, 16:00:00,416.72,942.9,57.7,12.45,0
02/21/2020, 17:00:00,214.63,776.63,42.04,11.34,0
02/21/2020, 18:00:00,23.6,119.14,11.38,9.05,0
02/21/2020, 19:00:00,0,0,0,6.92,0
02/21/2020, 20:00:00,0,0,0,4.96,0
02/21/2020, 21:00:00,0,0,0,4.8,0
02/21/2020, 22:00:00,0,0,0,4.51,0
02/21/2020, 23:00:00,0,0,0,5.11,0
02/22/2020, 00:00:00,0,0,0,5.64,0
02/22/2020, 01:00:00,0,0,0,6.33,0
02/22/2020, 02:00:00,0,0,0,6.99,0
02/22/2020, 03:00:00,0,0,0,8.17,0
02/22/2020, 04:00:00,0,0,0,8.57,0
02/22/2020, 05:00:00,0,0,0,8.27,0
02/22/2020, 06:00:00,0,0,0,8.76,0
02/22/2020, 07:00:00,1.32,0,1.32,8.59,0
02/22/2020, 08:00:00,64.37,15.57,61.23,8.43,0
02/22/2020, 09:00:00,231.04,159.88,181.7,9.19,0
02/22/2020, 10:00:00,408.95,286.11,276.18,8.94,0
02/22/2020, 11:00:00,575.75,507.11,288.84,9.63,0
02/22/2020, 12:00:00,614.36,539.22,276.77,12.3,0
02/22/2020, 13:00:00,647.92,644.65,235.17,13.47,0
02/22/2020, 14:00:00,578.27,617.02,206.16,14.25,0
02/22/2020, 15:00:00,401.17,151.23,323.05,12.39,0
02/22/2020, 16:00:00,286.1,196.23,203.95,9.15,0
02/22/2020, 17:00:00,110.91,0.23,110.85,9.1,0
02/22/2020, 18:00:00,18.3,0.46,18.27,8.85,0
02/22/2020, 19:00:00,0,0,0,8.14,0
02/22/2020, 20:00:00,0,0,0,7.59,0
02/22/2020, 21:00:00,0,0,0,6.88,0
02/22/2020, 22:00:00,0,0,0,6.34,0
02/22/2020, 23:00:00,0,0,0,6.27,0
02/23/2020, 00:00:00,0,0,0,5.82,0
02/23/2020, 01:00:00,0,0,0,5.72,0
02/23/2020, 02:00:00,0,0,0,5.61,0
02/23/2020, 03:00:00,0,0,0,4.3,0
02/23/2020, 04:00:00,0,0,0,3.07,0
02/23/2020, 05:00:00,0,0,0,2.98,0
02/23/2020, 06:00:00,0,0,0,3.33,0
02/23/2020, 07:00:00,0.2,1.68,0.17,2.61,0
02/23/2020, 08:00:00,17.25,1.05,17.16,1.25,0
02/23/2020, 09:00:00,49.66,0.09,49.64,-0.42,0
02/23/2020, 10:00:00,67.34,0,67.34,-0.49,0
02/23/2020, 11:00:00,134.97,0,134.97,0.5,0
02/23/2020, 12:00:00,279.65,0.33,279.44,0.29,0
02/23/2020, 13:00:00,365.12,8.76,359.44,0.88,0
02/23/2020, 14:00:00,386.92,12.21,379.69,2.74,0
02/23/2020, 15:00:00,376.81,109.68,319.43,4.19,0
02/23/2020, 16:00:00,206.04,27.84,195.28,4.14,0
02/23/2020, 17:00:00,186.51,283.83,115.15,4.42,0
02/23/2020, 18:00:00,21.54,27.33,18.34,3.37,0
02/23/2020, 19:00:00,0,0,0,2.87,0
02/23/2020, 20:00:00,0,0,0,2.72,0
