,Date,HOUR-MST,Avg Global Horizontal [W/m^2],Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2),Dry bulb temperature (deg. C),Windspeed (m/s),Avg Pressure [mBar],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Air pressure (Pa),hour,date2
2435,2020/01/10,12,515.7054,789.4712,148.5442,-1.4092,3.1375,814.3983,62.435,170.04,81439.83, 12:00:00,2020/01/10 12:00:00
2436,2020/01/10,13,506.9866,514.0508,265.5014,-1.2267,3.0175,814.1025,62.0027,185.7233,81410.25, 13:00:00,2020/01/10 13:00:00
2437,2020/01/10,14,373.9825,551.4479,139.0444,-1.5833,2.33,814.1658,64.657,200.97,81416.58, 14:00:00,2020/01/10 14:00:00
2438,2020/01/10,15,229.6898,328.2662,119.7394,-2.165,2.78,814.455,70.0402,214.86,81445.5, 15:00:00,2020/01/10 15:00:00
2439,2020/01/10,16,209.9375,700.5416,57.1753,-2.9275,2.9683,815.0742,77.559,227.025,81507.42, 16:00:00,2020/01/10 16:00:00
2440,2020/01/10,17,40.1387,191.0021,18.809,-4.2267,2.5042,815.2942,86.53,237.6467,81529.42, 17:00:00,2020/01/10 17:00:00
2441,2020/01/10,18,0.2242,0.0,0.2242,-6.2433,2.3275,815.3867,96.88,247.1267,81538.67, 18:00:00,2020/01/10 18:00:00
2442,2020/01/10,19,0.0,0.0,0.0,-7.39,1.0642,815.4375,107.8283,255.975,81543.75, 19:00:00,2020/01/10 19:00:00
2443,2020/01/10,20,0.0,0.0,0.0,-8.2183,0.6292,815.1617,119.1733,264.7867,81516.17, 20:00:00,2020/01/10 20:00:00
2444,2020/01/10,21,0.0,0.0,0.0,-8.5358,1.0175,814.595,130.6783,274.4117,81459.5, 21:00:00,2020/01/10 21:00:00
2445,2020/01/10,22,0.0,0.0,0.0,-9.2325,0.7808,814.2267,141.9917,286.31,81422.67, 22:00:00,2020/01/10 22:00:00
2446,2020/01/10,23,0.0,0.0,0.0,-9.6617,1.3117,814.3433,152.4167,303.7383,81434.33, 23:00:00,2020/01/10 23:00:00
2447,2020/01/11,0,0.0,0.0,0.0,-10.3833,2.0617,813.955,160.0667,333.3683,81395.5, 0:00:00,2020/01/11 0:00:00
2448,2020/01/11,1,0.0,0.0,0.0,-10.2242,1.9958,812.7925,161.2017,66.5234,81279.25, 1:00:00,2020/01/11 1:00:00
2449,2020/01/11,2,0.0,0.0,0.0,-9.6942,2.0742,811.5008,154.9417,49.5625,81150.08, 2:00:00,2020/01/11 2:00:00
2450,2020/01/11,3,0.0,0.0,0.0,-9.84,1.3733,810.6425,145.01,69.5697,81064.25, 3:00:00,2020/01/11 3:00:00
2451,2020/01/11,4,0.0,0.0,0.0,-10.2033,1.2225,809.3983,133.8417,82.5498,80939.83, 4:00:00,2020/01/11 4:00:00
2452,2020/01/11,5,0.0,0.0,0.0,-10.3967,1.0858,808.6933,122.3417,92.6033,80869.33, 5:00:00,2020/01/11 5:00:00
2453,2020/01/11,6,0.0,0.0,0.0,-10.4367,1.3167,808.4908,110.9167,101.5383,80849.08, 6:00:00,2020/01/11 6:00:00
2454,2020/01/11,7,0.0,0.0,0.0,-10.405,1.455,808.5725,99.8267,110.3167,80857.25, 7:00:00,2020/01/11 7:00:00
2455,2020/01/11,8,18.3053,69.6419,14.8098,-10.2433,1.9233,808.3858,89.22,119.5533,80838.58, 8:00:00,2020/01/11 8:00:00
2456,2020/01/11,9,143.3616,440.1491,51.0182,-9.06,1.7675,808.7417,79.8643,129.8067,80874.17, 9:00:00,2020/01/11 9:00:00
2457,2020/01/11,10,332.0386,894.128,52.6571,-6.1333,1.5858,808.4842,71.8445,141.5283,80848.42, 10:00:00,2020/01/11 10:00:00
2458,2020/01/11,11,449.8301,957.0327,57.0995,-3.71,1.8158,807.8767,65.7813,154.9433,80787.67, 11:00:00,2020/01/11 11:00:00
2459,2020/01/11,12,523.3332,985.6881,65.0908,0.1208,1.6875,806.9942,62.2982,169.915,80699.42, 12:00:00,2020/01/11 12:00:00
2460,2020/01/11,13,526.2738,968.0708,69.3031,2.8083,1.6767,806.1733,61.8435,185.635,80617.33, 13:00:00,2020/01/11 13:00:00
2461,2020/01/11,14,434.5646,780.0747,96.6808,3.2417,1.7633,805.7992,64.4837,200.9267,80579.92, 14:00:00,2020/01/11 14:00:00
2462,2020/01/11,15,239.3143,411.7605,96.9018,3.5267,1.0758,805.74,69.8622,214.85,80574.0, 15:00:00,2020/01/11 15:00:00
2463,2020/01/11,16,71.8865,1.0434,71.5923,3.2508,1.26,806.0392,77.3832,227.0383,80603.92, 16:00:00,2020/01/11 16:00:00
2464,2020/01/11,17,10.8212,2.0323,10.7435,2.4617,1.3717,806.2342,86.36,237.6933,80623.42, 17:00:00,2020/01/11 17:00:00
2465,2020/01/11,18,0.0,0.0,0.0,2.5925,3.1558,806.655,96.705,247.1817,80665.5, 18:00:00,2020/01/11 18:00:00
2466,2020/01/11,19,0.0,0.0,0.0,1.7567,4.0242,807.0492,107.66,256.0467,80704.92, 19:00:00,2020/01/11 19:00:00
2467,2020/01/11,20,0.0,0.0,0.0,1.5725,2.4083,806.955,119.015,264.8767,80695.5, 20:00:00,2020/01/11 20:00:00
2468,2020/01/11,21,0.0,0.0,0.0,0.6617,4.2017,807.25,130.515,274.5067,80725.0, 21:00:00,2020/01/11 21:00:00
2469,2020/01/11,22,0.0,0.0,0.0,-0.0258,2.2392,807.4725,141.82,286.42,80747.25, 22:00:00,2020/01/11 22:00:00
2470,2020/01/11,23,0.0,0.0,0.0,-0.8258,1.8417,807.6458,152.2383,303.8217,80764.58, 23:00:00,2020/01/11 23:00:00
2471,2020/01/12,0,0.0,0.0,0.0,-0.49,2.6692,807.4067,159.8967,333.2817,80740.67, 0:00:00,2020/01/12 0:00:00
2472,2020/01/12,1,0.0,0.0,0.0,-1.1792,4.165,806.475,161.075,66.1508,80647.5, 1:00:00,2020/01/12 1:00:00
2473,2020/01/12,2,0.0,0.0,0.0,-1.0608,3.345,806.4425,154.8733,49.1605,80644.25, 2:00:00,2020/01/12 2:00:00
2474,2020/01/12,3,0.0,0.0,0.0,-0.5742,2.9325,806.7958,144.98,69.25399999999999,80679.58, 3:00:00,2020/01/12 3:00:00
2475,2020/01/12,4,0.0,0.0,0.0,-0.3492,1.9317,807.1275,133.8283,82.295,80712.75, 4:00:00,2020/01/12 4:00:00
2476,2020/01/12,5,0.0,0.0,0.0,-1.1475,2.0133,807.2825,122.33,92.3817,80728.25, 5:00:00,2020/01/12 5:00:00
2477,2020/01/12,6,0.0,0.0,0.0,-1.3683,2.5342,807.7358,110.8967,101.3433,80773.58, 6:00:00,2020/01/12 6:00:00
2478,2020/01/12,7,0.0015,0.0,0.0015,-1.4242,2.3483,808.1833,99.7983,110.1233,80818.33, 7:00:00,2020/01/12 7:00:00
2479,2020/01/12,8,21.2697,161.4122,10.005,-0.9425,1.6958,808.6675,89.1717,119.3767,80866.75, 8:00:00,2020/01/12 8:00:00
2480,2020/01/12,9,169.8955,745.1993,34.4911,0.1633,2.5417,809.0733,79.803,129.6317,80907.33, 9:00:00,2020/01/12 9:00:00
2481,2020/01/12,10,334.3636,916.0835,46.7519,1.4133,5.4008,809.2917,71.7548,141.3483,80929.17, 10:00:00,2020/01/12 10:00:00
2482,2020/01/12,11,457.6463,981.3239,53.0997,2.0183,5.8367,809.4475,65.6638,154.7883,80944.75, 11:00:00,2020/01/12 11:00:00
2483,2020/01/12,12,529.6711,1014.1341,55.9334,2.8733,3.335,809.0108,62.1532,169.7883,80901.08, 12:00:00,2020/01/12 12:00:00
2484,2020/01/12,13,543.254,976.9115,79.5824,3.7317,6.085,808.0692,61.6773,185.545,80806.92, 13:00:00,2020/01/12 13:00:00
2485,2020/01/12,14,473.0747,899.1424,83.2245,3.9942,4.795,807.6192,64.304,200.885,80761.92, 14:00:00,2020/01/12 14:00:00
2486,2020/01/12,15,206.4087,290.9183,95.5624,3.7542,3.8133,807.5583,69.6778,214.845,80755.83, 15:00:00,2020/01/12 15:00:00
2487,2020/01/12,16,206.5875,469.5205,105.4773,3.9617,4.9675,807.9242,77.1992,227.0833,80792.42, 16:00:00,2020/01/12 16:00:00
2488,2020/01/12,17,68.9102,142.2047,53.0044,2.6675,6.4808,808.3292,86.1883,237.74,80832.92, 17:00:00,2020/01/12 17:00:00
2489,2020/01/12,18,0.3313,0.0,0.3313,1.0642,4.4133,808.7192,96.53,247.2517,80871.92, 18:00:00,2020/01/12 18:00:00
2490,2020/01/12,19,0.0,0.0,0.0,-0.0383,3.1475,809.185,107.4933,256.125,80918.5, 19:00:00,2020/01/12 19:00:00
2491,2020/01/12,20,0.0,0.0,0.0,-0.595,2.3167,809.6342,118.8467,264.9733,80963.42, 20:00:00,2020/01/12 20:00:00
2492,2020/01/12,21,0.0,0.0,0.0,-1.1067,2.9692,809.6267,130.3517,274.62,80962.67, 21:00:00,2020/01/12 21:00:00
2493,2020/01/12,22,0.0,0.0,0.0,-2.685,3.0708,809.5533,141.6533,286.5367,80955.33, 22:00:00,2020/01/12 22:00:00
2494,2020/01/12,23,0.0,0.0,0.0,-3.1725,3.2767,809.32,152.0567,303.9217,80932.0, 23:00:00,2020/01/12 23:00:00
2495,2020/01/13,0,0.0,0.0,0.0,-3.2217,2.8858,809.2167,159.7117,333.2033,80921.67, 0:00:00,2020/01/13 0:00:00
2496,2020/01/13,1,0.0,0.0,0.0,-3.6633,3.4283,808.655,160.9333,68.7814,80865.5, 1:00:00,2020/01/13 1:00:00
2497,2020/01/13,2,0.0,0.0,0.0,-3.5283,2.105,808.5325,154.8083,48.7565,80853.25, 2:00:00,2020/01/13 2:00:00
2498,2020/01/13,3,0.0,0.0,0.0,-3.4975,1.8542,808.4583,144.945,68.9322,80845.83, 3:00:00,2020/01/13 3:00:00
2499,2020/01/13,4,0.0,0.0,0.0,-2.8783,2.6217,807.9275,133.805,82.0393,80792.75, 4:00:00,2020/01/13 4:00:00
2500,2020/01/13,5,0.0,0.0,0.0,-3.0917,1.4408,807.3667,122.3083,92.165,80736.67, 5:00:00,2020/01/13 5:00:00
2501,2020/01/13,6,0.0,0.0,0.0,-3.5667,2.1933,807.1858,110.8733,101.145,80718.58, 6:00:00,2020/01/13 6:00:00
2502,2020/01/13,7,0.0,0.0,0.0,-4.0567,2.6158,806.86,99.7633,109.935,80686.0, 7:00:00,2020/01/13 7:00:00
2503,2020/01/13,8,20.6711,151.0044,9.9732,-4.1608,1.5567,806.8108,89.12,119.195,80681.08, 8:00:00,2020/01/13 8:00:00
2504,2020/01/13,9,152.8444,611.4506,35.0555,-3.2125,1.2917,807.2467,79.727,129.4533,80724.67, 9:00:00,2020/01/13 9:00:00
2505,2020/01/13,10,329.8112,885.8448,50.2899,-1.0367,1.2458,807.8683,71.6593,141.1717,80786.83, 10:00:00,2020/01/13 10:00:00
2506,2020/01/13,11,455.2463,867.6197,98.2787,-0.1233,1.6042,807.9433,65.5397,154.6383,80794.33, 11:00:00,2020/01/13 11:00:00
2507,2020/01/13,12,211.6326,43.3376,191.9598,0.5575,1.5367,807.6325,62.001999999999995,169.6617,80763.25, 12:00:00,2020/01/13 12:00:00
2508,2020/01/13,13,211.9412,30.9255,197.5183,1.8942,4.2508,807.7108,61.5047,185.4617,80771.08, 13:00:00,2020/01/13 13:00:00
2509,2020/01/13,14,485.3902,935.6727,77.9404,3.8267,6.595,807.5525,64.1195,200.8433,80755.25, 14:00:00,2020/01/13 14:00:00
2510,2020/01/13,15,389.7335,888.1689,80.0475,4.5342,3.6467,808.2117,69.4888,214.8483,80821.17, 15:00:00,2020/01/13 15:00:00
2511,2020/01/13,16,232.1637,844.8291,40.6332,4.5592,4.5592,808.6933,77.0185,227.1133,80869.33, 16:00:00,2020/01/13 16:00:00
2512,2020/01/13,17,50.4627,293.4353,16.2698,3.3633,6.2783,809.1592,86.0083,237.7967,80915.92, 17:00:00,2020/01/13 17:00:00
2513,2020/01/13,18,0.3121,0.0,0.3121,2.5075,5.3892,809.6925,96.35,247.3233,80969.25, 18:00:00,2020/01/13 18:00:00
2514,2020/01/13,19,0.0,0.0,0.0,2.2342,4.9425,809.8608,107.32,256.2117,80986.08, 19:00:00,2020/01/13 19:00:00
2515,2020/01/13,20,0.0,0.0,0.0,2.4008,4.6617,810.1875,118.6767,265.075,81018.75, 20:00:00,2020/01/13 20:00:00
2516,2020/01/13,21,0.0,0.0,0.0,2.3633,4.5633,810.1275,130.18,274.7367,81012.75, 21:00:00,2020/01/13 21:00:00
2517,2020/01/13,22,0.0,0.0,0.0,1.2167,1.9825,810.695,141.48,286.66,81069.5, 22:00:00,2020/01/13 22:00:00
2518,2020/01/13,23,0.0,0.0,0.0,0.6158,0.9458,811.1183,151.8767,304.0283,81111.83, 23:00:00,2020/01/13 23:00:00
2519,2020/01/14,0,0.0,0.0,0.0,0.7242,0.8183,811.3433,159.525,333.1533,81134.33, 0:00:00,2020/01/14 0:00:00
2520,2020/01/14,1,0.0,0.0,0.0,1.6225,2.5192,810.995,160.785,71.4231,81099.5, 1:00:00,2020/01/14 1:00:00
2521,2020/01/14,2,0.0,0.0,0.0,0.9958,3.5617,810.7342,154.7217,48.3482,81073.42, 2:00:00,2020/01/14 2:00:00
2522,2020/01/14,3,0.0,0.0,0.0,0.9183,3.9025,811.1025,144.9,68.6047,81110.25, 3:00:00,2020/01/14 3:00:00
2523,2020/01/14,4,0.0,0.0,0.0,0.28,2.6875,810.9075,133.7767,81.775,81090.75, 4:00:00,2020/01/14 4:00:00
2524,2020/01/14,5,0.0,0.0,0.0,0.1183,2.6583,810.46,122.285,91.9433,81046.0, 5:00:00,2020/01/14 5:00:00
2525,2020/01/14,6,0.0,0.0,0.0,-0.3158,3.3108,810.29,110.8433,100.94,81029.0, 6:00:00,2020/01/14 6:00:00
2526,2020/01/14,7,0.0029,0.0,0.0029,0.0792,3.145,810.0483,99.7183,109.745,81004.83, 7:00:00,2020/01/14 7:00:00
2527,2020/01/14,8,22.7549,178.7879,10.1833,1.2675,3.145,809.3408,89.0617,119.0067,80934.08, 8:00:00,2020/01/14 8:00:00
2528,2020/01/14,9,173.5902,758.372,34.1849,3.2492,2.4125,809.1125,79.6538,129.2733,80911.25, 9:00:00,2020/01/14 9:00:00
2529,2020/01/14,10,338.3149,918.1815,47.0296,7.4483,5.5592,808.53,71.5552,141.0,80853.0, 10:00:00,2020/01/14 10:00:00
2530,2020/01/14,11,463.4572,984.8974,53.4569,8.9933,6.4475,808.2133,65.4082,154.485,80821.33, 11:00:00,2020/01/14 11:00:00
2531,2020/01/14,12,532.9182,1008.6885,56.9405,10.15,5.325,807.4308,61.8432,169.535,80743.08, 12:00:00,2020/01/14 12:00:00
2532,2020/01/14,13,542.1342,1010.7742,57.118,11.1717,7.5958,806.055,61.3243,185.3783,80605.5, 13:00:00,2020/01/14 13:00:00
2533,2020/01/14,14,488.1702,974.6464,59.2212,11.9383,7.1608,805.145,63.9282,200.8133,80514.5, 14:00:00,2020/01/14 14:00:00
2534,2020/01/14,15,375.2782,894.0242,59.3506,12.695,4.9325,805.2742,69.2955,214.855,80527.42, 15:00:00,2020/01/14 15:00:00
2535,2020/01/14,16,230.3246,820.5199,43.0446,11.9242,9.2042,805.5442,76.8262,227.1467,80554.42, 16:00:00,2020/01/14 16:00:00
2536,2020/01/14,17,51.6745,283.6968,17.2386,10.56,6.205,806.3508,85.8217,237.855,80635.08, 17:00:00,2020/01/14 17:00:00
2537,2020/01/14,18,0.3964,0.0,0.3964,9.3642,6.2558,807.2025,96.165,247.405,80720.25, 18:00:00,2020/01/14 18:00:00
2538,2020/01/14,19,0.0,0.0,0.0,7.7917,2.995,807.5683,107.1467,256.3083,80756.83, 19:00:00,2020/01/14 19:00:00
2539,2020/01/14,20,0.0,0.0,0.0,6.3567,2.3167,808.3025,118.5067,265.1833,80830.25, 20:00:00,2020/01/14 20:00:00
2540,2020/01/14,21,0.0,0.0,0.0,6.055,3.9467,808.5158,130.0083,274.8667,80851.58, 21:00:00,2020/01/14 21:00:00
2541,2020/01/14,22,0.0,0.0,0.0,6.2683,3.6742,808.9192,141.3017,286.8117,80891.92, 22:00:00,2020/01/14 22:00:00
2542,2020/01/14,23,0.0,0.0,0.0,4.8717,2.3492,809.4658,151.685,304.1467,80946.58, 23:00:00,2020/01/14 23:00:00
2543,2020/01/15,0,0.0,0.0,0.0,3.8208,2.4033,809.94,159.3333,333.1067,80994.0, 0:00:00,2020/01/15 0:00:00
2544,2020/01/15,1,0.0,0.0,0.0,-1.1633,2.6575,810.9533,160.63,74.0709,81095.33, 1:00:00,2020/01/15 1:00:00
2545,2020/01/15,2,0.0,0.0,0.0,-3.145,0.735,811.9592,154.635,47.9367,81195.92, 2:00:00,2020/01/15 2:00:00
2546,2020/01/15,3,0.0,0.0,0.0,-3.1858,1.1782,812.9167,144.85,68.271,81291.67, 3:00:00,2020/01/15 3:00:00
2547,2020/01/15,4,0.0,0.0,0.0,-3.51,1.5908,813.2983,133.7417,81.505,81329.83, 4:00:00,2020/01/15 4:00:00
2548,2020/01/15,5,0.0,0.0,0.0,-3.5025,2.7783,813.1867,122.2517,91.7033,81318.67, 5:00:00,2020/01/15 5:00:00
2549,2020/01/15,6,0.0,0.0,0.0,-3.0933,2.7358,813.1517,110.805,100.73,81315.17, 6:00:00,2020/01/15 6:00:00
2550,2020/01/15,7,0.0,0.0,0.0,-4.6725,1.4458,813.9158,99.6767,109.56,81391.58, 7:00:00,2020/01/15 7:00:00
2551,2020/01/15,8,22.4537,177.2954,9.7474,-4.7883,0.8325,814.6442,89.0017,118.82,81464.42, 8:00:00,2020/01/15 8:00:00
2552,2020/01/15,9,175.5354,764.3307,33.9886,-3.2708,1.22,814.955,79.5675,129.0933,81495.5, 9:00:00,2020/01/15 9:00:00
2553,2020/01/15,10,339.6716,921.1665,45.9236,0.2017,1.4558,815.405,71.4448,140.8417,81540.5, 10:00:00,2020/01/15 10:00:00
2554,2020/01/15,11,459.9367,970.1589,53.9679,0.1225,1.8267,816.0133,65.2702,154.3267,81601.33, 11:00:00,2020/01/15 11:00:00
2555,2020/01/15,12,528.4223,992.6888,57.4674,1.8208,2.9708,816.0292,61.6775,169.4133,81602.92, 12:00:00,2020/01/15 12:00:00
2556,2020/01/15,13,536.1499,985.7757,60.3042,3.355,4.3083,816.2108,61.138000000000005,185.3067,81621.08, 13:00:00,2020/01/15 13:00:00
2557,2020/01/15,14,484.3594,957.9492,60.2863,4.0108,5.0875,816.1875,63.7305,200.785,81618.75, 14:00:00,2020/01/15 14:00:00
2558,2020/01/15,15,379.8088,908.3962,55.1953,4.3633,5.5233,816.8508,69.0963,214.87,81685.08, 15:00:00,2020/01/15 15:00:00
2559,2020/01/15,16,228.4689,785.8284,44.6278,3.8658,5.9592,817.7292,76.6307,227.1767,81772.92, 16:00:00,2020/01/15 16:00:00
2560,2020/01/15,17,53.605,278.8445,19.9407,2.4792,6.3408,818.7933,85.6367,237.925,81879.33, 17:00:00,2020/01/15 17:00:00
2561,2020/01/15,18,0.2905,0.0,0.2905,1.2392,7.0617,820.08,95.98,247.485,82008.0, 18:00:00,2020/01/15 18:00:00
2562,2020/01/15,19,0.0,0.0,0.0,0.4783,6.2575,821.2808,106.97,256.4083,82128.08, 19:00:00,2020/01/15 19:00:00
2563,2020/01/15,20,0.0,0.0,0.0,0.0475,5.3842,821.9975,118.3367,265.3,82199.75, 20:00:00,2020/01/15 20:00:00
2564,2020/01/15,21,0.0,0.0,0.0,-0.6558,2.9558,822.2242,129.8383,275.0,82222.42, 21:00:00,2020/01/15 21:00:00
2565,2020/01/15,22,0.0,0.0,0.0,-1.6917,1.8508,822.945,141.125,286.9533,82294.5, 22:00:00,2020/01/15 22:00:00
2566,2020/01/15,23,0.0,0.0,0.0,-2.0975,1.7592,823.1008,151.4967,304.2833,82310.08, 23:00:00,2020/01/15 23:00:00
2567,2020/01/16,0,0.0,0.0,0.0,-2.3333,1.4208,822.6825,159.1333,333.0783,82268.25, 0:00:00,2020/01/16 0:00:00
2568,2020/01/16,1,0.0,0.0,0.0,-3.1258,2.7925,821.7,160.4683,73.7269,82170.0, 1:00:00,2020/01/16 1:00:00
2569,2020/01/16,2,0.0,0.0,0.0,-3.9742,3.18,820.9083,154.54,47.5232,82090.83, 2:00:00,2020/01/16 2:00:00
2570,2020/01/16,3,0.0,0.0,0.0,-4.1242,2.9708,820.8717,144.7933,67.9322,82087.17, 3:00:00,2020/01/16 3:00:00
2571,2020/01/16,4,0.0,0.0,0.0,-4.5217,3.7758,820.3567,133.7017,81.2295,82035.67, 4:00:00,2020/01/16 4:00:00
2572,2020/01/16,5,0.0,0.0,0.0,-4.9217,2.3108,820.1025,122.2133,91.4733,82010.25, 5:00:00,2020/01/16 5:00:00
2573,2020/01/16,6,0.0,0.0,0.0,-4.9392,2.5225,819.8692,110.7633,100.5217,81986.92, 6:00:00,2020/01/16 6:00:00
2574,2020/01/16,7,0.0,0.0,0.0,-5.5742,1.8267,819.9242,99.62,109.3583,81992.42, 7:00:00,2020/01/16 7:00:00
2575,2020/01/16,8,17.7739,3.2516,17.5086,-6.6733,1.165,819.4933,88.9317,118.6333,81949.33, 8:00:00,2020/01/16 8:00:00
2576,2020/01/16,9,193.9109,476.3118,103.9667,-5.2083,1.0683,819.29,79.4788,128.905,81929.0, 9:00:00,2020/01/16 9:00:00
2577,2020/01/16,10,319.8605,467.6304,175.4307,-3.4042,1.29,819.2642,71.3285,140.6583,81926.42, 10:00:00,2020/01/16 10:00:00
2578,2020/01/16,11,341.8953,340.9756,202.618,-1.7575,1.5692,819.1525,65.1247,154.1667,81915.25, 11:00:00,2020/01/16 11:00:00
2579,2020/01/16,12,369.5151,213.1255,267.7987,-1.2042,1.28,818.1392,61.5058,169.285,81813.92, 12:00:00,2020/01/16 12:00:00
2580,2020/01/16,13,349.9993,141.498,281.0384,0.0175,1.0983,816.6383,60.9453,185.2233,81663.83, 13:00:00,2020/01/16 13:00:00
2581,2020/01/16,14,285.3655,33.2337,270.1069,0.745,1.2642,815.8467,63.5275,200.755,81584.67, 14:00:00,2020/01/16 14:00:00
2582,2020/01/16,15,209.2044,16.8213,203.5945,1.1083,0.97,815.63,68.8932,214.885,81563.0, 15:00:00,2020/01/16 15:00:00
2583,2020/01/16,16,113.6818,2.6374,112.9142,1.3533,1.005,815.4708,76.4327,227.25,81547.08, 16:00:00,2020/01/16 16:00:00
2584,2020/01/16,17,22.4629,0.7234,22.4105,0.5708,1.0175,815.2225,85.455,237.9967,81522.25, 17:00:00,2020/01/16 17:00:00
2585,2020/01/16,18,0.0408,0.0,0.0408,-0.425,1.1967,814.9883,95.7933,247.57,81498.83, 18:00:00,2020/01/16 18:00:00
2586,2020/01/16,19,0.0,0.0,0.0,-1.1617,1.2717,814.84,106.7933,256.5183,81484.0, 19:00:00,2020/01/16 19:00:00
2587,2020/01/16,20,0.0,0.0,0.0,-1.9575,0.8658,814.13,118.16,265.4283,81413.0, 20:00:00,2020/01/16 20:00:00
2588,2020/01/16,21,0.0,0.0,0.0,-2.0233,0.7775,813.3475,129.6633,275.1417,81334.75, 21:00:00,2020/01/16 21:00:00
2589,2020/01/16,22,0.0,0.0,0.0,-2.1842,0.5383,812.6958,140.9467,287.12,81269.58, 22:00:00,2020/01/16 22:00:00
2590,2020/01/16,23,0.0,0.0,0.0,-2.1592,0.9775,811.9583,151.3033,304.43,81195.83, 23:00:00,2020/01/16 23:00:00
2591,2020/01/17,0,0.0,0.0,0.0,-1.8067,1.3158,810.9117,158.93,333.06,81091.17, 0:00:00,2020/01/17 0:00:00
2592,2020/01/17,1,0.0,0.0,0.0,-2.1483,1.52,809.5467,160.305,76.3932,80954.67, 1:00:00,2020/01/17 1:00:00
2593,2020/01/17,2,0.0,0.0,0.0,-2.6042,0.6608,808.545,154.4333,47.1085,80854.5, 2:00:00,2020/01/17 2:00:00
2594,2020/01/17,3,0.0,0.0,0.0,-2.7858,0.9292,807.8633,144.7333,67.5895,80786.33, 3:00:00,2020/01/17 3:00:00
2595,2020/01/17,4,0.0,0.0,0.0,-2.9717,0.7758,807.1983,133.6533,80.9452,80719.83, 4:00:00,2020/01/17 4:00:00
2596,2020/01/17,5,0.0,0.0,0.0,-3.0358,1.07,806.8483,122.17,91.2317,80684.83, 5:00:00,2020/01/17 5:00:00
2597,2020/01/17,6,0.0,0.0,0.0,-1.9258,1.0192,806.2742,110.7133,100.3,80627.42, 6:00:00,2020/01/17 6:00:00
2598,2020/01/17,7,0.0,0.0,0.0,1.8642,2.2642,805.6992,99.56,109.1567,80569.92, 7:00:00,2020/01/17 7:00:00
2599,2020/01/17,8,24.3598,196.6861,10.1115,3.6042,2.5517,805.3075,88.855,118.4367,80530.75, 8:00:00,2020/01/17 8:00:00
2600,2020/01/17,9,178.1601,760.1636,35.4022,4.2267,1.4108,804.9725,79.3835,128.72,80497.25, 9:00:00,2020/01/17 9:00:00
2601,2020/01/17,10,336.9738,860.3098,58.9598,7.58,2.1783,804.7425,71.205,140.4767,80474.25, 10:00:00,2020/01/17 10:00:00
2602,2020/01/17,11,448.2557,881.113,77.4326,9.1267,6.8983,804.3233,64.9727,154.0083,80432.33, 11:00:00,2020/01/17 11:00:00
2603,2020/01/17,12,563.1589,819.0958,171.0452,8.2875,9.4783,803.9575,61.327,169.1633,80395.75, 12:00:00,2020/01/17 12:00:00
2604,2020/01/17,13,573.7093,894.4711,137.0568,7.8833,10.1375,803.3142,60.7472,185.1533,80331.42, 13:00:00,2020/01/17 13:00:00
2605,2020/01/17,14,501.7468,915.7435,89.8724,7.7142,11.2542,802.9542,63.3202,200.7383,80295.42, 14:00:00,2020/01/17 14:00:00
2606,2020/01/17,15,385.2258,631.6021,157.1248,7.8275,9.2283,803.6075,68.686,214.9133,80360.75, 15:00:00,2020/01/17 15:00:00
2607,2020/01/17,16,238.5665,424.5467,147.7374,4.3558,14.365,803.8875,76.2313,227.29,80388.75, 16:00:00,2020/01/17 16:00:00
2608,2020/01/17,17,107.6261,294.2388,69.7571,2.2975,16.1583,804.1908,85.2683,238.0767,80419.08, 17:00:00,2020/01/17 17:00:00
