0,Cologne,Germany,0,50.935,6.992,57,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb,pressure (PA)
01/21/2009,11:00:00,147,31.03,137,5.16,,100158
01/21/2009,12:00:00,136,18.54,130,5.06,,100188
01/21/2009,13:00:00,110,10.52,107,4.97,,100218
01/21/2009,14:00:00,141,244.1,90,4.88,,100248
01/21/2009,15:00:00,56,188.93,37,4.1,,100271
01/21/2009,16:00:00,0,0,0,3.32,,100294
01/21/2009,17:00:00,0,0,0,2.54,,100317
01/21/2009,18:00:00,0,0,0,2.47,,100350
01/21/2009,19:00:00,0,0,0,2.4,,100383
01/21/2009,20:00:00,0,0,0,2.33,,100417
01/21/2009,21:00:00,0,0,0,2.4,,100390
01/21/2009,22:00:00,0,0,0,2.48,,100364
01/21/2009,23:00:00,0,0,0,2.55,,100337
01/22/2009,00:00:00,0,0,0,2.52,,100291
01/22/2009,01:00:00,0,0,0,2.48,,100244
01/22/2009,02:00:00,0,0,0,2.44,,100198
01/22/2009,03:00:00,0,0,0,2.43,,100122
01/22/2009,04:00:00,0,0,0,2.42,,100045
01/22/2009,05:00:00,0,0,0,2.41,,99969
01/22/2009,06:00:00,0,0,0,2.61,,99896
01/22/2009,07:00:00,0,0,0,2.81,,99823
01/22/2009,08:00:00,66,401.18,28,3,,99750
01/22/2009,09:00:00,117,121.72,92,3.74,,99641
01/22/2009,10:00:00,119,21.11,113,4.47,,99532
01/22/2009,11:00:00,242,285.38,149,5.2,,99422
01/22/2009,12:00:00,156,39.69,143,5.02,,99323
01/22/2009,13:00:00,121,20.76,115,4.84,,99223
01/22/2009,14:00:00,96,42.27,87,4.67,,99124
01/22/2009,15:00:00,19,0,19,4.46,,99071
01/22/2009,16:00:00,0,0,0,4.25,,99018
01/22/2009,17:00:00,0,0,0,4.05,,98965
01/22/2009,18:00:00,0,0,0,4.22,,98932
01/22/2009,19:00:00,0,0,0,4.39,,98899
01/22/2009,20:00:00,0,0,0,4.56,,98865
01/22/2009,21:00:00,0,0,0,4.79,,98776
01/22/2009,22:00:00,0,0,0,5.01,,98686
01/22/2009,23:00:00,0,0,0,5.24,,98597
01/23/2009,00:00:00,0,0,0,5.24,,98448
01/23/2009,01:00:00,0,0,0,5.24,,98299
01/23/2009,02:00:00,0,0,0,5.23,,98150
01/23/2009,03:00:00,0,0,0,5.41,,97937
01/23/2009,04:00:00,0,0,0,5.58,,97725
01/23/2009,05:00:00,0,0,0,5.75,,97513
01/23/2009,06:00:00,0,0,0,6.24,,97328
01/23/2009,07:00:00,0,0,0,6.73,,97142
01/23/2009,08:00:00,40.65,114.21,29.5,7.22,,96956
01/23/2009,09:00:00,100.55,156.05,68,8.1,,96767
01/23/2009,10:00:00,129.7,141.99,88.85,8.97,,96579
01/23/2009,11:00:00,173,63.72,152,9.85,,96390
01/23/2009,12:00:00,58,0,58,9.04,,96300
01/23/2009,13:00:00,50,0,50,8.23,,96211
01/23/2009,14:00:00,57,0,57,7.42,,96121
01/23/2009,15:00:00,38,27.63,35,6.25,,96317
01/23/2009,16:00:00,0,0,0,5.09,,96512
01/23/2009,17:00:00,0,0,0,3.93,,96708
01/23/2009,18:00:00,0,0,0,3.71,,96893
01/23/2009,19:00:00,0,0,0,3.5,,97079
01/23/2009,20:00:00,0,0,0,3.28,,97265
01/23/2009,21:00:00,0,0,0,3.15,,97364
01/23/2009,22:00:00,0,0,0,3.02,,97463
01/23/2009,23:00:00,0,0,0,2.89,,97563
01/24/2009,00:00:00,0,0,0,2.49,,97676
01/24/2009,01:00:00,0,0,0,2.09,,97788
01/24/2009,02:00:00,0,0,0,1.69,,97901
01/24/2009,03:00:00,0,0,0,1.28,,97904
01/24/2009,04:00:00,0,0,0,0.86,,97908
01/24/2009,05:00:00,0,0,0,0.45,,97911
01/24/2009,06:00:00,0,0,0,0.81,,97957
01/24/2009,07:00:00,0,0,0,1.18,,98004
01/24/2009,08:00:00,54,158.98,38,1.54,,98050
01/24/2009,09:00:00,137,202.94,94,2.85,,98090
01/24/2009,10:00:00,98,3.43,97,4.15,,98130
01/24/2009,11:00:00,128,9,125,5.46,,98169
01/24/2009,12:00:00,138,14.91,133,5.43,,98289
01/24/2009,13:00:00,125,20.2,119,5.4,,98408
01/24/2009,14:00:00,77,9.04,75,5.37,,98527
01/24/2009,15:00:00,23,0,23,4.43,,98607
01/24/2009,16:00:00,0,0,0,3.5,,98686
01/24/2009,17:00:00,0,0,0,2.57,,98766
01/24/2009,18:00:00,0,0,0,2.37,,98862
01/24/2009,19:00:00,0,0,0,2.16,,98958
01/24/2009,20:00:00,0,0,0,1.96,,99054
01/24/2009,21:00:00,0,0,0,1.98,,99127
01/24/2009,22:00:00,0,0,0,1.99,,99200
01/24/2009,23:00:00,0,0,0,2.01,,99273
01/25/2009,00:00:00,0,0,0,1.5,,99333
01/25/2009,01:00:00,0,0,0,0.99,,99392
01/25/2009,02:00:00,0,0,0,0.48,,99452
01/25/2009,03:00:00,0,0,0,0.26,,99422
01/25/2009,04:00:00,0,0,0,0.04,,99392
01/25/2009,05:00:00,0,0,0,-0.18,,99363
01/25/2009,06:00:00,0,0,0,0.63,,99379
01/25/2009,07:00:00,0,0,0,1.45,,99396
01/25/2009,08:00:00,71,366.2,33,2.26,,99412
01/25/2009,09:00:00,183,548.09,65,3.37,,99363
01/25/2009,10:00:00,282,725.56,68,4.48,,99313
01/25/2009,11:00:00,333,776.78,71,5.59,,99263
01/25/2009,12:00:00,332,751.22,77,5.29,,99267
01/25/2009,13:00:00,275,620.71,88,4.99,,99270
01/25/2009,14:00:00,199,612.37,61,4.7,,99273
01/25/2009,15:00:00,87,462.01,33,3.57,,99280
01/25/2009,16:00:00,0,0,0,2.44,,99286
01/25/2009,17:00:00,0,0,0,1.31,,99293
01/25/2009,18:00:00,0,0,0,1.07,,99296
01/25/2009,19:00:00,0,0,0,0.84,,99300
01/25/2009,20:00:00,0,0,0,0.6,,99303
01/25/2009,21:00:00,0,0,0,0.39,,99320
01/25/2009,22:00:00,0,0,0,0.18,,99336
01/25/2009,23:00:00,0,0,0,-0.03,,99353
01/26/2009,00:00:00,0,0,0,-0.28,,99376
01/26/2009,01:00:00,0,0,0,-0.54,,99399
01/26/2009,02:00:00,0,0,0,-0.8,,99422
01/26/2009,03:00:00,0,0,0,-1.14,,99442
01/26/2009,04:00:00,0,0,0,-1.49,,99462
01/26/2009,05:00:00,0,0,0,-1.84,,99482
01/26/2009,06:00:00,0,0,0,-1.07,,99525
01/26/2009,07:00:00,0,0,0,-0.3,,99568
01/26/2009,08:00:00,69,299.06,37,0.46,,99611
01/26/2009,09:00:00,172,411.32,82,1.91,,99621
01/26/2009,10:00:00,291,780.01,58,3.35,,99631
01/26/2009,11:00:00,332,741.33,79,4.8,,99641
01/26/2009,12:00:00,340,782.88,71,4.64,,99687
01/26/2009,13:00:00,299,785.54,59,4.48,,99734
01/26/2009,14:00:00,208,670.62,54,4.33,,99780
01/26/2009,15:00:00,86,396.3,38,2.89,,99830
01/26/2009,16:00:00,0,0,0,1.45,,99880
01/26/2009,17:00:00,0,0,0,0.02,,99929
01/26/2009,18:00:00,0,0,0,-0.47,,99996
01/26/2009,19:00:00,0,0,0,-0.96,,100062
01/26/2009,20:00:00,0,0,0,-1.45,,100128
01/26/2009,21:00:00,0,0,0,-1.61,,100168
01/26/2009,22:00:00,0,0,0,-1.77,,100208
01/26/2009,23:00:00,0,0,0,-1.93,,100248
01/27/2009,00:00:00,0,0,0,-1.77,,100314
01/27/2009,01:00:00,0,0,0,-1.62,,100380
01/27/2009,02:00:00,0,0,0,-1.47,,100446
01/27/2009,03:00:00,0,0,0,-1.35,,100486
01/27/2009,04:00:00,0,0,0,-1.23,,100526
01/27/2009,05:00:00,0,0,0,-1.11,,100566
01/27/2009,06:00:00,0,0,0,-0.45,,100635
01/27/2009,07:00:00,0,0,0,0.22,,100705
01/27/2009,08:00:00,39,27.19,36,0.88,,100775
01/27/2009,09:00:00,96,31.47,89,1.97,,100798
01/27/2009,10:00:00,149,49.57,134,3.05,,100821
01/27/2009,11:00:00,326,668.87,95,4.13,,100844
01/27/2009,12:00:00,334,707.22,88,4,,100881
01/27/2009,13:00:00,177,100.05,146,3.88,,100917
01/27/2009,14:00:00,69,0,69,3.76,,100954
01/27/2009,15:00:00,32,0,32,2.33,,101003
01/27/2009,16:00:00,0,0,0,0.9,,101053
01/27/2009,17:00:00,0,0,0,-0.52,,101103
01/27/2009,18:00:00,0,0,0,-0.8,,101129
01/27/2009,19:00:00,0,0,0,-1.08,,101156
01/27/2009,20:00:00,0,0,0,-1.36,,101182
01/27/2009,21:00:00,0,0,0,-1.4,,101199
01/27/2009,22:00:00,0,0,0,-1.45,,101215
01/27/2009,23:00:00,0,0,0,-1.49,,101232
01/28/2009,00:00:00,0,0,0,-1.14,,101245
01/28/2009,01:00:00,0,0,0,-0.8,,101258
01/28/2009,02:00:00,0,0,0,-0.46,,101272
01/28/2009,03:00:00,0,0,0,-0.41,,101278
01/28/2009,04:00:00,0,0,0,-0.37,,101285
01/28/2009,05:00:00,0,0,0,-0.32,,101292
01/28/2009,06:00:00,0,0,0,0.24,,101335
01/28/2009,07:00:00,0,0,0,0.8,,101378
01/28/2009,08:00:00,49,52.73,43,1.35,,101421
01/28/2009,09:00:00,175,384.72,88,2.32,,101408
01/28/2009,10:00:00,263,495.85,111,3.28,,101394
01/28/2009,11:00:00,223,151.63,170,4.25,,101381
01/28/2009,12:00:00,258,264.09,165,4.27,,101368
01/28/2009,13:00:00,170,79.55,145,4.29,,101355
01/28/2009,14:00:00,179,343.95,97,4.31,,101341
01/28/2009,15:00:00,93,392.98,42,2.64,,101381
01/28/2009,16:00:00,0,0,0,0.97,,101421
01/28/2009,17:00:00,0,0,0,-0.69,,101461
01/28/2009,18:00:00,0,0,0,-1.18,,101494
01/28/2009,19:00:00,0,0,0,-1.68,,101527
01/28/2009,20:00:00,0,0,0,-2.17,,101560
01/28/2009,21:00:00,0,0,0,-2.35,,101573
01/28/2009,22:00:00,0,0,0,-2.52,,101587
01/28/2009,23:00:00,0,0,0,-2.7,,101600
01/29/2009,00:00:00,0,0,0,-2.08,,101597
01/29/2009,01:00:00,0,0,0,-1.47,,101593
01/29/2009,02:00:00,0,0,0,-0.86,,101590
01/29/2009,03:00:00,0,0,0,-1.26,,101606
01/29/2009,04:00:00,0,0,0,-1.67,,101623
01/29/2009,05:00:00,0,0,0,-2.08,,101640
01/29/2009,06:00:00,0,0,0,-1.42,,101679
01/29/2009,07:00:00,0,0,0,-0.76,,101719
01/29/2009,08:00:00,37,8.52,36,-0.11,,101759
01/29/2009,09:00:00,110,52.19,98,1.14,,101752
01/29/2009,10:00:00,285,627.82,90,2.39,,101746
01/29/2009,11:00:00,350,777.32,75,3.64,,101739
01/29/2009,12:00:00,353,776.89,76,3.64,,101713
01/29/2009,13:00:00,308,743.58,71,3.65,,101686
01/29/2009,14:00:00,223,687.57,56,3.66,,101660
01/29/2009,15:00:00,105,514.2,36,2.13,,101689
01/29/2009,16:00:00,0,0,0,0.6,,101719
01/29/2009,17:00:00,0,0,0,-0.93,,101749
01/29/2009,18:00:00,0,0,0,-1.3,,101779
01/29/2009,19:00:00,0,0,0,-1.66,,101809
01/29/2009,20:00:00,0,0,0,-2.03,,101838
01/29/2009,21:00:00,0,0,0,-2.25,,101868
01/29/2009,22:00:00,0,0,0,-2.48,,101898
01/29/2009,23:00:00,0,0,0,-2.7,,101928
01/30/2009,00:00:00,0,0,0,-2.33,,101908
01/30/2009,01:00:00,0,0,0,-1.97,,101888
01/30/2009,02:00:00,0,0,0,-1.61,,101868
01/30/2009,03:00:00,0,0,0,-1.77,,101882
01/30/2009,04:00:00,0,0,0,-1.94,,101895
01/30/2009,05:00:00,0,0,0,-2.1,,101908
01/30/2009,06:00:00,0,0,0,-1.24,,101931
01/30/2009,07:00:00,0,0,0,-0.38,,101954
01/30/2009,08:00:00,84,363.69,40,0.47,,101978
01/30/2009,09:00:00,194,487.47,80,1.88,,101938
01/30/2009,10:00:00,293,654.5,87,3.28,,101898
01/30/2009,11:00:00,357,793.04,73,4.69,,101858
01/30/2009,12:00:00,358,781.11,76,4.45,,101815
01/30/2009,13:00:00,315,760.98,69,4.21,,101772
01/30/2009,14:00:00,228,695.17,56,3.98,,101729
01/30/2009,15:00:00,109,526.49,36,2.6,,101752
01/30/2009,16:00:00,0,0,0,1.22,,101776
01/30/2009,17:00:00,0,0,0,-0.16,,101799
01/30/2009,18:00:00,0,0,0,-0.64,,101805
01/30/2009,19:00:00,0,0,0,-1.12,,101812
01/30/2009,20:00:00,0,0,0,-1.6,,101819
01/30/2009,21:00:00,0,0,0,-1.76,,101809
01/30/2009,22:00:00,0,0,0,-1.93,,101799
01/30/2009,23:00:00,0,0,0,-2.09,,101789
01/31/2009,00:00:00,0,0,0,-2.07,,101746
01/31/2009,01:00:00,0,0,0,-2.05,,101703
01/31/2009,02:00:00,0,0,0,-2.04,,101660
01/31/2009,03:00:00,0,0,0,-2.22,,101643
01/31/2009,04:00:00,0,0,0,-2.4,,101626
01/31/2009,05:00:00,0,0,0,-2.58,,101610
01/31/2009,06:00:00,0,0,0,-2.01,,101597
01/31/2009,07:00:00,0,0,0,-1.44,,101583
01/31/2009,08:00:00,51,40.09,46,-0.87,,101570
01/31/2009,09:00:00,88,12.61,85,0.43,,101527
01/31/2009,10:00:00,113,6.27,111,1.72,,101484
01/31/2009,11:00:00,250,206.88,175,3.01,,101441
01/31/2009,12:00:00,121,2.74,120,2.8,,101411
01/31/2009,13:00:00,316,725.89,78,2.6,,101381
01/31/2009,14:00:00,229,650.75,65,2.4,,101351
01/31/2009,15:00:00,114,544.81,36,1.36,,101335
01/31/2009,16:00:00,0,0,0,-1.51,,101318
01/31/2009,17:00:00,0,0,0,-1.38,,101302
01/31/2009,18:00:00,0,0,0,-1.26,,101292
01/31/2009,19:00:00,0,0,0,-1.13,,101282
01/31/2009,20:00:00,0,0,0,-1.01,,101272
01/31/2009,21:00:00,0,0,0,-0.88,,101229
01/31/2009,22:00:00,0,0,0,-0.75,,101186
01/31/2009,23:00:00,0,0,0,-0.63,,101142
02/01/2015,00:00:00,0,0,0,-0.5,,98060
02/01/2015,01:00:00,0,0,0,-0.38,,98120
02/01/2015,02:00:00,0,0,0,-0.25,,98179
02/01/2015,03:00:00,0,0,0,-0.12,,98189
02/01/2015,04:00:00,0,0,0,0,,98199
02/01/2015,05:00:00,0,0,0,0.13,,98209
02/01/2015,06:00:00,0,0,0,0.25,,98252
02/01/2015,07:00:00,0,0,0,0.38,,98295
02/01/2015,08:00:00,41,7.78,40,1.69,,98338
02/01/2015,09:00:00,75,4.13,74,2.22,,98355
02/01/2015,10:00:00,76,0,76,2.76,,98372
02/01/2015,11:00:00,63,0,63,3.29,,98388
02/01/2015,12:00:00,284,313.36,168,3.27,,98445
02/01/2015,13:00:00,51,0,51,3.25,,98501
02/01/2015,14:00:00,155,148.05,117,3.23,,98557
02/01/2015,15:00:00,22,0,22,2.97,,98604
02/01/2015,16:00:00,0,0,0,2.7,,98650
02/01/2015,17:00:00,0,0,0,2.44,,98696
02/01/2015,18:00:00,0,0,0,2.13,,98769
02/01/2015,19:00:00,0,0,0,1.82,,98842
02/01/2015,20:00:00,0,0,0,1.51,,98915
02/01/2015,21:00:00,0,0,0,1.69,,98968
02/01/2015,22:00:00,0,0,0,1.87,,99021
02/01/2015,23:00:00,0,0,0,2.05,,99074
02/02/2015,00:00:00,0,0,0,2.04,,99137
02/02/2015,01:00:00,0,0,0,2.02,,99200
02/02/2015,02:00:00,0,0,0,2,,99263
02/02/2015,03:00:00,0,0,0,1.88,,99293
02/02/2015,04:00:00,0,0,0,1.76,,99323
02/02/2015,05:00:00,0,0,0,1.65,,99353
02/02/2015,06:00:00,0,0,0,1.7,,99399
02/02/2015,07:00:00,0,0,0,1.75,,99445
02/02/2015,08:00:00,70,120.73,54,1.8,,99492
02/02/2015,09:00:00,156,178.75,112,2.01,,99499
02/02/2015,10:00:00,113,3.05,112,2.22,,99505
02/02/2015,11:00:00,126,2.69,125,2.43,,99512
02/02/2015,12:00:00,103,0,103,2.34,,99508
02/02/2015,13:00:00,75,0,75,2.24,,99505
02/02/2015,14:00:00,98,11.48,95,2.15,,99502
02/02/2015,15:00:00,52,13.13,50,1.7,,99522
02/02/2015,16:00:00,0,0,0,1.26,,99542
02/02/2015,17:00:00,0,0,0,0.81,,99561
02/02/2015,18:00:00,0,0,0,0.49,,99578
02/02/2015,19:00:00,0,0,0,0.16,,99595
02/02/2015,20:00:00,0,0,0,-0.17,,99611
02/02/2015,21:00:00,0,0,0,-0.49,,99618
02/02/2015,22:00:00,0,0,0,-0.8,,99624
02/02/2015,23:00:00,0,0,0,-1.12,,99631
02/03/2015,00:00:00,0,0,0,-1.72,,99644
02/03/2015,01:00:00,0,0,0,-2.33,,99658
02/03/2015,02:00:00,0,0,0,-2.94,,99671
02/03/2015,03:00:00,0,0,0,-3.34,,99677
02/03/2015,04:00:00,0,0,0,-3.74,,99684
02/03/2015,05:00:00,0,0,0,-4.13,,99691
02/03/2015,06:00:00,0,0,0,-3.32,,99737
02/03/2015,07:00:00,0,0,0,-2.51,,99784
02/03/2015,08:00:00,27,0,27,-1.7,,99830
02/03/2015,09:00:00,67,0,67,-0.28,,99837
02/03/2015,10:00:00,84,0,84,1.14,,99843
02/03/2015,11:00:00,130,2.66,129,2.55,,99850
02/03/2015,12:00:00,113,0,113,2.68,,99880
02/03/2015,13:00:00,148,23.39,140,2.81,,99909
02/03/2015,14:00:00,144,90.18,120,2.94,,99939
02/03/2015,15:00:00,53,12.74,51,1.48,,99982
02/03/2015,16:00:00,0,0,0,0.01,,100025
02/03/2015,17:00:00,0,0,0,-1.45,,100069
02/03/2015,18:00:00,0,0,0,-2.58,,100115
02/03/2015,19:00:00,0,0,0,-3.72,,100161
02/03/2015,20:00:00,0,0,0,-4.86,,100208
02/03/2015,21:00:00,0,0,0,-5.7,,100241
02/03/2015,22:00:00,0,0,0,-6.54,,100274
02/03/2015,23:00:00,0,0,0,-7.39,,100307
02/04/2015,00:00:00,0,0,0,-6.23,,100367
02/04/2015,01:00:00,0,0,0,-5.08,,100427
02/04/2015,02:00:00,0,0,0,-3.93,,100486
02/04/2015,03:00:00,0,0,0,-3.29,,100523
02/04/2015,04:00:00,0,0,0,-2.64,,100559
02/04/2015,05:00:00,0,0,0,-1.99,,100596
02/04/2015,06:00:00,0,0,0,-1.32,,100659
02/04/2015,07:00:00,0,0,0,-0.65,,100722
02/04/2015,08:00:00,60,49.75,53,0.02,,100784
02/04/2015,09:00:00,108,27.47,101,0.83,,100804
02/04/2015,10:00:00,136,14.85,131,1.64,,100824
02/04/2015,11:00:00,228,112.87,185,2.44,,100844
02/04/2015,12:00:00,314,395.39,162,2.6,,100881
02/04/2015,13:00:00,155,28.83,145,2.75,,100917
02/04/2015,14:00:00,152,103.35,124,2.91,,100954
02/04/2015,15:00:00,77,68.03,66,1.08,,100993
02/04/2015,16:00:00,0,0,0,-0.75,,101033
02/04/2015,17:00:00,0,0,0,-2.58,,101073
02/04/2015,18:00:00,0,0,0,-3.35,,101133
02/04/2015,19:00:00,0,0,0,-4.13,,101192
02/04/2015,20:00:00,0,0,0,-4.91,,101252
02/04/2015,21:00:00,0,0,0,-5.51,,101275
02/04/2015,22:00:00,0,0,0,-6.1,,101298
02/04/2015,23:00:00,0,0,0,-6.7,,101321
02/05/2015,00:00:00,0,0,0,-6.8,,101348
02/05/2015,01:00:00,0,0,0,-6.91,,101374
02/05/2015,02:00:00,0,0,0,-7.02,,101401
02/05/2015,03:00:00,0,0,0,-7.13,,101411
02/05/2015,04:00:00,0,0,0,-7.24,,101421
02/05/2015,05:00:00,0,0,0,-7.34,,101431
02/05/2015,06:00:00,0,0,0,-5.68,,101484
02/05/2015,07:00:00,0,0,0,-4.01,,101537
02/05/2015,08:00:00,107,420.88,46,-2.34,,101590
02/05/2015,09:00:00,125,54,111,-1.04,,101587
02/05/2015,10:00:00,151,26.36,142,0.26,,101583
02/05/2015,11:00:00,55,0,55,1.55,,101580
02/05/2015,12:00:00,57,0,57,1.54,,101606
02/05/2015,13:00:00,328,648.13,100,1.53,,101633
02/05/2015,14:00:00,163,126.92,128,1.52,,101660
02/05/2015,15:00:00,108,252.35,66,0.71,,101699
02/05/2015,16:00:00,0,0,0,-0.09,,101739
02/05/2015,17:00:00,0,0,0,-0.9,,101779
02/05/2015,18:00:00,0,0,0,-1.23,,101829
02/05/2015,19:00:00,0,0,0,-1.57,,101878
02/05/2015,20:00:00,0,0,0,-1.9,,101928
02/05/2015,21:00:00,0,0,0,-2.09,,101948
02/05/2015,22:00:00,0,0,0,-2.28,,101968
02/05/2015,23:00:00,0,0,0,-2.48,,101988
02/06/2015,00:00:00,0,0,0,-2.84,,101994
02/06/2015,01:00:00,0,0,0,-3.21,,102001
02/06/2015,02:00:00,0,0,0,-3.58,,102008
02/06/2015,03:00:00,0,0,0,-3.54,,102027
02/06/2015,04:00:00,0,0,0,-3.5,,102047
02/06/2015,05:00:00,0,0,0,-3.45,,102067
02/06/2015,06:00:00,0,0,0,-2.83,,102104
02/06/2015,07:00:00,0,0,0,-2.21,,102140
02/06/2015,08:00:00,98,268,58,-1.59,,102177
02/06/2015,09:00:00,227,545.85,83,-0.45,,102180
02/06/2015,10:00:00,334,730.93,81,0.7,,102183
02/06/2015,11:00:00,379,714.25,100,1.84,,102186
02/06/2015,12:00:00,387,743.22,94,1.95,,102183
02/06/2015,13:00:00,343,714.83,88,2.06,,102180
02/06/2015,14:00:00,252,612.85,80,2.17,,102177
02/06/2015,15:00:00,130,426.37,57,1.14,,102226
02/06/2015,16:00:00,0,0,0,0.12,,102276
02/06/2015,17:00:00,0,0,0,-0.91,,102326
02/06/2015,18:00:00,0,0,0,-1.58,,102395
02/06/2015,19:00:00,0,0,0,-2.26,,102465
02/06/2015,20:00:00,0,0,0,-2.93,,102535
02/06/2015,21:00:00,0,0,0,-3.43,,102558
02/06/2015,22:00:00,0,0,0,-3.93,,102581
02/06/2015,23:00:00,0,0,0,-4.44,,102604
02/07/2015,00:00:00,0,0,0,-4.48,,102601
02/07/2015,01:00:00,0,0,0,-4.53,,102597
02/07/2015,02:00:00,0,0,0,-4.57,,102594
02/07/2015,03:00:00,0,0,0,-5.25,,102591
02/07/2015,04:00:00,0,0,0,-5.93,,102588
02/07/2015,05:00:00,0,0,0,-6.61,,102584
02/07/2015,06:00:00,0,0,0,-5.34,,102617
02/07/2015,07:00:00,0,0,0,-4.06,,102651
02/07/2015,08:00:00,111,370.95,54,-2.79,,102684
02/07/2015,09:00:00,240,610.96,76,-1.01,,102654
02/07/2015,10:00:00,331,672.5,95,0.77,,102624
02/07/2015,11:00:00,386,730.64,97,2.55,,102594
02/07/2015,12:00:00,390,731.43,98,2.81,,102548
02/07/2015,13:00:00,328,586.09,116,3.08,,102501
02/07/2015,14:00:00,256,605.77,83,3.34,,102455
02/07/2015,15:00:00,72,34.09,66,2.26,,102425
02/07/2015,16:00:00,1,24.7,0,1.18,,102395
02/07/2015,17:00:00,0,0,0,0.1,,102365
02/07/2015,18:00:00,0,0,0,0.7,,102332
02/07/2015,19:00:00,0,0,0,1.29,,102299
02/07/2015,20:00:00,0,0,0,1.89,,102266
02/07/2015,21:00:00,0,0,0,2.36,,102216
02/07/2015,22:00:00,0,0,0,2.83,,102167
02/07/2015,23:00:00,0,0,0,3.3,,102117
02/08/2015,00:00:00,0,0,0,3.48,,102090
02/08/2015,01:00:00,0,0,0,3.65,,102064
02/08/2015,02:00:00,0,0,0,3.83,,102037
02/08/2015,03:00:00,0,0,0,3.49,,102061
02/08/2015,04:00:00,0,0,0,3.15,,102084
02/08/2015,05:00:00,0,0,0,2.82,,102107
02/08/2015,06:00:00,0,0,0,2.84,,102170
02/08/2015,07:00:00,0,0,0,2.87,,102233
02/08/2015,08:00:00,24,0,24,2.9,,102296
02/08/2015,09:00:00,98,7.32,96,3.24,,102329
02/08/2015,10:00:00,63,0,63,3.58,,102362
02/08/2015,11:00:00,204,49.93,184,3.92,,102395
02/08/2015,12:00:00,189,32.16,176,3.64,,102432
02/08/2015,13:00:00,259,231.76,174,3.37,,102468
02/08/2015,14:00:00,210,282.22,128,3.09,,102505
02/08/2015,15:00:00,130,342.8,68,1.59,,102535
02/08/2015,16:00:00,4,0,4,0.08,,102564
02/08/2015,17:00:00,0,0,0,-1.42,,102594
02/08/2015,18:00:00,0,0,0,-1.98,,102604
02/08/2015,19:00:00,0,0,0,-2.55,,102614
02/08/2015,20:00:00,0,0,0,-3.11,,102624
02/08/2015,21:00:00,0,0,0,-2.35,,102584
02/08/2015,22:00:00,0,0,0,-1.59,,102544
02/08/2015,23:00:00,0,0,0,-0.84,,102505
02/09/2015,00:00:00,0,0,0,0.16,,102462
02/09/2015,01:00:00,0,0,0,1.15,,102419
02/09/2015,02:00:00,0,0,0,2.15,,102375
02/09/2015,03:00:00,0,0,0,2.23,,102332
02/09/2015,04:00:00,0,0,0,2.31,,102289
02/09/2015,05:00:00,0,0,0,2.39,,102246
02/09/2015,06:00:00,0,0,0,2.83,,102246
02/09/2015,07:00:00,0,0,0,3.28,,102246
02/09/2015,08:00:00,62,24.58,58,3.72,,102246
02/09/2015,09:00:00,101,7.2,99,4.29,,102233
02/09/2015,10:00:00,119,2.77,118,4.87,,102220
02/09/2015,11:00:00,74,0,74,5.44,,102206
02/09/2015,12:00:00,74,0,74,5.21,,102223
02/09/2015,13:00:00,50,0,50,4.97,,102240
02/09/2015,14:00:00,38,0,38,4.74,,102256
02/09/2015,15:00:00,28,0,28,4.57,,102266
02/09/2015,16:00:00,3,0,3,4.39,,102276
02/09/2015,17:00:00,0,0,0,4.22,,102286
02/09/2015,18:00:00,0,0,0,4.11,,102312
02/09/2015,19:00:00,0,0,0,3.99,,102339
02/09/2015,20:00:00,0,0,0,3.87,,102365
02/09/2015,21:00:00,0,0,0,3.79,,102375
02/09/2015,22:00:00,0,0,0,3.71,,102385
02/09/2015,23:00:00,0,0,0,3.63,,102395
02/10/2015,00:00:00,0,0,0,3.78,,102415
02/10/2015,01:00:00,0,0,0,3.93,,102435
02/10/2015,02:00:00,0,0,0,4.08,,102455
02/10/2015,03:00:00,0,0,0,4.03,,102465
02/10/2015,04:00:00,0,0,0,3.99,,102475
02/10/2015,05:00:00,0,0,0,3.95,,102485
02/10/2015,06:00:00,0,0,0,4.23,,102515
02/10/2015,07:00:00,0,0,0,4.51,,102544
02/10/2015,08:00:00,49,5.97,48,4.79,,102574
02/10/2015,09:00:00,70,0,70,5.27,,102581
02/10/2015,10:00:00,48,0,48,5.75,,102588
02/10/2015,11:00:00,58,0,58,6.22,,102594
02/10/2015,12:00:00,49,0,49,6,,102574
02/10/2015,13:00:00,45,0,45,5.78,,102554
02/10/2015,14:00:00,33,0,33,5.56,,102535
02/10/2015,15:00:00,25,0,25,5.07,,102538
02/10/2015,16:00:00,3,0,3,4.58,,102541
02/10/2015,17:00:00,0,0,0,4.09,,102544
02/10/2015,18:00:00,0,0,0,3.87,,102541
02/10/2015,19:00:00,0,0,0,3.64,,102538
02/10/2015,20:00:00,0,0,0,3.42,,102535
02/10/2015,21:00:00,0,0,0,3.4,,102511
02/10/2015,22:00:00,0,0,0,3.38,,102488
02/10/2015,23:00:00,0,0,0,3.36,,102465
02/11/2015,00:00:00,0,0,0,3.38,,102419
02/11/2015,01:00:00,0,0,0,3.4,,102372
02/11/2015,02:00:00,0,0,0,3.42,,102326
02/11/2015,03:00:00,0,0,0,2.97,,102312
02/11/2015,04:00:00,0,0,0,2.53,,102299
