date;time;GHI;DHI
02.10.2020;23:20:00;0;0
02.10.2020;23:30:00;0;0
02.10.2020;23:40:00;0;0
02.10.2020;23:50:00;0;0
03.10.2020;00:00:00;0;0
03.10.2020;00:10:00;0;0
03.10.2020;00:20:00;0;0
03.10.2020;00:30:00;0;0
03.10.2020;00:40:00;0;0
03.10.2020;00:50:00;0;0
03.10.2020;01:00:00;0;0
03.10.2020;01:10:00;0;0
03.10.2020;01:20:00;0;0
03.10.2020;01:30:00;0;0
03.10.2020;01:40:00;0;0
03.10.2020;01:50:00;0;0
03.10.2020;02:00:00;0;0
03.10.2020;02:10:00;0;0
03.10.2020;02:20:00;0;0
03.10.2020;02:30:00;0;0
03.10.2020;02:40:00;0;0
03.10.2020;02:50:00;0;0
03.10.2020;03:00:00;0;0
03.10.2020;03:10:00;0;0
03.10.2020;03:20:00;0;0
03.10.2020;03:30:00;0;0
03.10.2020;03:40:00;0;0
03.10.2020;03:50:00;0;0
03.10.2020;04:00:00;0;0
03.10.2020;04:10:00;0;0
03.10.2020;04:20:00;0;0
03.10.2020;04:30:00;0;0
03.10.2020;04:40:00;0;0
03.10.2020;04:50:00;0;0
03.10.2020;05:00:00;0;0
03.10.2020;05:10:00;0;0
03.10.2020;05:20:00;0;0
03.10.2020;05:30:00;0;0
03.10.2020;05:40:00;0;0
03.10.2020;05:50:00;0;0
03.10.2020;06:00:00;0;0
03.10.2020;06:10:00;0;0
03.10.2020;06:20:00;5;5
03.10.2020;06:30:00;8.333333333;8.333333333
03.10.2020;06:40:00;10;10
03.10.2020;06:50:00;23.33333333;23.33333333
03.10.2020;07:00:00;10;10
03.10.2020;07:10:00;40;40
03.10.2020;07:20:00;40;40
03.10.2020;07:30:00;26.66666667;26.66666667
03.10.2020;07:40:00;23.33333333;23.33333333
03.10.2020;07:50:00;31.66666667;31.66666667
03.10.2020;08:00:00;28.33333333;28.33333333
03.10.2020;08:10:00;13.33333333;13.33333333
03.10.2020;08:20:00;21.66666667;21.66666667
03.10.2020;08:30:00;28.33333333;28.33333333
03.10.2020;08:40:00;33.33333333;33.33333333
03.10.2020;08:50:00;26.66666667;26.66666667
03.10.2020;09:00:00;78.33333333;78.33333333
03.10.2020;09:10:00;55;55
03.10.2020;09:20:00;33.33333333;33.33333333
03.10.2020;09:30:00;61.66666667;61.66666667
03.10.2020;09:40:00;80;80
03.10.2020;09:50:00;33.33333333;33.33333333
03.10.2020;10:00:00;58.33333333;58.33333333
03.10.2020;10:10:00;55;55
03.10.2020;10:20:00;45;45
03.10.2020;10:30:00;36.66666667;36.66666667
03.10.2020;10:40:00;35;35
03.10.2020;10:50:00;36.66666667;36.66666667
03.10.2020;11:00:00;36.66666667;36.66666667
03.10.2020;11:10:00;43.33333333;43.33333333
03.10.2020;11:20:00;38.33333333;38.33333333
03.10.2020;11:30:00;55;55
03.10.2020;11:40:00;60;60
03.10.2020;11:50:00;80;80
03.10.2020;12:00:00;81.66666667;81.66666667
03.10.2020;12:10:00;26.66666667;26.66666667
03.10.2020;12:20:00;40;40
03.10.2020;12:30:00;40;40
03.10.2020;12:40:00;15;15
03.10.2020;12:50:00;8.333333333;8.333333333
03.10.2020;13:00:00;8.333333333;8.333333333
03.10.2020;13:10:00;11.66666667;11.66666667
03.10.2020;13:20:00;26.66666667;26.66666667
03.10.2020;13:30:00;21.66666667;21.66666667
03.10.2020;13:40:00;13.33333333;13.33333333
03.10.2020;13:50:00;11.66666667;11.66666667
03.10.2020;14:00:00;21.66666667;21.66666667
03.10.2020;14:10:00;41.66666667;41.66666667
03.10.2020;14:20:00;41.66666667;41.66666667
03.10.2020;14:30:00;51.66666667;51.66666667
03.10.2020;14:40:00;111.6666667;111.6666667
03.10.2020;14:50:00;133.3333333;133.3333333
03.10.2020;15:00:00;125;125
03.10.2020;15:10:00;140;138.3333333
03.10.2020;15:20:00;163.3333333;161.6666667
03.10.2020;15:30:00;83.33333333;83.33333333
03.10.2020;15:40:00;165;156.6666667
03.10.2020;15:50:00;200;123.3333333
03.10.2020;16:00:00;136.6666667;73.33333333
03.10.2020;16:10:00;83.33333333;48.33333333
03.10.2020;16:20:00;40;38.33333333
03.10.2020;16:30:00;31.66666667;28.33333333
03.10.2020;16:40:00;28.33333333;21.66666667
03.10.2020;16:50:00;25;23.33333333
03.10.2020;17:00:00;6.666666667;6.666666667
03.10.2020;17:10:00;0;0
03.10.2020;17:20:00;0;0
03.10.2020;17:30:00;0;0
03.10.2020;17:40:00;0;0
03.10.2020;17:50:00;0;0
03.10.2020;18:00:00;0;0
03.10.2020;18:10:00;0;0
03.10.2020;18:20:00;0;0
03.10.2020;18:30:00;0;0
03.10.2020;18:40:00;0;0
03.10.2020;18:50:00;0;0
03.10.2020;19:00:00;0;0
03.10.2020;19:10:00;0;0
03.10.2020;19:20:00;0;0
03.10.2020;19:30:00;0;0
03.10.2020;19:40:00;0;0
03.10.2020;19:50:00;0;0
03.10.2020;20:00:00;0;0
03.10.2020;20:10:00;0;0
03.10.2020;20:20:00;0;0
03.10.2020;20:30:00;0;0
03.10.2020;20:40:00;0;0
03.10.2020;20:50:00;0;0
03.10.2020;21:00:00;0;0
03.10.2020;21:10:00;0;0
03.10.2020;21:20:00;0;0
03.10.2020;21:30:00;0;0
03.10.2020;21:40:00;0;0
03.10.2020;21:50:00;0;0
03.10.2020;22:00:00;0;0
03.10.2020;22:10:00;0;0
03.10.2020;22:20:00;0;0
03.10.2020;22:30:00;0;0
03.10.2020;22:40:00;0;0
03.10.2020;22:50:00;0;0
03.10.2020;23:00:00;0;0
03.10.2020;23:10:00;0;0
03.10.2020;23:20:00;0;0
03.10.2020;23:30:00;0;0
03.10.2020;23:40:00;0;0
03.10.2020;23:50:00;0;0
04.10.2020;00:00:00;0;0
04.10.2020;00:10:00;0;0
04.10.2020;00:20:00;0;0
04.10.2020;00:30:00;0;0
04.10.2020;00:40:00;0;0
04.10.2020;00:50:00;0;0
04.10.2020;01:00:00;0;0
04.10.2020;01:10:00;0;0
04.10.2020;01:20:00;0;0
04.10.2020;01:30:00;0;0
04.10.2020;01:40:00;0;0
04.10.2020;01:50:00;0;0
04.10.2020;02:00:00;0;0
04.10.2020;02:10:00;0;0
04.10.2020;02:20:00;0;0
04.10.2020;02:30:00;0;0
04.10.2020;02:40:00;0;0
04.10.2020;02:50:00;0;0
04.10.2020;03:00:00;0;0
04.10.2020;03:10:00;0;0
04.10.2020;03:20:00;0;0
04.10.2020;03:30:00;0;0
04.10.2020;03:40:00;0;0
04.10.2020;03:50:00;0;0
04.10.2020;04:00:00;0;0
04.10.2020;04:10:00;0;0
04.10.2020;04:20:00;0;0
04.10.2020;04:30:00;0;0
04.10.2020;04:40:00;0;0
04.10.2020;04:50:00;0;0
04.10.2020;05:00:00;0;0
04.10.2020;05:10:00;0;0
04.10.2020;05:20:00;0;0
04.10.2020;05:30:00;0;0
04.10.2020;05:40:00;0;0
04.10.2020;05:50:00;0;0
04.10.2020;06:00:00;1.666666667;1.666666667
04.10.2020;06:10:00;3.333333333;3.333333333
04.10.2020;06:20:00;18.33333333;18.33333333
04.10.2020;06:30:00;30;30
04.10.2020;06:40:00;43.33333333;43.33333333
04.10.2020;06:50:00;43.33333333;43.33333333
04.10.2020;07:00:00;28.33333333;28.33333333
04.10.2020;07:10:00;33.33333333;33.33333333
04.10.2020;07:20:00;33.33333333;33.33333333
04.10.2020;07:30:00;31.66666667;31.66666667
04.10.2020;07:40:00;31.66666667;31.66666667
04.10.2020;07:50:00;55;55
04.10.2020;08:00:00;68.33333333;68.33333333
04.10.2020;08:10:00;95;95
04.10.2020;08:20:00;91.66666667;91.66666667
04.10.2020;08:30:00;100;100
04.10.2020;08:40:00;121.6666667;121.6666667
04.10.2020;08:50:00;143.3333333;143.3333333
04.10.2020;09:00:00;280;235
04.10.2020;09:10:00;325;255
04.10.2020;09:20:00;383.3333333;205
04.10.2020;09:30:00;281.6666667;245
04.10.2020;09:40:00;170;161.6666667
04.10.2020;09:50:00;173.3333333;171.6666667
04.10.2020;10:00:00;276.6666667;253.3333333
04.10.2020;10:10:00;436.6666667;288.3333333
04.10.2020;10:20:00;415;266.6666667
04.10.2020;10:30:00;403.3333333;225
04.10.2020;10:40:00;325;225
04.10.2020;10:50:00;148.3333333;146.6666667
04.10.2020;11:00:00;175;171.6666667
04.10.2020;11:10:00;148.3333333;148.3333333
04.10.2020;11:20:00;211.6666667;166.6666667
04.10.2020;11:30:00;220;201.6666667
04.10.2020;11:40:00;140;140
04.10.2020;11:50:00;176.6666667;176.6666667
04.10.2020;12:00:00;413.3333333;291.6666667
04.10.2020;12:10:00;563.3333333;203.3333333
04.10.2020;12:20:00;590;170
04.10.2020;12:30:00;268.3333333;236.6666667
04.10.2020;12:40:00;360;278.3333333
04.10.2020;12:50:00;556.6666667;278.3333333
04.10.2020;13:00:00;498.3333333;266.6666667
04.10.2020;13:10:00;523.3333333;270
04.10.2020;13:20:00;363.3333333;261.6666667
04.10.2020;13:30:00;148.3333333;145
04.10.2020;13:40:00;173.3333333;168.3333333
04.10.2020;13:50:00;310;245
04.10.2020;14:00:00;346.6666667;186.6666667
04.10.2020;14:10:00;433.3333333;130
04.10.2020;14:20:00;281.6666667;201.6666667
04.10.2020;14:30:00;203.3333333;161.6666667
04.10.2020;14:40:00;193.3333333;190
04.10.2020;14:50:00;128.3333333;126.6666667
04.10.2020;15:00:00;95;95
04.10.2020;15:10:00;36.66666667;36.66666667
04.10.2020;15:20:00;21.66666667;21.66666667
04.10.2020;15:30:00;30;30
04.10.2020;15:40:00;20;20
04.10.2020;15:50:00;8.333333333;8.333333333
04.10.2020;16:00:00;26.66666667;23.33333333
04.10.2020;16:10:00;38.33333333;31.66666667
04.10.2020;16:20:00;18.33333333;18.33333333
04.10.2020;16:30:00;11.66666667;11.66666667
04.10.2020;16:40:00;15;11.66666667
04.10.2020;16:50:00;10;6.666666667
04.10.2020;17:00:00;0;0
04.10.2020;17:10:00;0;0
04.10.2020;17:20:00;0;0
04.10.2020;17:30:00;0;0
04.10.2020;17:40:00;0;0
04.10.2020;17:50:00;0;0
04.10.2020;18:00:00;0;0
04.10.2020;18:10:00;0;0
04.10.2020;18:20:00;0;0
04.10.2020;18:30:00;0;0
04.10.2020;18:40:00;0;0
04.10.2020;18:50:00;0;0
04.10.2020;19:00:00;0;0
04.10.2020;19:10:00;0;0
04.10.2020;19:20:00;0;0
04.10.2020;19:30:00;0;0
04.10.2020;19:40:00;0;0
04.10.2020;19:50:00;0;0
04.10.2020;20:00:00;0;0
04.10.2020;20:10:00;0;0
04.10.2020;20:20:00;0;0
04.10.2020;20:30:00;0;0
04.10.2020;20:40:00;0;0
04.10.2020;20:50:00;0;0
04.10.2020;21:00:00;0;0
04.10.2020;21:10:00;0;0
04.10.2020;21:20:00;0;0
04.10.2020;21:30:00;0;0
04.10.2020;21:40:00;0;0
04.10.2020;21:50:00;0;0
04.10.2020;22:00:00;0;0
04.10.2020;22:10:00;0;0
04.10.2020;22:20:00;0;0
04.10.2020;22:30:00;0;0
04.10.2020;22:40:00;0;0
04.10.2020;22:50:00;0;0
04.10.2020;23:00:00;0;0
04.10.2020;23:10:00;0;0
04.10.2020;23:20:00;0;0
04.10.2020;23:30:00;0;0
04.10.2020;23:40:00;0;0
04.10.2020;23:50:00;0;0
05.10.2020;00:00:00;0;0
05.10.2020;00:10:00;0;0
05.10.2020;00:20:00;0;0
05.10.2020;00:30:00;0;0
05.10.2020;00:40:00;0;0
05.10.2020;00:50:00;0;0
05.10.2020;01:00:00;0;0
05.10.2020;01:10:00;0;0
05.10.2020;01:20:00;0;0
05.10.2020;01:30:00;0;0
05.10.2020;01:40:00;0;0
05.10.2020;01:50:00;0;0
05.10.2020;02:00:00;0;0
05.10.2020;02:10:00;0;0
05.10.2020;02:20:00;0;0
05.10.2020;02:30:00;0;0
05.10.2020;02:40:00;0;0
05.10.2020;02:50:00;0;0
05.10.2020;03:00:00;0;0
05.10.2020;03:10:00;0;0
05.10.2020;03:20:00;0;0
05.10.2020;03:30:00;0;0
05.10.2020;03:40:00;0;0
05.10.2020;03:50:00;0;0
05.10.2020;04:00:00;0;0
05.10.2020;04:10:00;0;0
05.10.2020;04:20:00;0;0
05.10.2020;04:30:00;0;0
05.10.2020;04:40:00;0;0
05.10.2020;04:50:00;0;0
05.10.2020;05:00:00;0;0
05.10.2020;05:10:00;0;0
05.10.2020;05:20:00;0;0
05.10.2020;05:30:00;0;0
05.10.2020;05:40:00;0;0
05.10.2020;05:50:00;0;0
05.10.2020;06:00:00;6.666666667;6.666666667
05.10.2020;06:10:00;15;15
05.10.2020;06:20:00;15;15
05.10.2020;06:30:00;21.66666667;21.66666667
05.10.2020;06:40:00;26.66666667;26.66666667
05.10.2020;06:50:00;21.66666667;21.66666667
05.10.2020;07:00:00;13.33333333;13.33333333
05.10.2020;07:10:00;15;15
05.10.2020;07:20:00;18.33333333;18.33333333
05.10.2020;07:30:00;28.33333333;28.33333333
05.10.2020;07:40:00;36.66666667;36.66666667
05.10.2020;07:50:00;46.66666667;46.66666667
05.10.2020;08:00:00;50;50
05.10.2020;08:10:00;56.66666667;56.66666667
05.10.2020;08:20:00;65;65
05.10.2020;08:30:00;73.33333333;73.33333333
05.10.2020;08:40:00;90;90
05.10.2020;08:50:00;105;105
05.10.2020;09:00:00;128.3333333;128.3333333
05.10.2020;09:10:00;125;125
05.10.2020;09:20:00;93.33333333;91.66666667
05.10.2020;09:30:00;80;80
05.10.2020;09:40:00;63.33333333;63.33333333
05.10.2020;09:50:00;43.33333333;43.33333333
05.10.2020;10:00:00;75;75
05.10.2020;10:10:00;85;85
05.10.2020;10:20:00;73.33333333;73.33333333
05.10.2020;10:30:00;83.33333333;83.33333333
05.10.2020;10:40:00;80;80
05.10.2020;10:50:00;95;95
05.10.2020;11:00:00;121.6666667;121.6666667
05.10.2020;11:10:00;106.6666667;106.6666667
05.10.2020;11:20:00;123.3333333;123.3333333
05.10.2020;11:30:00;140;138.3333333
05.10.2020;11:40:00;195;195
05.10.2020;11:50:00;165;165
05.10.2020;12:00:00;130;130
05.10.2020;12:10:00;128.3333333;128.3333333
05.10.2020;12:20:00;83.33333333;83.33333333
05.10.2020;12:30:00;73.33333333;73.33333333
05.10.2020;12:40:00;121.6666667;121.6666667
05.10.2020;12:50:00;120;118.3333333
05.10.2020;13:00:00;173.3333333;171.6666667
05.10.2020;13:10:00;150;150
05.10.2020;13:20:00;115;115
05.10.2020;13:30:00;110;110
05.10.2020;13:40:00;95;95
05.10.2020;13:50:00;91.66666667;91.66666667
05.10.2020;14:00:00;95;95
05.10.2020;14:10:00;86.66666667;86.66666667
05.10.2020;14:20:00;148.3333333;146.6666667
05.10.2020;14:30:00;143.3333333;141.6666667
05.10.2020;14:40:00;101.6666667;100
05.10.2020;14:50:00;96.66666667;96.66666667
05.10.2020;15:00:00;81.66666667;81.66666667
05.10.2020;15:10:00;21.66666667;21.66666667
05.10.2020;15:20:00;51.66666667;51.66666667
05.10.2020;15:30:00;36.66666667;36.66666667
05.10.2020;15:40:00;15;15
05.10.2020;15:50:00;15;15
05.10.2020;16:00:00;6.666666667;6.666666667
05.10.2020;16:10:00;5;5
05.10.2020;16:20:00;3.333333333;3.333333333
05.10.2020;16:30:00;3.333333333;3.333333333
05.10.2020;16:40:00;8.333333333;8.333333333
05.10.2020;16:50:00;1.666666667;1.666666667
05.10.2020;17:00:00;0;0
05.10.2020;17:10:00;0;0
05.10.2020;17:20:00;0;0
05.10.2020;17:30:00;0;0
05.10.2020;17:40:00;0;0
05.10.2020;17:50:00;0;0
05.10.2020;18:00:00;0;0
05.10.2020;18:10:00;0;0
05.10.2020;18:20:00;0;0
05.10.2020;18:30:00;0;0
05.10.2020;18:40:00;0;0
05.10.2020;18:50:00;0;0
05.10.2020;19:00:00;0;0
05.10.2020;19:10:00;0;0
05.10.2020;19:20:00;0;0
05.10.2020;19:30:00;0;0
05.10.2020;19:40:00;0;0
05.10.2020;19:50:00;0;0
05.10.2020;20:00:00;0;0
05.10.2020;20:10:00;0;0
05.10.2020;20:20:00;0;0
05.10.2020;20:30:00;0;0
05.10.2020;20:40:00;0;0
05.10.2020;20:50:00;0;0
05.10.2020;21:00:00;0;0
05.10.2020;21:10:00;0;0
05.10.2020;21:20:00;0;0
05.10.2020;21:30:00;0;0
05.10.2020;21:40:00;0;0
05.10.2020;21:50:00;0;0
05.10.2020;22:00:00;0;0
05.10.2020;22:10:00;0;0
05.10.2020;22:20:00;0;0
05.10.2020;22:30:00;0;0
05.10.2020;22:40:00;0;0
05.10.2020;22:50:00;0;0
05.10.2020;23:00:00;0;0
05.10.2020;23:10:00;0;0
05.10.2020;23:20:00;0;0
05.10.2020;23:30:00;0;0
05.10.2020;23:40:00;0;0
05.10.2020;23:50:00;0;0
06.10.2020;00:00:00;0;0
06.10.2020;00:10:00;0;0
06.10.2020;00:20:00;0;0
06.10.2020;00:30:00;0;0
06.10.2020;00:40:00;0;0
06.10.2020;00:50:00;0;0
06.10.2020;01:00:00;0;0
06.10.2020;01:10:00;0;0
06.10.2020;01:20:00;0;0
06.10.2020;01:30:00;0;0
06.10.2020;01:40:00;0;0
06.10.2020;01:50:00;0;0
06.10.2020;02:00:00;0;0
06.10.2020;02:10:00;0;0
06.10.2020;02:20:00;0;0
06.10.2020;02:30:00;0;0
06.10.2020;02:40:00;0;0
06.10.2020;02:50:00;0;0
06.10.2020;03:00:00;0;0
06.10.2020;03:10:00;0;0
06.10.2020;03:20:00;0;0
06.10.2020;03:30:00;0;0
06.10.2020;03:40:00;0;0
06.10.2020;03:50:00;0;0
06.10.2020;04:00:00;0;0
06.10.2020;04:10:00;0;0
06.10.2020;04:20:00;0;0
06.10.2020;04:30:00;0;0
06.10.2020;04:40:00;0;0
06.10.2020;04:50:00;0;0
06.10.2020;05:00:00;0;0
06.10.2020;05:10:00;0;0
06.10.2020;05:20:00;0;0
06.10.2020;05:30:00;0;0
06.10.2020;05:40:00;0;0
06.10.2020;05:50:00;0;0
06.10.2020;06:00:00;3.333333333;3.333333333
06.10.2020;06:10:00;10;10
06.10.2020;06:20:00;18.33333333;18.33333333
06.10.2020;06:30:00;55;31.66666667
06.10.2020;06:40:00;83.33333333;40
06.10.2020;06:50:00;108.3333333;46.66666667
06.10.2020;07:00:00;148.3333333;68.33333333
06.10.2020;07:10:00;166.6666667;128.3333333
06.10.2020;07:20:00;116.6666667;108.3333333
06.10.2020;07:30:00;170;136.6666667
06.10.2020;07:40:00;121.6666667;116.6666667
06.10.2020;07:50:00;81.66666667;80
06.10.2020;08:00:00;91.66666667;91.66666667
06.10.2020;08:10:00;61.66666667;61.66666667
06.10.2020;08:20:00;60;60
06.10.2020;08:30:00;53.33333333;53.33333333
06.10.2020;08:40:00;73.33333333;73.33333333
06.10.2020;08:50:00;73.33333333;73.33333333
06.10.2020;09:00:00;100;100
06.10.2020;09:10:00;103.3333333;103.3333333
06.10.2020;09:20:00;90;90
06.10.2020;09:30:00;163.3333333;163.3333333
06.10.2020;09:40:00;126.6666667;126.6666667
06.10.2020;09:50:00;115;115
06.10.2020;10:00:00;100;100
06.10.2020;10:10:00;86.66666667;86.66666667
06.10.2020;10:20:00;105;105
06.10.2020;10:30:00;108.3333333;108.3333333
06.10.2020;10:40:00;120;120
06.10.2020;10:50:00;173.3333333;173.3333333
06.10.2020;11:00:00;155;155
06.10.2020;11:10:00;171.6666667;171.6666667
06.10.2020;11:20:00;201.6666667;200
06.10.2020;11:30:00;278.3333333;266.6666667
06.10.2020;11:40:00;316.6666667;295
06.10.2020;11:50:00;251.6666667;246.6666667
06.10.2020;12:00:00;348.3333333;311.6666667
06.10.2020;12:10:00;451.6666667;266.6666667
06.10.2020;12:20:00;328.3333333;255
06.10.2020;12:30:00;238.3333333;235
06.10.2020;12:40:00;186.6666667;185
06.10.2020;12:50:00;213.3333333;201.6666667
06.10.2020;13:00:00;195;193.3333333
06.10.2020;13:10:00;480;240
06.10.2020;13:20:00;465;230
06.10.2020;13:30:00;411.6666667;221.6666667
06.10.2020;13:40:00;160;160
06.10.2020;13:50:00;81.66666667;81.66666667
06.10.2020;14:00:00;85;85
06.10.2020;14:10:00;50;50
06.10.2020;14:20:00;18.33333333;18.33333333
06.10.2020;14:30:00;91.66666667;91.66666667
06.10.2020;14:40:00;86.66666667;86.66666667
06.10.2020;14:50:00;116.6666667;108.3333333
06.10.2020;15:00:00;68.33333333;68.33333333
06.10.2020;15:10:00;10;10
06.10.2020;15:20:00;3.333333333;3.333333333
06.10.2020;15:30:00;11.66666667;11.66666667
06.10.2020;15:40:00;11.66666667;11.66666667
06.10.2020;15:50:00;3.333333333;3.333333333
06.10.2020;16:00:00;0;0
06.10.2020;16:10:00;1.666666667;1.666666667
06.10.2020;16:20:00;10;10
06.10.2020;16:30:00;20;20
06.10.2020;16:40:00;10;10
06.10.2020;16:50:00;0;0
06.10.2020;17:00:00;0;0
06.10.2020;17:10:00;0;0
06.10.2020;17:20:00;0;0
06.10.2020;17:30:00;0;0
06.10.2020;17:40:00;0;0
06.10.2020;17:50:00;0;0
06.10.2020;18:00:00;0;0
06.10.2020;18:10:00;0;0
06.10.2020;18:20:00;0;0
06.10.2020;18:30:00;0;0
06.10.2020;18:40:00;0;0
06.10.2020;18:50:00;0;0
06.10.2020;19:00:00;0;0
06.10.2020;19:10:00;0;0
06.10.2020;19:20:00;0;0
06.10.2020;19:30:00;0;0
06.10.2020;19:40:00;0;0
06.10.2020;19:50:00;0;0
06.10.2020;20:00:00;0;0
06.10.2020;20:10:00;0;0
06.10.2020;20:20:00;0;0
06.10.2020;20:30:00;0;0
06.10.2020;20:40:00;0;0
06.10.2020;20:50:00;0;0
06.10.2020;21:00:00;0;0
06.10.2020;21:10:00;0;0
06.10.2020;21:20:00;0;0
06.10.2020;21:30:00;0;0
06.10.2020;21:40:00;0;0
06.10.2020;21:50:00;0;0
06.10.2020;22:00:00;0;0
06.10.2020;22:10:00;0;0
06.10.2020;22:20:00;0;0
06.10.2020;22:30:00;0;0
06.10.2020;22:40:00;0;0
06.10.2020;22:50:00;0;0
06.10.2020;23:00:00;0;0
06.10.2020;23:10:00;0;0
06.10.2020;23:20:00;0;0
06.10.2020;23:30:00;0;0
06.10.2020;23:40:00;0;0
06.10.2020;23:50:00;0;0
07.10.2020;00:00:00;0;0
07.10.2020;00:10:00;0;0
07.10.2020;00:20:00;0;0
07.10.2020;00:30:00;0;0
07.10.2020;00:40:00;0;0
07.10.2020;00:50:00;0;0
07.10.2020;01:00:00;0;0
07.10.2020;01:10:00;0;0
07.10.2020;01:20:00;0;0
07.10.2020;01:30:00;0;0
07.10.2020;01:40:00;0;0
07.10.2020;01:50:00;0;0
07.10.2020;02:00:00;0;0
07.10.2020;02:10:00;0;0
07.10.2020;02:20:00;0;0
07.10.2020;02:30:00;0;0
07.10.2020;02:40:00;0;0
07.10.2020;02:50:00;0;0
07.10.2020;03:00:00;0;0
07.10.2020;03:10:00;0;0
07.10.2020;03:20:00;0;0
07.10.2020;03:30:00;0;0
07.10.2020;03:40:00;0;0
07.10.2020;03:50:00;0;0
07.10.2020;04:00:00;0;0
07.10.2020;04:10:00;0;0
07.10.2020;04:20:00;0;0
07.10.2020;04:30:00;0;0
07.10.2020;04:40:00;0;0
07.10.2020;04:50:00;0;0
07.10.2020;05:00:00;0;0
07.10.2020;05:10:00;0;0
07.10.2020;05:20:00;0;0
07.10.2020;05:30:00;0;0
07.10.2020;05:40:00;0;0
07.10.2020;05:50:00;0;0
07.10.2020;06:00:00;0;0
07.10.2020;06:10:00;0;0
07.10.2020;06:20:00;3.333333333;3.333333333
07.10.2020;06:30:00;1.666666667;1.666666667
07.10.2020;06:40:00;0;0
07.10.2020;06:50:00;6.666666667;6.666666667
07.10.2020;07:00:00;25;25
07.10.2020;07:10:00;50;50
07.10.2020;07:20:00;31.66666667;31.66666667
07.10.2020;07:30:00;80;80
07.10.2020;07:40:00;55;55
07.10.2020;07:50:00;73.33333333;73.33333333
07.10.2020;08:00:00;68.33333333;68.33333333
07.10.2020;08:10:00;73.33333333;73.33333333
07.10.2020;08:20:00;118.3333333;118.3333333
07.10.2020;08:30:00;125;121.6666667
07.10.2020;08:40:00;118.3333333;116.6666667
07.10.2020;08:50:00;113.3333333;113.3333333
07.10.2020;09:00:00;128.3333333;128.3333333
07.10.2020;09:10:00;130;130
07.10.2020;09:20:00;155;155
07.10.2020;09:30:00;181.6666667;176.6666667
07.10.2020;09:40:00;75;73.33333333
07.10.2020;09:50:00;78.33333333;78.33333333
07.10.2020;10:00:00;46.66666667;46.66666667
07.10.2020;10:10:00;158.3333333;156.6666667
07.10.2020;10:20:00;311.6666667;283.3333333
07.10.2020;10:30:00;253.3333333;250
07.10.2020;10:40:00;240;240
07.10.2020;10:50:00;238.3333333;235
07.10.2020;11:00:00;160;158.3333333
07.10.2020;11:10:00;123.3333333;123.3333333
07.10.2020;11:20:00;88.33333333;88.33333333
07.10.2020;11:30:00;146.6666667;146.6666667
07.10.2020;11:40:00;130;130
07.10.2020;11:50:00;148.3333333;148.3333333
07.10.2020;12:00:00;195;195
07.10.2020;12:10:00;140;140
07.10.2020;12:20:00;155;155
07.10.2020;12:30:00;90;90
07.10.2020;12:40:00;135;135
07.10.2020;12:50:00;150;150
07.10.2020;13:00:00;170;170
07.10.2020;13:10:00;195;195
07.10.2020;13:20:00;135;135
07.10.2020;13:30:00;106.6666667;106.6666667
07.10.2020;13:40:00;120;120
07.10.2020;13:50:00;115;115
07.10.2020;14:00:00;91.66666667;91.66666667
07.10.2020;14:10:00;108.3333333;106.6666667
07.10.2020;14:20:00;158.3333333;156.6666667
07.10.2020;14:30:00;120;120
07.10.2020;14:40:00;133.3333333;133.3333333
07.10.2020;14:50:00;110;110
07.10.2020;15:00:00;110;106.6666667
07.10.2020;15:10:00;136.6666667;135
07.10.2020;15:20:00;173.3333333;170
07.10.2020;15:30:00;131.6666667;115
07.10.2020;15:40:00;140;118.3333333
07.10.2020;15:50:00;78.33333333;73.33333333
07.10.2020;16:00:00;78.33333333;58.33333333
07.10.2020;16:10:00;36.66666667;36.66666667
07.10.2020;16:20:00;31.66666667;21.66666667
07.10.2020;16:30:00;16.66666667;16.66666667
07.10.2020;16:40:00;8.333333333;8.333333333
07.10.2020;16:50:00;0;0
07.10.2020;17:00:00;0;0
07.10.2020;17:10:00;0;0
07.10.2020;17:20:00;0;0
07.10.2020;17:30:00;0;0
07.10.2020;17:40:00;0;0
07.10.2020;17:50:00;0;0
07.10.2020;18:00:00;0;0
07.10.2020;18:10:00;0;0
07.10.2020;18:20:00;0;0
07.10.2020;18:30:00;0;0
07.10.2020;18:40:00;0;0
07.10.2020;18:50:00;0;0
07.10.2020;19:00:00;0;0
07.10.2020;19:10:00;0;0
07.10.2020;19:20:00;0;0
07.10.2020;19:30:00;0;0
07.10.2020;19:40:00;0;0
07.10.2020;19:50:00;0;0
07.10.2020;20:00:00;0;0
07.10.2020;20:10:00;0;0
07.10.2020;20:20:00;0;0
07.10.2020;20:30:00;0;0
07.10.2020;20:40:00;0;0
07.10.2020;20:50:00;0;0
07.10.2020;21:00:00;0;0
07.10.2020;21:10:00;0;0
07.10.2020;21:20:00;0;0
07.10.2020;21:30:00;0;0
07.10.2020;21:40:00;0;0
07.10.2020;21:50:00;0;0
07.10.2020;22:00:00;0;0
07.10.2020;22:10:00;0;0
07.10.2020;22:20:00;0;0
07.10.2020;22:30:00;0;0
07.10.2020;22:40:00;0;0
07.10.2020;22:50:00;0;0
07.10.2020;23:00:00;0;0
07.10.2020;23:10:00;0;0
07.10.2020;23:20:00;0;0
07.10.2020;23:30:00;0;0
07.10.2020;23:40:00;0;0
07.10.2020;23:50:00;0;0
