datetime;Albedo
2020-07-11 01:00:00;0
2020-07-11 01:15:00;0
2020-07-11 01:30:00;0
2020-07-11 01:45:00;0
2020-07-11 02:00:00;0
2020-07-11 02:15:00;0
2020-07-11 02:30:00;0
2020-07-11 02:45:00;0
2020-07-11 03:00:00;0
2020-07-11 03:15:00;0
2020-07-11 03:30:00;0
2020-07-11 03:45:00;0
2020-07-11 04:00:00;0
2020-07-11 04:15:00;0
2020-07-11 04:30:00;0
2020-07-11 04:45:00;0
2020-07-11 05:00:00;0
2020-07-11 05:15:00;0
2020-07-11 05:30:00;0
2020-07-11 05:45:00;0.528818018
2020-07-11 06:00:00;0.151090903
2020-07-11 06:15:00;0.169221796
2020-07-11 06:30:00;0.091968376
2020-07-11 06:45:00;0.248087531
2020-07-11 07:00:00;0.246298865
2020-07-11 07:15:00;0.238821093
2020-07-11 07:30:00;0.239523554
2020-07-11 07:45:00;0.240012222
2020-07-11 08:00:00;0.242137055
2020-07-11 08:15:00;0.23973101
2020-07-11 08:30:00;0.235629876
2020-07-11 08:45:00;0.231052804
2020-07-11 09:00:00;0.227273003
2020-07-11 09:15:00;0.222515791
2020-07-11 09:30:00;0.218688951
2020-07-11 09:45:00;0.215132861
2020-07-11 10:00:00;0.212436046
2020-07-11 10:15:00;0.210226962
2020-07-11 10:30:00;0.208416514
2020-07-11 10:45:00;0.205955537
2020-07-11 11:00:00;0.205169864
2020-07-11 11:15:00;0.204039556
2020-07-11 11:30:00;0.20258432
2020-07-11 11:45:00;0.202392753
2020-07-11 12:00:00;0.199404842
2020-07-11 12:15:00;0.19943999
2020-07-11 12:30:00;0.198676761
2020-07-11 12:45:00;0.198201418
2020-07-11 13:00:00;0.197369853
2020-07-11 13:15:00;0.19758048
2020-07-11 13:30:00;0.197782947
2020-07-11 13:45:00;0.19686863
2020-07-11 14:00:00;0.197825051
2020-07-11 14:15:00;0.197818824
2020-07-11 14:30:00;0.198251517
2020-07-11 14:45:00;0.197963116
2020-07-11 15:00:00;0.198425513
2020-07-11 15:15:00;0.200569371
2020-07-11 15:30:00;0.200920312
2020-07-11 15:45:00;0.202116555
2020-07-11 16:00:00;0.203262713
2020-07-11 16:15:00;0.203839619
2020-07-11 16:30:00;0.205319957
2020-07-11 16:45:00;0.207037317
2020-07-11 17:00:00;0.210468272
2020-07-11 17:15:00;0.207556627
2020-07-11 17:30:00;0.165412356
2020-07-11 17:45:00;0.224725517
2020-07-11 18:00:00;0.195858552
2020-07-11 18:15:00;0.191735262
2020-07-11 18:30:00;0.226796749
2020-07-11 18:45:00;0.17750531
2020-07-11 19:00:00;0.188489614
2020-07-11 19:15:00;0.170586558
2020-07-11 19:30:00;0.1762727
2020-07-11 19:45:00;0.192297517
2020-07-11 20:00:00;0.141018167
2020-07-11 20:15:00;0.26440909
2020-07-11 20:30:00;0
2020-07-11 20:45:00;0
2020-07-11 21:00:00;0
2020-07-11 21:15:00;0
2020-07-11 21:30:00;0
2020-07-11 21:45:00;0
2020-07-11 22:00:00;0
2020-07-11 22:15:00;0
2020-07-11 22:30:00;0
2020-07-11 22:45:00;0
2020-07-11 23:00:00;0
2020-07-11 23:15:00;0
2020-07-11 23:30:00;0
2020-07-11 23:45:00;0
2020-07-12 00:00:00;0
2020-07-12 00:15:00;0
2020-07-12 00:30:00;0
2020-07-12 00:45:00;0
2020-07-12 01:00:00;0
2020-07-12 01:15:00;0
2020-07-12 01:30:00;0
2020-07-12 01:45:00;0
2020-07-12 02:00:00;0
2020-07-12 02:15:00;0
2020-07-12 02:30:00;0
2020-07-12 02:45:00;0
2020-07-12 03:00:00;0
2020-07-12 03:15:00;0
2020-07-12 03:30:00;0
2020-07-12 03:45:00;0
2020-07-12 04:00:00;0
2020-07-12 04:15:00;0
2020-07-12 04:30:00;0
2020-07-12 04:45:00;0.528818318
2020-07-12 05:00:00;0.162713249
2020-07-12 05:15:00;0.137952518
2020-07-12 05:30:00;0.085754315
2020-07-12 05:45:00;0.246565571
2020-07-12 06:00:00;0.24662368
2020-07-12 06:15:00;0.239182767
2020-07-12 06:30:00;0.239117806
2020-07-12 06:45:00;0.240253167
2020-07-12 07:00:00;0.24057824
2020-07-12 07:15:00;0.239917494
2020-07-12 07:30:00;0.237210272
2020-07-12 07:45:00;0.230903748
2020-07-12 08:00:00;0.227272971
2020-07-12 08:15:00;0.222296995
2020-07-12 08:30:00;0.217748606
2020-07-12 08:45:00;0.214204869
2020-07-12 09:00:00;0.211527326
2020-07-12 09:15:00;0.209572673
2020-07-12 09:30:00;0.207439801
2020-07-12 09:45:00;0.207951675
2020-07-12 10:00:00;0.204417096
2020-07-12 10:15:00;0.205988086
