Wavelength [nm];Reflectivity
796.99999;0.48833513
801.50002;0.48850927
806.50002;0.49052739
811.50001;0.49089566
816.50001;0.49221087
821.99997;0.49301687
828.00001;0.49327245
851.00001;0.49763855
859.00003;0.49601373
870.99999;0.49547738
883.00002;0.49649435
893.99999;0.49860406
903.99998;0.49711108
913.99997;0.49638972
923.99997;0.49689499
932.99997;0.49685732
940.99998;0.49372974
949;0.48969412
957.00002;0.48405266
963.99999;0.48119178
969.99997;0.48166966
975.99995;0.4807497
981.99993;0.48150063
987.99998;0.48115063
994.00002;0.48255229
1000;0.48431739
1006;0.48496637
1012;0.48542601
1018;0.48904371
1023.5;0.49045783
1028.5;0.49231997
1033.5;0.49340805
1038.5;0.49613509
1043.4999;0.49630055
1048.4999;0.49731654
1053.4999;0.49796647
1058.4999;0.49859363
1063.4999;0.49899346
1068.4999;0.49928027
1073.5;0.49821219
1078.5;0.49957532
1083.5;0.50110233
1088.5;0.49956116
1093.5;0.49914175
1098.5;0.49977732
1103.5;0.49716052
1108.5;0.49867281
1113.5;0.49708709
1118.5;0.49608451
1123.5;0.49465355
1128.5;0.49178514
1133.5;0.48657617
1138.5;0.47871512
1143.5;0.46975428
1148.5;0.46357226
1153.5;0.45776471
1158.5;0.45289636
1163.5;0.4498716
1168.4999;0.44846588
1173.5001;0.44586331
1178.5001;0.44419122
1183.5001;0.44335088
1188.5;0.44330448
1193.5;0.44280225
1198.5;0.44182539
1203.5;0.44205886
1208.5;0.44124651
1213.5;0.44184762
1218.5;0.44454303
1223.5;0.44451523
1228.5;0.44572371
1233.5;0.44707718
1238.5;0.44824538
1243.5;0.44986147
1248.5;0.45097429
1253.5;0.45290166
1258.5;0.45350701
1263.5;0.4539226
1268.5;0.45376164
1273.5001;0.45337361
1278.5001;0.45317855
1283.5001;0.45316997
1288.5001;0.45190978
1293.5001;0.45033875
1298.5001;0.44828922
1303.4999;0.44635448
1308.4999;0.4426457
1313.4999;0.43948156
1318.4999;0.43450436
1323.4999;0.42914629
1328.4999;0.42354995
1333.4999;0.41706595
1338.4999;0.41162723
1343.4999;0.4045271
1348.4999;0.39721221
1353.4999;0.3931967
1358.4999;0.3877328
1363.4999;0.38205495
1368.4999;0.3764939
1373.5;0.36849225
1378.5;0.3582854
1383.5;0.34523234
1388.5;0.32862562
1393.5;0.30961707
1398.5;0.29516652
1403.5;0.27875057
1408.5;0.26586553
1413.5;0.25515968
1418.4999;0.24470365
1423.4999;0.23780641
1428.4999;0.2309598
1433.4999;0.22767517
1438.4999;0.22407949
1443.4999;0.22131708
1448.4999;0.22023587
1453.4999;0.220382
1458.4999;0.21979323
1463.4999;0.22195038
1468.4999;0.2198997
1473.5;0.2225773
1478.5;0.22453448
1483.5;0.22796564
1488.5;0.23055752
1493.5;0.2338175
1498.5;0.23727062
1503.5;0.24048606
1508.5;0.24333343
1513.5;0.24675052
1518.5;0.25196245
1523.5;0.25459027
1528.5;0.25957921
1533.9999;0.26245642
1540;0.26731724
1546;0.27082574
1551.9999;0.27507347
1558;0.2791523
1563.9999;0.28097284
1570.5;0.28413001
1577.5;0.287525
1584.5;0.2917096
1591.5;0.29587513
1598.5;0.29957101
1605.5;0.30426818
1612.5;0.30719757
1619.4999;0.31144601
1626.5;0.31400728
1633.5;0.31692767
1640.4999;0.31861451
1647.4999;0.31978518
1654.4999;0.32170737
1661.5;0.3213546
1668.4999;0.32225412
1676.0001;0.31898305
1684;0.31612989
1692;0.31579009
1700;0.31451279
1708.0001;0.31262583
1716.0001;0.30564567
1724;0.30404899
1732;0.29915625
1740;0.29957229
1748;0.29789215
1756;0.29588321
1763.9999;0.29107577
1772.0001;0.28916281
1780.0001;0.28779572
1788.0001;0.2901203
1796.0001;0.28731319
1804.9999;0.28830662
1814.9999;0.2891646
1824.9999;0.28830302
1834.9999;0.28879684
1844.9999;0.28648427
1854.9999;0.27930483
1864.9999;0.26574641
1875;0.24119703
1885;0.21341124
1895;0.18117507
1905;0.15791476
1915;0.14206716
1925;0.13623479
1934.9999;0.13696431
1944.9999;0.14082108
1954.9999;0.14431994
1964.9999;0.15448484
1975;0.1595681
1985;0.16458625
1995;0.17074946
2005.0001;0.17377904
2015.0001;0.17840894
2025.0001;0.17671341
2035.0001;0.17606536
2045.0001;0.17201217
2055.0001;0.17097388
2065.0001;0.16869527
2075;0.16908036
2085;0.17163017
2095;0.16855872
2105;0.17423929
2115;0.17688462
2125;0.18037221
2135;0.18319818
2145;0.18816724
2155;0.18814808
2165;0.19366196
2175;0.19567879
2184.9999;0.19583999
2194.9999;0.19806072
2205.0002;0.19957069
2215.0002;0.20156837
2225.0001;0.2001867
2235.0001;0.19473776
2245.0001;0.18967511
2255.0001;0.1808224
2265.0001;0.17925657
2275.0001;0.17289227
2285.0001;0.17054361
2295.0001;0.1687285
2305.0001;0.16159855
2315.0001;0.15927669
2325;0.15602861
2335;0.15370198
2345;0.14984757
2355;0.14774948
2365;0.14929083
2375;0.14784661
2385.9999;0.14401469
2400.0001;0.14102043
2418;0.1330134
2440.0001;0.12275442
2466.0001;0.10885127
2496.0001;0.099279217
2527.9999;0.099958047
2559.9999;0.10354718
2592;0.10635965
2623.9998;0.10758176
2655.9999;0.10064777
2687.9997;0.084161177
2720;0.052053552
2752.0001;0.018190814
2783.9999;0.014697659
2816;0.011270722
2847.9998;0.004720168
2879.9999;0.010475035
2912.0002;0.00867921
2944;0.007740124
2976.0001;0.00294842
