Date,Specie,median
2022-04-30,pm10,28.0
2022-04-30,humidity,61.0
2022-05-01,pm25,37.0
2022-05-01,wind-speed,1.9
2022-05-01,humidity,53.5
2022-05-01,pm10,27.0
2022-05-02,pm25,31.0
2022-05-02,pm10,28.0
2022-05-02,wind-speed,4.4
2022-05-02,humidity,47.0
2022-05-03,humidity,54.5
2022-05-03,pm10,26.0
2022-05-03,wind-speed,2.5
2022-05-03,pm25,40.0
2022-05-04,humidity,59.0
2022-05-04,pm10,24.0
2022-05-04,wind-speed,3.5
2022-05-04,pm25,38.0
2022-05-05,pm10,24.0
2022-05-05,wind-speed,3.3
2022-05-05,humidity,66.5
2022-05-05,pm25,35.0
2022-05-06,humidity,60.0
2022-05-06,pm10,33.0
2022-05-06,pm25,32.0
2022-05-06,wind-speed,3.7
2022-05-07,pm25,34.0
2022-05-07,humidity,62.0
2022-05-07,pm10,26.0
2022-05-07,wind-speed,4.3
2022-05-08,wind-speed,3.0
2022-05-08,humidity,44.5
2022-05-08,pm10,24.0
2022-05-08,pm25,35.0
2022-05-09,pm25,23.0
2022-05-09,humidity,48.5
2022-05-09,pm10,19.0
2022-05-09,wind-speed,4.4
2022-05-10,wind-speed,4.6
2022-05-10,pm25,44.0
2022-05-10,pm10,32.0
2022-05-10,humidity,62.0
2022-05-11,wind-speed,3.8
2022-05-11,humidity,82.5
2022-05-11,pm25,34.0
2022-05-11,pm10,23.0
2022-05-12,humidity,54.0
2022-05-12,wind-speed,5.9
2022-05-12,pm10,20.0
2022-05-12,pm25,33.0
2022-05-13,wind-speed,4.1
2022-05-13,humidity,74.0
2022-05-13,pm10,23.0
2022-05-13,pm25,36.0
2022-05-14,humidity,58.0
2022-05-14,wind-speed,6.5
2022-05-14,pm10,24.0
2022-05-14,pm25,38.0
2022-05-15,wind-speed,4.0
2022-05-15,pm10,18.0
2022-05-15,pm25,32.0
2022-05-15,humidity,51.0
2022-05-16,pm25,37.0
2022-05-16,humidity,51.0
2022-05-16,wind-speed,2.1
2022-05-16,pm10,30.0
2022-05-17,wind-speed,3.2
2022-05-17,pm25,25.0
2022-05-17,pm10,19.0
2022-05-17,humidity,48.0
2022-05-18,humidity,54.5
2022-05-18,pm10,25.0
2022-05-18,pm25,28.0
2022-05-18,wind-speed,4.2
2022-05-19,humidity,69.5
2022-05-19,pm10,38.0
2022-05-19,pm25,59.0
2022-05-19,wind-speed,2.2
2022-05-20,pm25,28.0
2022-05-20,humidity,68.5
2022-05-20,pm10,19.0
2022-05-20,wind-speed,2.6
2022-05-21,pm10,14.0
2022-05-21,humidity,72.0
2022-05-21,wind-speed,4.0
2022-05-21,pm25,25.0
2022-05-22,wind-speed,2.5
2022-05-22,humidity,71.0
2022-05-22,pm25,26.0
2022-05-22,pm10,16.0
2022-05-23,wind-speed,5.0
2022-05-23,pm10,18.0
2022-05-23,humidity,55.0
2022-05-23,pm25,24.0
2022-05-24,humidity,76.0
2022-05-24,pm25,28.0
2022-05-24,wind-speed,4.2
2022-05-24,pm10,19.0
2022-05-25,humidity,64.0
2022-05-25,wind-speed,4.1
2022-05-25,pm25,20.0
2022-05-25,pm10,22.0
2022-05-26,pm10,17.0
2022-05-26,wind-speed,7.1
2022-05-26,pm25,19.0
2022-05-26,humidity,56.5
2022-05-27,pm25,17.0
2022-05-27,humidity,63.5
2022-05-27,pm10,16.0
2022-05-27,wind-speed,7.1
2022-05-28,pm10,13.0
2022-05-28,humidity,68.5
2022-05-28,pm25,21.0
2022-05-28,wind-speed,5.5
2022-05-29,wind-speed,2.6
2022-05-29,pm25,27.0
2022-05-29,pm10,20.0
2022-05-29,humidity,62.5
2022-05-30,wind-speed,2.6
2022-05-30,humidity,78.0
2022-05-30,pm25,26.0
2022-05-30,pm10,18.0
2022-05-31,humidity,83.0
2022-05-31,pm10,14.0
2022-05-31,pm25,23.0
2022-05-31,wind-speed,2.0
2022-06-01,wind-speed,1.8
2022-06-01,humidity,72.0
2022-06-01,pm10,17.0
2022-06-01,pm25,26.0
2022-06-02,humidity,79.0
2022-06-02,wind-speed,5.0
2022-06-02,pm25,29.0
