Date,Specie,median
2022-10-03,pm10,9.0
2022-10-03,humidity,79.3
2022-10-04,precipitation,99.1
2022-10-04,wind-speed,2.0
2022-10-04,pm10,11.0
2022-10-04,humidity,85.2
2022-10-05,pm10,15.0
2022-10-05,wind-speed,2.0
2022-10-05,humidity,83.9
2022-10-06,humidity,75.8
2022-10-06,wind-speed,1.0
2022-10-06,pm10,20.0
2022-10-07,humidity,86.9
2022-10-07,pm10,25.0
2022-10-07,wind-speed,2.0
2022-10-08,humidity,82.2
2022-10-08,wind-speed,1.0
2022-10-08,pm10,25.0
2022-10-09,humidity,65.1
2022-10-09,pm10,15.0
2022-10-09,wind-speed,5.0
2022-10-10,humidity,76.0
2022-10-10,pm10,16.0
2022-10-10,wind-speed,3.0
2022-10-11,humidity,82.0
2022-10-11,pm10,30.0
2022-10-11,wind-speed,1.0
2022-10-12,wind-speed,4.1
2022-10-12,humidity,65.9
2022-10-12,pm10,18.0
2022-10-13,humidity,70.9
2022-10-13,wind-speed,2.0
2022-10-13,pm10,19.0
2022-10-14,humidity,85.8
2022-10-14,wind-speed,1.0
2022-10-14,pm10,24.0
2022-10-15,pm10,27.0
2022-10-15,humidity,84.2
2022-10-15,wind-speed,2.0
2022-10-16,wind-speed,1.5
2022-10-16,humidity,80.8
2022-10-16,pm10,25.0
2022-10-17,wind-speed,1.0
2022-10-17,pm10,28.0
2022-10-17,humidity,76.8
2022-10-18,pm10,30.0
2022-10-18,wind-speed,1.0
2022-10-18,humidity,89.2
2022-10-19,pm10,22.0
2022-10-19,humidity,84.3
2022-10-19,wind-speed,3.0
2022-10-20,humidity,64.2
2022-10-20,wind-speed,3.0
2022-10-20,pm10,10.0
2022-10-21,wind-speed,2.0
2022-10-21,humidity,71.8
2022-10-21,pm10,21.0
2022-10-22,humidity,77.1
2022-10-22,pm10,26.0
2022-10-22,wind-speed,2.0
2022-10-23,pm10,18.0
2022-10-23,humidity,98.0
2022-10-23,wind-speed,3.0
2022-10-23,precipitation,0.1
2022-10-24,humidity,96.7
2022-10-24,pm10,17.0
2022-10-24,wind-speed,2.0
