0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
07/07/2021,12:00:00,314.44444444444446,0.6172839506172699,313.8888888888889,15.775,1013,0.218
07/07/2021,13:00:00,347.5,3.229974160206711,344.72222222222223,16.01667,1013,0.218
07/07/2021,14:00:00,346.38888888888897,81.55270655270667,282.77777777777777,16.93333,1013,0.218
07/07/2021,15:00:00,434.72222222222223,251.2626262626262,268.8888888888889,17.54167,1013,0.218
07/07/2021,16:00:00,336.94444444444446,220.64989517819708,220.0,19.94167,1013,0.218
07/07/2021,17:00:00,210.55555555555554,204.20420420420425,134.99999999999997,20.325,1013,0.218
07/07/2021,18:00:00,78.05555555555556,145.50264550264555,47.49999999999999,20.95,1013,0.218
07/07/2021,19:00:00,9.72222222222222,16.666666666666643,8.888888888888888,19.975,1013,0.218
07/07/2021,20:00:00,0.0,-0.0,0.0,21.00833,1013,0.218
07/07/2021,21:00:00,0.0,-0.0,0.0,17.83333,1013,0.218
07/07/2021,22:00:00,0.0,-0.0,0.0,14.64167,1013,0.218
07/07/2021,23:00:00,0.0,-0.0,0.0,14.05,1013,0.218
07/08/2021,00:00:00,0.0,-0.0,0.0,14.45833,1013,0.218
07/08/2021,01:00:00,0.0,-0.0,0.0,13.95,1013,0.218
07/08/2021,02:00:00,0.0,-0.0,0.0,13.98333,1013,0.218
07/08/2021,03:00:00,0.0,-0.0,0.0,13.8,1013,0.218
07/08/2021,04:00:00,19.166666666666668,0.0,19.166666666666668,14.075,1013,0.218
07/08/2021,05:00:00,17.5,0.0,17.5,14.0,1013,0.218
07/08/2021,06:00:00,59.166666666666664,0.0,59.166666666666664,14.2,1013,0.218
07/08/2021,07:00:00,88.88888888888889,0.0,88.88888888888889,14.175,1013,0.218
07/08/2021,08:00:00,120.83333333333333,0.0,120.83333333333333,15.05,1013,0.218
07/08/2021,09:00:00,121.1111111111111,0.0,121.1111111111111,16.225,1013,0.218
07/08/2021,10:00:00,153.33333333333334,0.32679738562094107,153.05555555555554,16.03333,1013,0.218
07/08/2021,11:00:00,282.77777777777777,1.2345679012345399,281.6666666666667,16.40833,1013,0.218
07/08/2021,12:00:00,229.72222222222223,17.592592592592602,213.88888888888889,17.10833,1013,0.218
07/08/2021,13:00:00,373.05555555555554,96.2532299741602,290.27777777777777,17.99167,1013,0.218
07/08/2021,14:00:00,181.11111111111111,20.299145299145273,165.2777777777778,18.99167,1013,0.218
07/08/2021,15:00:00,46.666666666666664,0.0,46.666666666666664,17.875,1013,0.218
07/08/2021,16:00:00,12.5,0.0,12.5,16.76667,1013,0.218
07/08/2021,17:00:00,1.1111111111111112,0.0,1.1111111111111112,16.75,1013,0.218
07/08/2021,18:00:00,0.0,0.0,0.0,16.23333,1013,0.218
07/08/2021,19:00:00,0.0,0.0,0.0,15.46667,1013,0.218
07/08/2021,20:00:00,0.0,-0.0,0.0,14.41667,1013,0.218
07/08/2021,21:00:00,0.0,-0.0,0.0,13.85,1013,0.218
07/08/2021,22:00:00,0.0,-0.0,0.0,13.31667,1013,0.218
07/08/2021,23:00:00,0.0,-0.0,0.0,13.3,1013,0.218
07/09/2021,00:00:00,0.0,-0.0,0.0,13.225,1013,0.218
07/09/2021,01:00:00,0.0,-0.0,0.0,12.98333,1013,0.218
07/09/2021,02:00:00,0.0,-0.0,0.0,12.84167,1013,0.218
07/09/2021,03:00:00,0.0,-0.0,0.0,12.61667,1013,0.218
07/09/2021,04:00:00,1.1111111111111112,0.0,1.1111111111111112,12.29167,1013,0.218
07/09/2021,05:00:00,37.22222222222222,0.0,37.22222222222222,12.075,1013,0.218
07/09/2021,06:00:00,159.16666666666666,15.432098765432064,153.61111111111111,12.275,1013,0.218
07/09/2021,07:00:00,166.11111111111111,4.8076923076923075,163.61111111111111,13.075,1013,0.218
07/09/2021,08:00:00,336.1111111111111,55.13468013468008,299.72222222222223,15.00833,1013,0.218
07/09/2021,09:00:00,671.3888888888889,464.6464646464647,313.6111111111111,17.825,1013,0.218
07/09/2021,10:00:00,610.5555555555555,359.80392156862746,304.72222222222223,18.25,1013,0.218
07/09/2021,11:00:00,675.5555555555555,406.6791510611735,313.6111111111111,19.975,1013,0.218
07/09/2021,12:00:00,625.8333333333334,402.7777777777778,263.3333333333333,20.29167,1013,0.218
07/09/2021,13:00:00,412.7777777777778,158.91472868217065,276.1111111111111,22.51667,1013,0.218
07/09/2021,14:00:00,682.2222222222222,613.9601139601139,203.33333333333334,22.34167,1013,0.218
07/09/2021,15:00:00,575.0,641.4141414141415,151.66666666666666,22.50833,1013,0.218
07/09/2021,16:00:00,241.11111111111114,197.6495726495727,138.33333333333334,23.79167,1013,0.218
07/09/2021,17:00:00,291.6666666666667,354.3543543543544,160.55555555555554,24.375,1013,0.218
07/09/2021,18:00:00,108.88888888888889,291.005291005291,47.77777777777778,23.90833,1013,0.218
07/09/2021,19:00:00,4.444444444444444,5.555555555555536,4.166666666666667,23.275,1013,0.218
07/09/2021,20:00:00,0.0,-0.0,0.0,20.06667,1013,0.218
07/09/2021,21:00:00,0.0,-0.0,0.0,15.51667,1013,0.218
07/09/2021,22:00:00,0.0,-0.0,0.0,14.2,1013,0.218
07/09/2021,23:00:00,0.0,-0.0,0.0,11.425,1013,0.218
07/10/2021,00:00:00,0.0,-0.0,0.0,10.29167,1013,0.218
07/10/2021,01:00:00,0.0,-0.0,0.0,10.45,1013,0.218
07/10/2021,02:00:00,0.0,-0.0,0.0,9.291667,1013,0.218
07/10/2021,03:00:00,0.5555555555555556,-0.0,0.5555555555555556,7.983334,1013,0.218
07/10/2021,04:00:00,73.05555555555556,875.0,38.05555555555556,7.291667,1013,0.218
07/10/2021,05:00:00,198.33333333333334,486.11111111111114,101.11111111111111,6.816667,1013,0.218
07/10/2021,06:00:00,380.27777777777777,736.8827160493827,115.0,10.30833,1013,0.218
07/10/2021,07:00:00,531.6666666666666,806.6448801742919,120.27777777777777,14.95833,1013,0.218
07/10/2021,08:00:00,602.5,582.0512820512821,224.16666666666663,19.41667,1013,0.218
07/10/2021,09:00:00,756.1111111111111,651.8759018759018,254.16666666666669,20.24167,1013,0.218
07/10/2021,10:00:00,543.6111111111112,298.03921568627464,290.27777777777777,21.74167,1013,0.218
07/10/2021,11:00:00,959.7222222222224,765.9176029962548,278.0555555555556,23.19167,1013,0.218
07/10/2021,12:00:00,810.8333333333334,627.9650436953808,251.94444444444446,23.525,1013,0.218
07/10/2021,13:00:00,644.1666666666666,416.66666666666663,290.0,23.99167,1013,0.218
07/10/2021,14:00:00,735.2777777777776,678.9321789321787,212.5,25.23333,1013,0.218
07/10/2021,15:00:00,585.5555555555555,696.1279461279461,126.11111111111111,24.65,1013,0.218
07/10/2021,16:00:00,367.22222222222223,455.12820512820514,130.55555555555554,25.425,1013,0.218
07/10/2021,17:00:00,160.83333333333331,236.48648648648646,73.33333333333333,25.225,1013,0.218
07/10/2021,18:00:00,16.11111111111111,0.0,16.11111111111111,25.26667,1013,0.218
07/10/2021,19:00:00,0.0,0.0,0.0,23.84167,1013,0.218
07/10/2021,20:00:00,0.0,-0.0,0.0,19.3,1013,0.218
07/10/2021,21:00:00,0.0,-0.0,0.0,14.65833,1013,0.218
07/10/2021,22:00:00,0.0,-0.0,0.0,12.75833,1013,0.218
07/10/2021,23:00:00,0.0,-0.0,0.0,12.2,1013,0.218
07/11/2021,00:00:00,0.0,-0.0,0.0,12.59167,1013,0.218
07/11/2021,01:00:00,0.0,-0.0,0.0,12.75,1013,0.218
