Wavelength [nm];Reflectivity
1762;0.39579967
1763;0.39572841
1764.0001;0.39566672
1765;0.39560059
1766;0.39552784
1767;0.39546606
1768;0.39540955
1769.0001;0.39535925
1770;0.39531991
1771;0.39527431
1772;0.39522767
1773;0.39518052
1774;0.39513198
1775;0.39508069
1776;0.39503637
1777;0.39499584
1778;0.39495698
1779;0.3949309
1780;0.39490739
1781;0.39487529
1781.9999;0.39484984
1783;0.39483342
1784;0.39481893
1785;0.39480931
1786;0.39480466
1786.9999;0.39480698
1788;0.39480913
1789;0.39480656
1790;0.39481422
1791;0.39482924
1792.0001;0.39484411
1793;0.39486787
1794;0.39489448
1795;0.39491814
1796;0.394941
1797.0001;0.39497212
1798;0.39499974
1799;0.39501324
1800;0.39503625
1801;0.39506
1802;0.39509216
1803;0.39512438
1804;0.39514786
1804.9999;0.39517507
1806;0.39520231
1807;0.39522931
1808;0.39527771
1809;0.39531699
1809.9999;0.39532897
1811;0.39535022
1812;0.39537388
1813;0.39539301
1814;0.39543891
1815.0001;0.39547205
1816;0.39546824
1817;0.39547113
1818;0.39547634
1819;0.39547586
1820.0001;0.39549351
1821;0.39549688
1822;0.39547181
1823;0.3954519
1824;0.39543182
1825;0.3954035
1826;0.39538473
1827;0.39535064
1827.9999;0.39528915
1829;0.39523616
1830;0.39519545
1831;0.39519587
1832;0.39517367
1832.9999;0.39514694
1834;0.39511338
1835;0.39506608
1836;0.3950071
1837;0.39494005
1838.0001;0.39486477
1839;0.39476973
1840;0.39466441
1841;0.3945334
1842;0.39437947
1843.0001;0.39421496
1844;0.39402997
1845;0.39382353
1846;0.39360169
1847;0.39336643
1848;0.39309445
1849;0.392802
1850;0.3924717
1851;0.39211142
1852;0.39171863
1853;0.39129707
1854;0.39083031
1855;0.39033058
1855.9999;0.38979712
1857;0.3892104
1858;0.38858211
1859;0.38790551
1860;0.38718244
1860.9999;0.38641134
1862;0.38558128
1863;0.38467339
1864;0.38371211
1865;0.38266283
1866.0001;0.38152939
1867;0.38031679
1868;0.37897888
1869;0.37754664
1870;0.3759926
1871.0001;0.37433612
1872;0.37255356
1873;0.37068376
1874;0.36869928
1875;0.366624
1876;0.36447027
1877;0.36218694
1878;0.35981381
1878.9999;0.35733551
1880;0.35474515
1881;0.35206389
1882;0.3492825
1883;0.346394
1883.9999;0.3434132
1885;0.3403993
1886;0.33726752
1887;0.33409694
1888;0.33088529
1889.0001;0.32760987
1890;0.32435942
1891;0.32108879
1892;0.31787974
1893;0.3146764
1894.0001;0.31158125
1895;0.30852526
1896;0.30556387
1897;0.30271548
1898;0.29992843
1899;0.29729307
1900;0.29481643
1901;0.29248738
1902;0.29030868
1903;0.28832322
1904;0.2865043
1905;0.28484702
1906;0.28336781
1906.9999;0.2820352
1908;0.28088072
1909;0.2798849
1910;0.27902383
1911;0.27830312
1911.9999;0.27770418
1913;0.27719972
1914;0.2767795
1915;0.27645844
1916;0.276207
1917.0001;0.27602488
1918;0.27590644
1919;0.27584466
1920;0.27582875
1921;0.27584732
1922.0001;0.27590206
1923;0.27598584
1924;0.27610239
1925;0.27624971
1926;0.27641812
1927;0.27661392
1928;0.27684051
1929;0.27709088
1929.9999;0.27736455
1931;0.2776607
1932;0.27796632
1933;0.27828771
1934;0.27862245
1934.9999;0.27897593
1936;0.27934945
1937;0.27973402
1938;0.28013664
1939;0.28055397
1940.0001;0.28098014
1941;0.28142437
1942;0.28188753
1943;0.28235552
1944;0.28284416
1945.0001;0.28334534
1946;0.28385043
1947;0.28437802
1948;0.28491232
1949;0.28545302
1950;0.28601962
1951;0.28659666
1952;0.28718013
1952.9999;0.28776762
1954;0.28836182
1955;0.28895205
1956;0.28954902
1957;0.29014465
1957.9999;0.29075417
1959;0.29139227
1960;0.29203144
1961;0.29267934
1962;0.29332745
1963.0001;0.29395667
1964;0.29459587
1965;0.29525059
1966;0.29591435
1967;0.29658484
1968.0001;0.29727769
1969;0.29797289
1970;0.29867291
1971;0.29938254
1972;0.30009067
1973;0.30080426
1974;0.30152118
1975;0.30224612
1976;0.30298766
1977;0.30373058
1978;0.30447793
1979;0.30524087
1980;0.30601293
1980.9999;0.30677423
1982;0.30754673
1983;0.30832019
1984;0.30909255
1985;0.3098776
1985.9999;0.31064746
1987;0.3114152
1988;0.31219023
1989;0.31295988
1990;0.31374145
1991.0001;0.31451759
1992;0.31527743
1993;0.31602636
1994;0.31678149
1995;0.31754535
1996.0001;0.31832159
1997;0.31910047
1998;0.31985641
1999;0.3206059
2000;0.32134849
2000.9999;0.32209715
2002.0001;0.32286698
2003;0.32363477
2003.9999;0.32440865
2005.0001;0.3251828
2006;0.32593328
2007;0.32666576
2007.9999;0.32738858
2009.0001;0.32810098
2010;0.32881838
2010.9999;0.32955673
2012.0001;0.33028728
2013;0.33100969
2013.9999;0.33172259
2015.0001;0.33241105
2016;0.33309633
2017;0.33377868
2017.9999;0.33445069
2019.0001;0.3351267
2020;0.33580616
2020.9999;0.33648625
2022.0001;0.33717662
2023;0.33785912
2023.9999;0.33853167
2025.0001;0.33919403
2026;0.33983418
2027;0.34046352
2028.0001;0.34110415
2029;0.34174168
2030;0.34236923
2030.9999;0.34298474
2032.0001;0.3435888
2033;0.34419185
2033.9999;0.34478998
2035.0001;0.34538898
2036;0.34600028
2036.9999;0.34661391
2038.0001;0.34721997
2039;0.34781641
2040;0.34838894
2040.9999;0.34893408
2042.0001;0.34948206
2043;0.35004023
2043.9999;0.35061663
2045.0001;0.35120955
2046;0.35178483
2046.9999;0.35235009
2048.0001;0.35290945
2049;0.35344324
2050;0.3539634
2051.0001;0.35449451
2052;0.35503146
2053;0.35557887
2053.9999;0.35612255
2055.0001;0.35663515
2056;0.35713074
2056.9999;0.35761419
2058.0001;0.3580904
2059;0.35857219
2059.9999;0.35905537
2061.0001;0.35953346
2062;0.3600111
2063;0.36047867
2063.9999;0.36094037
2065.0001;0.36139888
2066;0.36184031
2066.9999;0.36227396
2068.0001;0.36270759
2069;0.36313382
2069.9999;0.36355925
2071.0001;0.36398777
2072;0.36441067
2073;0.36483476
2073.9999;0.36526293
2075;0.36568564
2076;0.3661125
2076.9999;0.36653093
2078.0001;0.36694172
2079;0.36735877
2079.9999;0.36776993
2081.0001;0.36817324
2082;0.36856356
2082.9999;0.36893722
2084.0001;0.36930788
2085;0.36968198
2086;0.37004954
2086.9999;0.37042171
2088.0001;0.37078518
2089;0.3711285
2089.9999;0.37146595
2091.0001;0.37179452
2092;0.37211856
2092.9999;0.37244952
2094.0001;0.37277588
2095;0.37310451
2096;0.37343648
2096.9999;0.37375271
2098;0.37406367
2099;0.37437209
2099.9999;0.37467331
2101.0001;0.37497807
2102;0.37527421
2102.9999;0.37555549
2104.0001;0.37583336
2105;0.37610638
2105.9999;0.37637782
2107.0001;0.37665012
2108;0.37691253
2109;0.37716496
2109.9999;0.37742609
2111.0001;0.37769702
2112;0.37798077
2112.9999;0.37828672
2114.0001;0.37857625
2115;0.37883705
2115.9999;0.37908852
2117.0001;0.3793264
2118;0.37955758
2119;0.3797912
2119.9999;0.3800188
2121.0001;0.38024026
2122;0.38045397
2122.9999;0.3806749
2124.0001;0.38090083
2125;0.38111788
2125.9999;0.38134223
2127.0001;0.38156834
2128;0.38179031
2128.9999;0.3819989
2130.0001;0.38218871
2131;0.38235208
2132;0.38251334
2132.9999;0.38269943
2134.0001;0.38289294
2135;0.38307497
2135.9999;0.38323566
2137.0001;0.38337314
2138;0.38349172
2138.9999;0.38359275
2140.0001;0.38369074
2141;0.38378665
2142;0.38387394
2142.9999;0.38395786
2144.0001;0.38403583
2145;0.38409206
2145.9999;0.38414079
2147.0001;0.38418514
2148;0.38421658
2148.9999;0.38424179
2150.0001;0.3842611
2151;0.38425845
2152;0.38424477
2153.0001;0.38422927
2154;0.38421947
2155;0.38420978
2155.9999;0.38420555
2157.0001;0.38419375
2158;0.38416898
2158.9999;0.384148
2160.0001;0.38412842
2161;0.3841137
2161.9999;0.38410473
2163.0001;0.38408774
2164;0.38406616
2165;0.38403362
2165.9999;0.38398567
2167.0001;0.38393262
2168;0.38387635
2168.9999;0.38382041
2170.0001;0.38376117
2171;0.38368621
2171.9999;0.3835851
2173.0001;0.38345009
2174;0.38329726
2175;0.38313434
2176.0001;0.38296437
2177;0.38278809
2178;0.38260713
2178.9999;0.38241407
2180.0001;0.38219687
2181;0.38195059
2181.9999;0.38167033
2183.0001;0.38138089
2184;0.38108274
2184.9999;0.38076073
2186.0001;0.3804459
2187;0.38013241
2188;0.37980211
2188.9999;0.37947613
2190.0001;0.37913102
2191;0.37875938
2191.9999;0.37838745
2193.0001;0.37801057
2194;0.37763163
2194.9999;0.37725127
2196.0001;0.37686381
2197;0.37647101
2198;0.37607995
2198.9999;0.37569118
2200;0.37532032
2201;0.37495232
2201.9999;0.37460434
2203.0001;0.37426874
2204;0.37397087
2204.9999;0.37370059
2206.0001;0.37350583
2207;0.37336302
2207.9999;0.3732813
2209.0001;0.37326205
2210;0.3732948
2211;0.37336028
2211.9999;0.37345973
2213.0001;0.37358537
2214;0.37372544
2214.9999;0.37388125
2216.0001;0.37404996
2217;0.37422884
2217.9999;0.37441978
2219.0001;0.37461993
2220;0.37481675
2221;0.37502131
2221.9999;0.37521961
2223;0.37540039
2224;0.37558383
2224.9999;0.37576723
2226.0001;0.37594426
2227;0.37611631
2227.9999;0.37628484
2229.0001;0.37642419
2230;0.37654167
2230.9999;0.37665385
2232.0001;0.37675297
2233;0.37682155
2234;0.37687626
2234.9999;0.37691346
2236.0001;0.37693045
2237;0.37694028
2237.9999;0.37693602
2239.0001;0.37692735
2240;0.37690672
2240.9999;0.3768779
2242.0001;0.37684578
2243;0.37680691
2244;0.37675923
2244.9999;0.3767207
2246.0001;0.37669355
2247;0.37667727
2247.9999;0.37668461
2249.0001;0.3766934
2250;0.37669814
2250.9999;0.3767229
2252.0001;0.37676311
2253;0.37682718
2253.9999;0.37690881
2255.0001;0.37698445
2256;0.37705731
2257;0.37712136
2257.9999;0.3771753
2259.0001;0.37723005
2260;0.37728003
2260.9999;0.37733459
2262.0001;0.37740061
2263;0.37745586
2263.9999;0.37749389
2265.0001;0.37751454
2266;0.37750837
2267;0.37748781
2267.9999;0.37746182
2269.0001;0.37741452
2270;0.37732595
2270.9999;0.37720931
2272.0001;0.37706187
2273;0.37689179
2273.9999;0.37672144
2275.0001;0.37653637
2276;0.37633428
2277;0.37611261
2278.0001;0.37587261
2279;0.37561297
2280;0.37533945
2280.9999;0.37505275
2282.0001;0.37476563
2283;0.37446693
2283.9999;0.37417093
2285.0001;0.37385327
2286;0.37350622
2286.9999;0.37315309
2288.0001;0.37280414
2289;0.37246075
2290;0.37213135
2290.9999;0.37182555
2292.0001;0.37152243
2293;0.37122193
2293.9999;0.37093756
2295.0001;0.37066394
2296;0.37040693
2296.9999;0.37016168
2298.0001;0.36992091
2299;0.36968443
2300;0.36944005
2301.0001;0.36919501
2302;0.36895192
2303;0.36870679
2303.9999;0.3684594
2305.0001;0.36820167
2306;0.36793998
2306.9999;0.36766708
2308.0001;0.36737669
2309;0.36708584
2309.9999;0.36678264
2311.0001;0.36645478
2312;0.36610407
2313;0.36573341
2313.9999;0.36536068
2315.0001;0.36498562
2316;0.36460015
2316.9999;0.36420962
2318.0001;0.3637929
2319;0.36335227
2319.9999;0.36292005
2321.0001;0.36249581
2322;0.36207286
2323;0.36165357
2323.9999;0.36123583
2325;0.36082074
2326;0.36041838
2326.9999;0.36004066
2328.0001;0.35966298
2329;0.3592568
2329.9999;0.35882711
2331.0001;0.35838911
2332;0.35794857
2332.9999;0.35753039
2334.0001;0.35711989
2335;0.35670173
2336;0.35630625
2336.9999;0.35591194
2338.0001;0.35550824
2339;0.35510448
2339.9999;0.35468888
2341.0001;0.3542909
2342;0.35392749
2342.9999;0.35358283
2344.0001;0.35324952
2345;0.35290134
2346;0.35255709
2346.9999;0.35225853
2348;0.35197276
2349;0.35170051
2349.9999;0.35144448
2351.0001;0.35116255
2352;0.35088569
2352.9999;0.35062596
2354.0001;0.35038301
2355;0.35016865
2355.9999;0.34994373
2357.0001;0.34971854
2358;0.34950808
2359;0.34928906
2359.9999;0.34910437
2361.0001;0.34893832
2362;0.3487438
2362.9999;0.34854004
2364.0001;0.34831938
2365;0.34808698
2365.9999;0.3478598
2367.0001;0.3476145
2368;0.34734777
2369;0.34706709
2369.9999;0.34678146
2371.0001;0.34650272
2372;0.34622425
2372.9999;0.3459318
2374.0001;0.345617
2375;0.34529418
2375.9999;0.34496963
2377.0001;0.34463915
2378;0.34431189
2378.9999;0.34396645
2380.0001;0.34361631
2381;0.34328413
2382;0.34295028
2382.9999;0.3426221
2384.0001;0.34228316
2385;0.34194511
2385.9999;0.34163076
2387.0001;0.34132296
2388;0.34104621
2388.9999;0.34077808
2390.0001;0.34047779
2391;0.34016454
2392;0.33984259
2392.9999;0.33952007
2394.0001;0.33920529
2395;0.33889243
2395.9999;0.33857515
2397.0001;0.33824465
2398;0.3379018
2398.9999;0.33754212
2400.0001;0.3371723
2401;0.33679512
2402;0.33640409
2403.0001;0.33601359
2404;0.33561504
2405;0.33518222
2405.9999;0.33473933
2407.0001;0.33430594
2408;0.33387998
2408.9999;0.3334738
2410.0001;0.33308339
2411;0.33269358
2411.9999;0.33226797
2413.0001;0.33181891
2414;0.33135545
2415;0.33086312
2415.9999;0.33037359
2417.0001;0.32988966
2418;0.329418
2418.9999;0.32894427
2420.0001;0.32846165
2421;0.32798749
2421.9999;0.32748526
2423.0001;0.32695672
2424;0.32643527
2425;0.3259013
2426.0001;0.32535389
2427;0.32481179
2428;0.32426703
2428.9999;0.32374072
2430.0001;0.32322192
2431;0.32266337
2431.9999;0.32210422
2433.0001;0.32155031
2434;0.32098839
2434.9999;0.32046604
2436.0001;0.31995746
2437;0.31941864
2438;0.31886986
2438.9999;0.31834733
2440.0001;0.31783468
2441;0.31731126
2441.9999;0.31679672
2443.0001;0.31626338
2444;0.31571454
2444.9999;0.315182
2446.0001;0.31466097
2447;0.31413782
2448;0.31362018
2448.9999;0.31312373
2450;0.31262371
2451;0.31211022
2451.9999;0.31158495
2453.0001;0.31103045
2454;0.31050026
2454.9999;0.30993074
2456.0001;0.3093763
2457;0.30888563
2457.9999;0.30838481
2459.0001;0.30789775
2460;0.30743051
2461;0.3069275
2461.9999;0.30642539
2463.0001;0.30596051
2464;0.30546302
2464.9999;0.30496073
2466.0001;0.30450687
2467;0.30403072
2467.9999;0.30354342
2469.0001;0.30307767
2470;0.30258322
2471;0.30210647
2471.9999;0.30168766
2473;0.30125126
2474;0.30078623
2474.9999;0.3003155
2476.0001;0.29984123
2477;0.29934314
2477.9999;0.29884094
2479.0001;0.29837325
2480;0.29786661
2480.9999;0.29735842
2482.0001;0.29692295
2483;0.29649222
2484;0.29613349
2484.9999;0.29583293
2486.0001;0.29545075
2487;0.29506725
2487.9999;0.29464114
2489.0001;0.29417321
2490;0.29377046
2490.9999;0.29339394
2492.0001;0.29307929
2493;0.29279757
2494;0.2924684
2494.9999;0.29213193
2496.0001;0.29183438
2497;0.29159728
2497.9999;0.29134986
2499.0001;0.29134974
