0,Santa Catarina,Brazil,-3,-27.44,-48.45,6,
11/11/2022,23:00:00,0,0,0,19.8,1028,0.17
11/12/2022,00:00:00,0,0,0,19.7,1027,0.17
11/12/2022,01:00:00,0,0,0,19.6,1026,0.17
11/12/2022,02:00:00,0,0,0,19.4,1026,0.17
11/12/2022,03:00:00,0,0,0,19.2,1026,0.17
11/12/2022,04:00:00,0,0,0,19,1026,0.17
11/12/2022,05:00:00,0,0,0,18.8,1026,0.17
11/12/2022,06:00:00,32,0,32,19.1,1027,0.17
11/12/2022,07:00:00,158,39,143,19.7,1028,0.17
11/12/2022,08:00:00,291,72,250,19.9,1028,0.17
11/12/2022,09:00:00,201,5,197,20.1,1029,0.17
11/12/2022,10:00:00,303,15,289,20.3,1029,0.17
11/12/2022,11:00:00,801,335,479,20.3,1029,0.17
11/12/2022,12:00:00,272,13,259,20.3,1028,0.17
11/12/2022,13:00:00,250,11,239,20.4,1028,0.17
11/12/2022,14:00:00,185,5,181,20.4,1027,0.17
11/12/2022,15:00:00,42,0,42,20.3,1027,0.17
11/12/2022,16:00:00,152,0,152,20.2,1027,0.17
11/12/2022,17:00:00,155,45,139,20.1,1028,0.17
11/12/2022,18:00:00,45,0,45,19.9,1028,0.17
11/12/2022,19:00:00,0,0,0,19.7,1028,0.17
11/12/2022,20:00:00,0,0,0,19.5,1028,0.17
11/12/2022,21:00:00,0,0,0,19.4,1028,0.17
11/12/2022,22:00:00,0,0,0,19.1,1028,0.17
11/12/2022,23:00:00,0,0,0,18.9,1028,0.17
11/13/2022,00:00:00,0,0,0,18.7,1027,0.17
11/13/2022,01:00:00,0,0,0,18.6,1026,0.17
11/13/2022,02:00:00,0,0,0,18.5,1026,0.17
11/13/2022,03:00:00,0,0,0,18.5,1026,0.17
11/13/2022,04:00:00,0,0,0,18.6,1025,0.17
11/13/2022,05:00:00,0,0,0,18.6,1026,0.17
11/13/2022,06:00:00,43,0,43,19,1026,0.17
11/13/2022,07:00:00,246,283,142,19.7,1027,0.17
11/13/2022,08:00:00,195,8,191,20.2,1027,0.17
11/13/2022,09:00:00,307,25,289,20.7,1027,0.17
11/13/2022,10:00:00,811,531,345,21.2,1027,0.17
11/13/2022,11:00:00,669,169,506,21.7,1026,0.17
11/13/2022,12:00:00,300,15,286,22,1026,0.17
11/13/2022,13:00:00,270,13,258,22.1,1025,0.17
11/13/2022,14:00:00,664,261,436,22,1025,0.17
11/13/2022,15:00:00,425,100,352,21.7,1024,0.17
11/13/2022,16:00:00,128,0,128,21.4,1024,0.17
11/13/2022,17:00:00,42,0,42,21.1,1024,0.17
11/13/2022,18:00:00,100,428,41,20.7,1025,0.17
11/13/2022,19:00:00,0,0,0,20.3,1025,0.17
11/13/2022,20:00:00,0,0,0,20,1025,0.17
11/13/2022,21:00:00,0,0,0,19.9,1026,0.17
11/13/2022,22:00:00,0,0,0,19.8,1026,0.17
11/13/2022,23:00:00,0,0,0,19.7,1026,0.17
11/14/2022,00:00:00,0,0,0,19.7,1025,0.17
11/14/2022,01:00:00,0,0,0,19.6,1024,0.17
11/14/2022,02:00:00,0,0,0,19.5,1024,0.17
11/14/2022,03:00:00,0,0,0,19.4,1023,0.17
11/14/2022,04:00:00,0,0,0,19.4,1023,0.17
11/14/2022,05:00:00,0,0,0,19.3,1024,0.17
11/14/2022,06:00:00,38,0,38,19.7,1024,0.17
11/14/2022,07:00:00,179,75,151,20.7,1025,0.17
11/14/2022,08:00:00,590,892,80,21.4,1025,0.17
11/14/2022,09:00:00,531,226,362,22,1025,0.17
11/14/2022,10:00:00,690,292,434,22.5,1025,0.17
11/14/2022,11:00:00,953,613,364,22.9,1024,0.17
11/14/2022,12:00:00,873,433,445,23.3,1023,0.17
11/14/2022,13:00:00,971,678,323,23.5,1023,0.17
11/14/2022,14:00:00,873,700,263,23.6,1023,0.17
11/14/2022,15:00:00,773,893,115,23.5,1022,0.17
11/14/2022,16:00:00,549,812,93,23.2,1022,0.17
11/14/2022,17:00:00,325,685,79,22.6,1023,0.17
11/14/2022,18:00:00,100,390,45,22,1023,0.17
11/14/2022,19:00:00,0,0,0,21.5,1023,0.17
11/14/2022,20:00:00,0,0,0,21.3,1024,0.17
11/14/2022,21:00:00,0,0,0,21.2,1024,0.17
11/14/2022,22:00:00,0,0,0,21.1,1024,0.17
11/14/2022,23:00:00,0,0,0,20.9,1023,0.17
11/15/2022,00:00:00,0,0,0,20.7,1023,0.17
11/15/2022,01:00:00,0,0,0,20.6,1022,0.17
11/15/2022,02:00:00,0,0,0,20.4,1022,0.17
11/15/2022,03:00:00,0,0,0,20.2,1022,0.17
11/15/2022,04:00:00,0,0,0,20.2,1022,0.17
11/15/2022,05:00:00,0,0,0,20.3,1023,0.17
11/15/2022,06:00:00,111,406,48,20.8,1023,0.17
11/15/2022,07:00:00,187,90,153,21.5,1024,0.17
11/15/2022,08:00:00,124,0,124,22.3,1024,0.17
11/15/2022,09:00:00,476,147,367,23.1,1024,0.17
11/15/2022,10:00:00,833,569,334,23.7,1024,0.17
11/15/2022,11:00:00,916,527,409,24.1,1024,0.17
11/15/2022,12:00:00,905,467,444,24.4,1023,0.17
11/15/2022,13:00:00,968,665,331,24.5,1023,0.17
11/15/2022,14:00:00,926,909,133,24.5,1022,0.17
11/15/2022,15:00:00,761,871,118,24.3,1022,0.17
11/15/2022,16:00:00,550,788,106,23.9,1022,0.17
11/15/2022,17:00:00,317,639,86,23.5,1022,0.17
11/15/2022,18:00:00,96,332,49,23,1023,0.17
11/15/2022,19:00:00,0,0,0,22.5,1023,0.17
11/15/2022,20:00:00,0,0,0,22.3,1023,0.17
11/15/2022,21:00:00,0,0,0,22.1,1024,0.17
11/15/2022,22:00:00,0,0,0,22,1024,0.17
11/15/2022,23:00:00,0,0,0,21.9,1024,0.17
11/16/2022,00:00:00,0,0,0,21.9,1024,0.17
11/16/2022,01:00:00,0,0,0,21.8,1023,0.17
11/16/2022,02:00:00,0,0,0,21.7,1023,0.17
11/16/2022,03:00:00,0,0,0,21.7,1023,0.17
11/16/2022,04:00:00,0,0,0,21.7,1023,0.17
11/16/2022,05:00:00,0,0,0,21.6,1023,0.17
11/16/2022,06:00:00,10,0,10,21.9,1024,0.17
11/16/2022,07:00:00,34,0,34,22.7,1024,0.17
11/16/2022,08:00:00,48,0,48,23.4,1024,0.17
11/16/2022,09:00:00,281,18,268,24,1024,0.17
11/16/2022,10:00:00,681,274,440,24.6,1023,0.17
11/16/2022,11:00:00,1006,869,170,25.1,1022,0.17
11/16/2022,12:00:00,920,480,445,25.5,1022,0.17
11/16/2022,13:00:00,957,625,358,25.5,1021,0.17
11/16/2022,14:00:00,799,514,350,25.3,1020,0.17
11/16/2022,15:00:00,666,553,256,25.1,1020,0.17
11/16/2022,16:00:00,535,737,118,24.6,1019,0.17
11/16/2022,17:00:00,307,584,95,24,1019,0.17
11/16/2022,18:00:00,93,282,52,23.4,1019,0.17
11/16/2022,19:00:00,0,0,0,22.9,1019,0.17
11/16/2022,20:00:00,0,0,0,22.5,1019,0.17
11/16/2022,21:00:00,0,0,0,22.5,1021,0.17
11/16/2022,22:00:00,0,0,0,22.3,1021,0.17
11/16/2022,23:00:00,0,0,0,22.2,1020,0.17
11/17/2022,00:00:00,0,0,0,22.1,1019,0.17
11/17/2022,01:00:00,0,0,0,22,1018,0.17
11/17/2022,02:00:00,0,0,0,21.8,1018,0.17
11/17/2022,03:00:00,0,0,0,21.7,1018,0.17
11/17/2022,04:00:00,0,0,0,21.6,1019,0.17
11/17/2022,05:00:00,0,0,0,21.6,1019,0.17
11/17/2022,06:00:00,103,310,55,21.9,1019,0.17
11/17/2022,07:00:00,64,0,64,22.4,1020,0.17
11/17/2022,08:00:00,82,0,82,23,1020,0.17
11/17/2022,09:00:00,183,3,180,23.8,1020,0.17
11/17/2022,10:00:00,223,9,215,24.4,1019,0.17
11/17/2022,11:00:00,786,313,485,24.9,1018,0.17
11/17/2022,12:00:00,854,396,463,25.2,1018,0.17
11/17/2022,13:00:00,882,480,422,25.3,1017,0.17
11/17/2022,14:00:00,589,158,451,25.2,1017,0.17
11/17/2022,15:00:00,434,103,357,24.9,1016,0.17
11/17/2022,16:00:00,224,20,212,24.5,1016,0.17
11/17/2022,17:00:00,206,148,152,24,1016,0.17
11/17/2022,18:00:00,34,0,34,23.6,1017,0.17
11/17/2022,19:00:00,0,0,0,23.2,1018,0.17
11/17/2022,20:00:00,0,0,0,22.6,1019,0.17
11/17/2022,21:00:00,0,0,0,21.8,1019,0.17
11/17/2022,22:00:00,0,0,0,21.5,1019,0.17
11/17/2022,23:00:00,0,0,0,21.3,1019,0.17
11/18/2022,00:00:00,0,0,0,21.1,1018,0.17
11/18/2022,01:00:00,0,0,0,20.9,1018,0.17
11/18/2022,02:00:00,0,0,0,20.7,1017,0.17
11/18/2022,03:00:00,0,0,0,20.6,1017,0.17
11/18/2022,04:00:00,0,0,0,20.5,1017,0.17
11/18/2022,05:00:00,0,0,0,20.4,1017,0.17
11/18/2022,06:00:00,30,0,30,20.5,1018,0.17
11/18/2022,07:00:00,54,0,54,20.7,1018,0.17
11/18/2022,08:00:00,24,0,24,21,1018,0.17
11/18/2022,09:00:00,75,0,75,21.4,1019,0.17
11/18/2022,10:00:00,58,0,58,21.7,1018,0.17
11/18/2022,11:00:00,53,0,53,21.9,1018,0.17
11/18/2022,12:00:00,120,0,120,22.1,1017,0.17
11/18/2022,13:00:00,94,0,94,22.2,1016,0.17
11/18/2022,14:00:00,180,5,175,22.3,1016,0.17
11/18/2022,15:00:00,118,0,118,22.3,1016,0.17
11/18/2022,16:00:00,107,0,107,22.2,1015,0.17
11/18/2022,17:00:00,13,0,13,22,1016,0.17
11/18/2022,18:00:00,14,0,14,21.7,1016,0.17
11/18/2022,19:00:00,0,0,0,21.3,1016,0.17
11/18/2022,20:00:00,0,0,0,21,1017,0.17
11/18/2022,21:00:00,0,0,0,20.8,1017,0.17
11/18/2022,22:00:00,0,0,0,20.7,1018,0.17
11/18/2022,23:00:00,0,0,0,20.5,1017,0.17
11/19/2022,00:00:00,0,0,0,20.4,1017,0.17
11/19/2022,01:00:00,0,0,0,20.4,1016,0.17
11/19/2022,02:00:00,0,0,0,20.4,1016,0.17
11/19/2022,03:00:00,0,0,0,20.5,1016,0.17
11/19/2022,04:00:00,0,0,0,20.5,1016,0.17
11/19/2022,05:00:00,0,0,0,20.6,1017,0.17
11/19/2022,06:00:00,46,0,46,20.9,1017,0.17
11/19/2022,07:00:00,137,9,133,21.5,1018,0.17
11/19/2022,08:00:00,271,49,243,21.9,1019,0.17
11/19/2022,09:00:00,572,292,353,22.2,1019,0.17
11/19/2022,10:00:00,771,453,372,22.6,1020,0.17
11/19/2022,11:00:00,939,564,396,23,1020,0.17
11/19/2022,12:00:00,760,238,524,23.3,1019,0.17
11/19/2022,13:00:00,582,95,491,23.5,1019,0.17
11/19/2022,14:00:00,753,416,388,23.3,1019,0.17
11/19/2022,15:00:00,581,318,345,22.9,1019,0.17
11/19/2022,16:00:00,267,48,240,22.3,1019,0.17
11/19/2022,17:00:00,14,0,14,21.7,1020,0.17
11/19/2022,18:00:00,37,0,37,21.2,1020,0.17
11/19/2022,19:00:00,0,0,0,20.7,1021,0.17
11/19/2022,20:00:00,0,0,0,20.5,1022,0.17
11/19/2022,21:00:00,0,0,0,20.3,1023,0.17
11/19/2022,22:00:00,0,0,0,20.2,1023,0.17
11/19/2022,23:00:00,0,0,0,20,1023,0.17
11/20/2022,00:00:00,0,0,0,19.9,1023,0.17
11/20/2022,01:00:00,0,0,0,19.7,1022,0.17
11/20/2022,02:00:00,0,0,0,19.6,1022,0.17
11/20/2022,03:00:00,0,0,0,19.4,1021,0.17
11/20/2022,04:00:00,0,0,0,19.3,1022,0.17
11/20/2022,05:00:00,0,0,0,19.2,1022,0.17
11/20/2022,06:00:00,117,448,45,19.7,1022,0.17
11/20/2022,07:00:00,344,719,75,20.4,1023,0.17
11/20/2022,08:00:00,578,846,91,20.9,1024,0.17
11/20/2022,09:00:00,786,905,110,21.5,1024,0.17
11/20/2022,10:00:00,784,479,363,22,1024,0.17
11/20/2022,11:00:00,484,46,440,22.6,1024,0.17
11/20/2022,12:00:00,1090,979,120,23,1024,0.17
11/20/2022,13:00:00,341,18,324,23.1,1023,0.17
11/20/2022,14:00:00,601,168,454,22.9,1023,0.17
11/20/2022,15:00:00,580,312,347,22.5,1023,0.17
11/20/2022,16:00:00,573,824,101,22,1023,0.17
11/20/2022,17:00:00,340,695,81,21.3,1023,0.17
11/20/2022,18:00:00,114,423,48,20.8,1023,0.17
11/20/2022,19:00:00,0,0,0,20.3,1024,0.17
11/20/2022,20:00:00,0,0,0,19.9,1024,0.17
11/20/2022,21:00:00,0,0,0,19.7,1025,0.17
11/20/2022,22:00:00,0,0,0,19.5,1025,0.17
11/20/2022,23:00:00,0,0,0,19.3,1024,0.17
11/21/2022,00:00:00,0,0,0,19.2,1024,0.17
11/21/2022,01:00:00,0,0,0,19,1023,0.17
11/21/2022,02:00:00,0,0,0,18.9,1023,0.17
11/21/2022,03:00:00,0,0,0,18.8,1022,0.17
11/21/2022,04:00:00,0,0,0,18.7,1022,0.17
11/21/2022,05:00:00,0,0,0,18.7,1023,0.17
11/21/2022,06:00:00,124,502,43,19.1,1023,0.17
11/21/2022,07:00:00,357,767,69,19.9,1024,0.17
11/21/2022,08:00:00,595,888,84,20.7,1024,0.17
11/21/2022,09:00:00,807,954,93,21.6,1024,0.17
11/21/2022,10:00:00,973,992,99,22.6,1024,0.17
11/21/2022,11:00:00,1075,1009,103,23.4,1023,0.17
11/21/2022,12:00:00,1111,1020,100,24,1022,0.17
11/21/2022,13:00:00,1073,1010,100,24.3,1022,0.17
11/21/2022,14:00:00,965,986,98,24.4,1021,0.17
11/21/2022,15:00:00,795,930,100,24.2,1021,0.17
11/21/2022,16:00:00,581,854,90,23.8,1020,0.17
11/21/2022,17:00:00,345,723,74,23.1,1020,0.17
11/21/2022,18:00:00,117,450,45,22.4,1021,0.17
11/21/2022,19:00:00,0,0,0,21.7,1021,0.17
11/21/2022,20:00:00,0,0,0,21.2,1021,0.17
11/21/2022,21:00:00,0,0,0,21,1021,0.17
11/21/2022,22:00:00,0,0,0,20.7,1021,0.17
11/21/2022,23:00:00,0,0,0,20.5,1021,0.17
11/22/2022,00:00:00,0,0,0,20.3,1021,0.17
11/22/2022,01:00:00,0,0,0,20,1020,0.17
11/22/2022,02:00:00,0,0,0,19.8,1020,0.17
11/22/2022,03:00:00,0,0,0,19.6,1019,0.17
11/22/2022,04:00:00,0,0,0,19.4,1019,0.17
11/22/2022,05:00:00,0,0,0,19.2,1020,0.17
11/22/2022,06:00:00,118,434,48,19.8,1020,0.17
11/22/2022,07:00:00,346,709,80,20.8,1021,0.17
11/22/2022,08:00:00,582,841,98,21.7,1021,0.17
11/22/2022,09:00:00,796,928,101,22.6,1021,0.17
11/22/2022,10:00:00,962,969,109,23.5,1020,0.17
11/22/2022,11:00:00,1066,988,114,24.2,1020,0.17
11/22/2022,12:00:00,1099,989,117,24.8,1019,0.17
11/22/2022,13:00:00,1063,980,118,25.2,1018,0.17
11/22/2022,14:00:00,954,954,114,25.4,1017,0.17
11/22/2022,15:00:00,790,921,101,25.5,1017,0.17
11/22/2022,16:00:00,580,848,91,25.2,1017,0.17
11/22/2022,17:00:00,345,720,74,24.5,1017,0.17
11/22/2022,18:00:00,119,453,45,23.6,1017,0.17
11/22/2022,19:00:00,0,0,0,22.6,1017,0.17
11/22/2022,20:00:00,0,0,0,22.1,1018,0.17
11/22/2022,21:00:00,0,0,0,21.8,1018,0.17
11/22/2022,22:00:00,0,0,0,21.6,1018,0.17
11/22/2022,23:00:00,0,0,0,21.4,1018,0.17
11/23/2022,00:00:00,0,0,0,21.3,1017,0.17
11/23/2022,01:00:00,0,0,0,21.1,1017,0.17
11/23/2022,02:00:00,0,0,0,21,1016,0.17
11/23/2022,03:00:00,0,0,0,20.9,1016,0.17
11/23/2022,04:00:00,0,0,0,20.8,1016,0.17
11/23/2022,05:00:00,0,0,0,20.8,1016,0.17
11/23/2022,06:00:00,112,395,48,21.4,1016,0.17
11/23/2022,07:00:00,332,664,82,22.5,1016,0.17
11/23/2022,08:00:00,558,788,104,24.1,1017,0.17
11/23/2022,09:00:00,761,857,119,26.6,1017,0.17
11/23/2022,10:00:00,917,889,134,28.5,1017,0.17
11/23/2022,11:00:00,920,521,418,28.9,1017,0.17
11/23/2022,12:00:00,753,226,528,28.5,1017,0.17
11/23/2022,13:00:00,351,19,333,28,1017,0.17
11/23/2022,14:00:00,653,227,453,27.6,1017,0.17
11/23/2022,15:00:00,633,415,322,27,1017,0.17
11/23/2022,16:00:00,548,712,136,25.8,1018,0.17
11/23/2022,17:00:00,320,543,114,24.3,1019,0.17
11/23/2022,18:00:00,106,244,66,23,1019,0.17
11/23/2022,19:00:00,0,0,0,22.2,1020,0.17
11/23/2022,20:00:00,0,0,0,21.7,1021,0.17
11/23/2022,21:00:00,0,0,0,21.3,1022,0.18
11/23/2022,22:00:00,0,0,0,21,1022,0.18
11/23/2022,23:00:00,0,0,0,20.7,1023,0.18
11/24/2022,00:00:00,0,0,0,20.4,1023,0.18
11/24/2022,01:00:00,0,0,0,20.1,1023,0.18
11/24/2022,02:00:00,0,0,0,19.8,1022,0.18
11/24/2022,03:00:00,0,0,0,19.7,1022,0.18
11/24/2022,04:00:00,0,0,0,19.6,1022,0.18
11/24/2022,05:00:00,0,0,0,19.5,1023,0.18
11/24/2022,06:00:00,22,0,22,19.8,1024,0.18
11/24/2022,07:00:00,155,28,144,20.3,1024,0.18
11/24/2022,08:00:00,205,10,199,20.7,1024,0.18
11/24/2022,09:00:00,171,2,170,21.3,1024,0.18
11/24/2022,10:00:00,332,19,315,21.8,1024,0.18
11/24/2022,11:00:00,346,18,328,22.4,1024,0.18
11/24/2022,12:00:00,530,56,475,22.9,1023,0.18
11/24/2022,13:00:00,822,371,464,23.3,1023,0.18
11/24/2022,14:00:00,952,921,139,23.5,1022,0.18
11/24/2022,15:00:00,628,401,326,23.6,1022,0.18
11/24/2022,16:00:00,429,306,251,23.4,1021,0.18
11/24/2022,17:00:00,346,664,93,23,1021,0.18
11/24/2022,18:00:00,121,389,56,22.4,1022,0.18
11/24/2022,19:00:00,0,0,0,21.6,1022,0.18
11/24/2022,20:00:00,0,0,0,21,1022,0.18
11/24/2022,21:00:00,0,0,0,20.7,1023,0.18
11/24/2022,22:00:00,0,0,0,20.4,1023,0.18
11/24/2022,23:00:00,0,0,0,20.2,1023,0.18
11/25/2022,00:00:00,0,0,0,20.1,1022,0.18
11/25/2022,01:00:00,0,0,0,20,1022,0.18
11/25/2022,02:00:00,0,0,0,19.9,1021,0.18
11/25/2022,03:00:00,0,0,0,19.8,1021,0.18
11/25/2022,04:00:00,0,0,0,19.8,1021,0.18
11/25/2022,05:00:00,0,0,0,19.9,1021,0.18
11/25/2022,06:00:00,114,368,54,20.3,1021,0.18
11/25/2022,07:00:00,85,0,85,21,1022,0.18
11/25/2022,08:00:00,261,41,238,21.8,1022,0.18
11/25/2022,09:00:00,288,19,274,22.7,1022,0.18
11/25/2022,10:00:00,564,128,452,23.6,1021,0.18
11/25/2022,11:00:00,466,39,428,24.3,1020,0.18
11/25/2022,12:00:00,523,53,471,24.8,1019,0.18
11/25/2022,13:00:00,1023,897,156,25.2,1018,0.18
11/25/2022,14:00:00,864,615,320,25.3,1017,0.18
11/25/2022,15:00:00,727,674,220,25.3,1017,0.18
11/25/2022,16:00:00,394,218,266,24.9,1016,0.18
11/25/2022,17:00:00,255,270,151,24.3,1016,0.18
11/25/2022,18:00:00,12,0,12,23.5,1016,0.18
11/25/2022,19:00:00,0,0,0,22.9,1016,0.18
11/25/2022,20:00:00,0,0,0,22.5,1016,0.18
11/25/2022,21:00:00,0,0,0,22.4,1016,0.18
11/25/2022,22:00:00,0,0,0,22.5,1016,0.18
11/25/2022,23:00:00,0,0,0,22.6,1015,0.18
11/26/2022,00:00:00,0,0,0,22.6,1014,0.18
11/26/2022,01:00:00,0,0,0,22.7,1013,0.18
11/26/2022,02:00:00,0,0,0,22.7,1012,0.18
11/26/2022,03:00:00,0,0,0,22.6,1011,0.18
11/26/2022,04:00:00,0,0,0,22.6,1011,0.18
11/26/2022,05:00:00,0,0,0,22.6,1010,0.18
11/26/2022,06:00:00,81,135,59,23,1010,0.18
11/26/2022,07:00:00,268,343,139,23.7,1010,0.18
11/26/2022,08:00:00,285,60,250,24.7,1010,0.18
11/26/2022,09:00:00,744,802,144,25.7,1009,0.18
11/26/2022,10:00:00,658,233,453,26.8,1008,0.18
11/26/2022,11:00:00,928,527,420,27.5,1008,0.18
11/26/2022,12:00:00,322,16,306,28.1,1007,0.18
11/26/2022,13:00:00,85,0,85,28.7,1007,0.18
11/26/2022,14:00:00,853,578,341,29.1,1006,0.18
11/26/2022,15:00:00,774,877,112,29.2,1006,0.18
11/26/2022,16:00:00,566,792,103,29,1006,0.18
11/26/2022,17:00:00,268,313,147,28.6,1007,0.18
11/26/2022,18:00:00,117,367,54,27.8,1008,0.18
11/26/2022,19:00:00,0,0,0,26.7,1008,0.18
11/26/2022,20:00:00,0,0,0,25.9,1009,0.18
11/26/2022,21:00:00,0,0,0,25.2,1009,0.18
11/26/2022,22:00:00,0,0,0,24.6,1010,0.18
11/26/2022,23:00:00,0,0,0,24,1009,0.18
11/27/2022,00:00:00,0,0,0,23.5,1009,0.18
11/27/2022,01:00:00,0,0,0,23.2,1009,0.18
11/27/2022,02:00:00,0,0,0,22.9,1009,0.18
11/27/2022,03:00:00,0,0,0,22.8,1009,0.18
11/27/2022,04:00:00,0,0,0,22.6,1010,0.18
11/27/2022,05:00:00,0,0,0,22.3,1010,0.18
11/27/2022,06:00:00,15,0,15,22.6,1010,0.18
11/27/2022,07:00:00,334,685,76,23.6,1011,0.18
11/27/2022,08:00:00,564,821,91,24.7,1011,0.18
11/27/2022,09:00:00,772,897,101,25.6,1011,0.18
11/27/2022,10:00:00,812,514,359,26.3,1011,0.18
11/27/2022,11:00:00,1038,955,117,26.8,1011,0.18
11/27/2022,12:00:00,1074,960,120,27.3,1010,0.18
11/27/2022,13:00:00,1041,954,118,27.6,1010,0.18
11/27/2022,14:00:00,128,0,128,27.6,1010,0.18
11/27/2022,15:00:00,780,889,108,27.3,1010,0.18
11/27/2022,16:00:00,577,820,96,26.8,1010,0.18
11/27/2022,17:00:00,205,108,163,26.2,1010,0.18
11/27/2022,18:00:00,126,442,49,25.4,1011,0.18
11/27/2022,19:00:00,0,0,0,24.5,1012,0.18
11/27/2022,20:00:00,0,0,0,23.8,1012,0.18
11/27/2022,21:00:00,0,0,0,23.4,1013,0.18
11/27/2022,22:00:00,0,0,0,23.1,1013,0.18
11/27/2022,23:00:00,0,0,0,22.8,1013,0.18
11/28/2022,00:00:00,0,0,0,22.6,1013,0.18
11/28/2022,01:00:00,0,0,0,22.5,1012,0.18
11/28/2022,02:00:00,0,0,0,22.3,1012,0.18
11/28/2022,03:00:00,0,0,0,22.2,1011,0.18
11/28/2022,04:00:00,0,0,0,22,1012,0.18
11/28/2022,05:00:00,0,0,0,21.9,1012,0.18
11/28/2022,06:00:00,48,0,48,22.4,1013,0.18
11/28/2022,07:00:00,342,729,68,23.3,1014,0.18
11/28/2022,08:00:00,510,590,170,24.2,1014,0.18
11/28/2022,09:00:00,376,54,336,25.2,1014,0.18
11/28/2022,10:00:00,531,99,444,26,1014,0.18
11/28/2022,11:00:00,862,447,431,26.7,1013,0.18
11/28/2022,12:00:00,780,256,526,27,1013,0.18
11/28/2022,13:00:00,857,434,437,27.1,1012,0.18
11/28/2022,14:00:00,930,892,139,27,1012,0.18
11/28/2022,15:00:00,330,30,307,26.7,1012,0.18
11/28/2022,16:00:00,396,212,271,26.2,1012,0.18
11/28/2022,17:00:00,219,137,165,25.4,1012,0.18
11/28/2022,18:00:00,41,0,41,24.6,1013,0.18
11/28/2022,19:00:00,0,0,0,23.9,1013,0.18
11/28/2022,20:00:00,0,0,0,23.4,1013,0.18
11/28/2022,21:00:00,0,0,0,23.1,1014,0.18
11/28/2022,22:00:00,0,0,0,22.9,1013,0.18
11/28/2022,23:00:00,0,0,0,22.8,1013,0.18
11/29/2022,00:00:00,0,0,0,22.7,1012,0.18
11/29/2022,01:00:00,0,0,0,22.7,1011,0.18
11/29/2022,02:00:00,0,0,0,22.8,1010,0.18
11/29/2022,03:00:00,0,0,0,22.8,1009,0.18
11/29/2022,04:00:00,0,0,0,22.8,1009,0.18
11/29/2022,05:00:00,0,0,0,22.9,1010,0.18
11/29/2022,06:00:00,112,379,50,23.4,1010,0.18
11/29/2022,07:00:00,43,0,43,24.2,1010,0.18
11/29/2022,08:00:00,136,0,136,25.2,1010,0.18
11/29/2022,09:00:00,688,577,256,26.3,1010,0.18
11/29/2022,10:00:00,802,499,363,27.3,1009,0.18
11/29/2022,11:00:00,1024,923,134,28.1,1008,0.18
11/29/2022,12:00:00,1062,927,139,28.5,1007,0.18
11/29/2022,13:00:00,1028,918,138,28.8,1007,0.18
11/29/2022,14:00:00,930,901,129,29,1006,0.18
11/29/2022,15:00:00,778,883,107,29.1,1006,0.18
11/29/2022,16:00:00,577,818,94,29.1,1006,0.18
11/29/2022,17:00:00,350,699,76,28.7,1006,0.18
11/29/2022,18:00:00,130,455,48,28,1006,0.18
11/29/2022,19:00:00,0,0,0,26.8,1007,0.18
11/29/2022,20:00:00,0,0,0,26,1009,0.18
11/29/2022,21:00:00,0,0,0,25.3,1010,0.18
11/29/2022,22:00:00,0,0,0,24.8,1010,0.18
11/29/2022,23:00:00,0,0,0,24.2,1010,0.18
11/30/2022,00:00:00,0,0,0,23.7,1009,0.18
11/30/2022,01:00:00,0,0,0,23.1,1009,0.18
11/30/2022,02:00:00,0,0,0,22.6,1009,0.18
11/30/2022,03:00:00,0,0,0,22.2,1009,0.18
11/30/2022,04:00:00,0,0,0,21.8,1009,0.18
11/30/2022,05:00:00,0,0,0,21.5,1010,0.18
11/30/2022,06:00:00,128,547,39,22,1011,0.18
11/30/2022,07:00:00,360,795,62,23.1,1011,0.18
11/30/2022,08:00:00,596,906,75,24.8,1012,0.18
11/30/2022,09:00:00,807,968,84,26.1,1012,0.18
11/30/2022,10:00:00,970,999,91,26.8,1012,0.18
11/30/2022,11:00:00,1074,1014,96,27.4,1011,0.18
11/30/2022,12:00:00,1107,1012,100,27.9,1011,0.18
11/30/2022,13:00:00,1069,999,101,28.2,1011,0.18
11/30/2022,14:00:00,964,972,100,28.4,1010,0.18
11/30/2022,15:00:00,802,930,95,28.3,1010,0.18
11/30/2022,16:00:00,595,858,87,28,1010,0.18
11/30/2022,17:00:00,363,735,74,27.2,1011,0.18
11/30/2022,18:00:00,136,480,49,26,1012,0.18
11/30/2022,19:00:00,0,0,0,24.6,1013,0.18
11/30/2022,20:00:00,0,0,0,23.7,1014,0.18
11/30/2022,21:00:00,0,0,0,23.3,1015,0.18
11/30/2022,22:00:00,0,0,0,23.1,1015,0.18
11/30/2022,23:00:00,0,0,0,22.9,1015,0.18
12/01/2022,00:00:00,0,0,0,22.7,1015,0.18
12/01/2022,01:00:00,0,0,0,22.5,1015,0.18
12/01/2022,02:00:00,0,0,0,22.3,1015,0.18
12/01/2022,03:00:00,0,0,0,22.1,1015,0.18
12/01/2022,04:00:00,0,0,0,21.9,1015,0.18
12/01/2022,05:00:00,0,0,0,21.8,1016,0.18
12/01/2022,06:00:00,118,416,50,22.1,1016,0.18
12/01/2022,07:00:00,342,701,78,22.6,1017,0.18
12/01/2022,08:00:00,573,832,95,23.5,1017,0.18
12/01/2022,09:00:00,778,883,118,24.5,1017,0.18
12/01/2022,10:00:00,941,929,124,25.3,1017,0.18
