0,Florianopolis,Brazil,-3,-27.43,-48.44,3,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
11/16/2022,23:00:00,-1.35773333333333,-2.10363333333333,-1.03538333333333,17.1625611666666,1040.916,0.155997442681023
11/16/2022,00:00:00,-1.12022033898305,-2.45622033898305,-1.02767796610169,15.3575250847457,1040.58279661016,0.155585108598849
11/17/2022,01:00:00,-1.04783333333333,-2.16536666666666,-0.80895,13.8165836666666,1039.98511666666,0.155710792924895
11/17/2022,02:00:00,-0.975152542372881,-2.16586440677966,-0.756033898305084,13.380737118644,1039.50705084745,0.15558456213318
11/17/2022,03:00:00,-1.07208474576271,-1.82777966101694,-0.679135593220338,13.3440545762711,1039.12388135593,0.155598160557876
11/17/2022,04:00:00,-0.800033333333333,-2.12133333333333,-0.612533333333333,12.7227138333333,1039.05918333333,0.155285944829017
11/17/2022,05:00:00,31.2174655172413,213.690120689655,18.1489827586206,13.2781627586206,1039.34087931034,0.157599479842597
11/17/2022,06:00:00,241.182181818181,703.34909090909,51.9798181818181,17.2237005454545,1039.5056,0.184821691092314
11/17/2022,07:00:00,484.382142857142,874.464285714285,66.2046428571428,20.8058173214285,1039.99599999999,0.288390696422941
11/17/2022,08:00:00,712.031666666666,955.666666666666,72.847,23.1777196666666,1040.56205,0.295179925859525
11/17/2022,09:00:00,905.466666666666,1002.58333333333,75.8963333333333,24.71474,1040.78571666666,0.271140266459365
11/17/2022,10:00:00,1044.34545454545,1025.8909090909,78.7972727272727,25.1796778181818,1040.5094,0.257678372652371
11/17/2022,11:00:00,1113.45614035087,1034.26315789473,79.3475438596491,26.1362108771929,1040.08842105263,0.250750772572792
11/17/2022,12:00:00,1111.62068965517,1031.75862068965,77.9715517241379,26.8512475862069,1039.47810344827,0.246256489322103
11/17/2022,13:00:00,1039.44827586206,1019.18965517241,76.0106896551724,28.2730577586206,1039.06389655172,0.243389026884271
11/17/2022,14:00:00,902.183333333333,993.25,74.1848333333333,28.8459203333333,1038.4141,0.242539704981384
11/17/2022,15:00:00,706.551724137931,944.586206896551,70.3343103448275,28.4755624137931,1038.1443275862,0.244779722492198
11/17/2022,16:00:00,475.896610169491,851.664406779661,63.9284745762711,27.6733737288135,1038.21877966101,0.253299461445767
11/17/2022,17:00:00,231.161666666666,656.001666666666,51.5883333333333,26.2700596666666,1038.47564999999,0.277479067533623
11/17/2022,18:00:00,37.5187321428571,163.600928571428,18.1531785714285,24.0904967857142,1038.96991071428,0.28315049514638
11/17/2022,19:00:00,-1.29473684210526,-2.51838596491228,-1.15287719298245,22.0222485964912,1039.60835087719,0.230746922983445
11/17/2022,20:00:00,-1.56591228070175,-1.89512280701754,-1.21947368421052,21.5233178947368,1040.09577192982,0.156247668740996
11/17/2022,21:00:00,-1.57118965517241,-2.11701724137931,-1.29229310344827,21.1472618965517,1040.51512068965,0.155843351040423
11/17/2022,22:00:00,-1.43515254237288,-2.11108474576271,-1.11671186440677,20.0349547457627,1040.3573559322,0.155694239207829
11/17/2022,23:00:00,-1.4299298245614,-2.37678947368421,-1.13733333333333,19.7531429824561,1040.20170175438,0.155082355682848
11/17/2022,00:00:00,-1.2658,-2.06259999999999,-0.962054545454545,18.3959296363636,1039.95636363636,0.155276300783326
11/18/2022,01:00:00,-1.19861403508771,-2.04649122807017,-0.897333333333333,18.2575426315789,1039.24294736842,0.154616056531408
11/18/2022,02:00:00,-1.26114285714285,-2.07789285714285,-0.880089285714285,18.1445176785714,1038.86601785714,0.154586486690795
11/18/2022,03:00:00,-1.15984999999999,-2.26031666666666,-0.881183333333333,17.6270876666666,1038.74378333333,0.154580408143486
11/18/2022,04:00:00,-1.06713793103448,-1.99989655172413,-0.721586206896551,17.3151710344827,1039.02865517241,0.154644700924357
11/18/2022,05:00:00,29.6393559322033,144.059355932203,18.9587118644067,17.4729984745762,1039.52857627118,0.156634338121756
11/18/2022,06:00:00,219.589310344827,603.6,61.7241379310344,19.0029001724137,1040.30470689655,0.200800780666972
11/18/2022,07:00:00,485.755172413793,714.989310344827,147.670344827586,21.7193044827586,1040.72831034482,0.291823675984374
11/18/2022,08:00:00,720.710169491525,675.525762711864,268.67627118644,23.8186396610169,1040.98125423728,0.291760341583171
