0,Santa Catarina,Brazil,-3,-27.44,-48.45,6,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
01/08/2023,01:00:00,0,0,0,0,1015,0.16
01/08/2023,02:00:00,0,0,0,0,1015,0.16
01/08/2023,03:00:00,0,0,0,0,1015,0.16
01/08/2023,04:00:00,0,0,0,0,1015,0.16
01/08/2023,05:00:00,14.70503438,0,14.70503438,22.5,1016,0.16
01/08/2023,06:00:00,235.1589986,0,235.1589986,25.76666667,1016,0.16
01/08/2023,07:00:00,988.9388498,0,988.9388498,41.29,1017,0.16
01/08/2023,08:00:00,1346.827312,0,1346.827312,52.98833333,1017,0.16
01/08/2023,09:00:00,923.1946274,396.398562,879.4906296,52.23,1017,0.16
01/08/2023,10:00:00,1055.777343,697.3064352,829.637005,49.80333333,1017,0.16
01/08/2023,11:00:00,885.2184512,819.0252156,452.6359645,49.25666667,1017,0.16
01/08/2023,12:00:00,760.3895496,922.2580999,107.4781508,45.59166667,1017,0.16
01/08/2023,13:00:00,558.1475992,137.2385891,441.3029626,42.35666667,1017,0.16
01/08/2023,14:00:00,519.2688321,60.77431057,461.609986,38.67166667,1016,0.16
01/08/2023,15:00:00,676.9566621,140.3122654,537.5804323,41.385,1016,0.16
01/08/2023,16:00:00,419.7892638,26.16160279,394.0952174,39.655,1016,0.16
01/08/2023,17:00:00,232.6650378,10.08156919,223.4314243,36.02166667,1016,0.16
01/08/2023,18:00:00,120.4044934,0,120.4044934,33.89333333,1017,0.16
01/08/2023,19:00:00,3.711149795,0,3.711149795,32,1017,0.16
01/08/2023,20:00:00,0,0,0,0,1018,0.16
01/08/2023,21:00:00,0.232498953,0,0.232498953,0,1019,0.16
01/08/2023,22:00:00,0,0,0,0,1019,0.16
01/08/2023,23:00:00,0.037431543,0,0.037431543,0,1018,0.16
01/09/2023,00:00:00,0.200225073,0,0.200225073,0,1018,0.16
01/09/2023,01:00:00,0.164698786,0,0.164698786,0,1017,0.16
01/09/2023,02:00:00,0,0,0,0,1017,0.16
01/09/2023,03:00:00,0,0,0,0,1017,0.16
01/09/2023,04:00:00,0,0,0,0,1018,0.16
01/09/2023,05:00:00,15.84499324,0,15.84499324,22.12608696,1018,0.16
01/09/2023,06:00:00,440.8348358,0,440.8348358,27.51166667,1019,0.16
01/09/2023,07:00:00,1073.099006,0,1073.099006,44.80666667,1019,0.16
01/09/2023,08:00:00,858.8200724,0,858.8200724,51.755,1019,0.16
01/09/2023,09:00:00,1424.526341,390.5198319,1382.478494,52.36833333,1019,0.16
01/09/2023,10:00:00,1378.743812,695.2620881,1154.901886,55.325,1019,0.16
01/09/2023,11:00:00,1428.408252,818.1292631,997.961604,53.47166667,1019,0.16
01/09/2023,12:00:00,1490.223798,877.5301562,870.419574,53.65666667,1019,0.16
01/09/2023,13:00:00,1459.7551,909.1946578,686.7711313,53.64666667,1018,0.16
01/09/2023,14:00:00,1414.633252,925.6866974,537.1121418,52.54666667,1018,0.16
01/09/2023,15:00:00,1339.402588,1009.50516,336.9799697,51.61166667,1018,0.16
01/09/2023,16:00:00,1173.627842,1020.312045,171.5178459,51.70833333,1018,0.16
01/09/2023,17:00:00,666.2691388,195.1434795,487.473642,48.92333333,1018,0.16
01/09/2023,18:00:00,63.42365912,0,63.42365912,37.98166667,1018,0.16
01/09/2023,19:00:00,4.542418713,0,4.542418713,34.00689655,1019,0.16
01/09/2023,20:00:00,0.122840892,0,0.122840892,0,1019,0.16
01/09/2023,21:00:00,0,0,0,0,1019,0.16
01/09/2023,22:00:00,0,0,0,0,1020,0.16
01/09/2023,23:00:00,0,0,0,0,1020,0.16
01/10/2023,00:00:00,0,0,0,0,1020,0.16
01/10/2023,01:00:00,0,0,0,0,1019,0.16
01/10/2023,02:00:00,0,0,0,0,1019,0.16
01/10/2023,03:00:00,0,0,0,0,1018,0.16
