local_time,prectotland
2019-08-03,0.010416666666666666
2019-08-04,0.01425
2019-08-05,0.07195833333333333
2019-08-06,0.005125
2019-08-07,0.023833333333333335
2019-08-08,0.2770416666666667
2019-08-09,0.050458333333333334
2019-08-10,0.07245833333333333
2019-08-11,0.19362500000000002
2019-08-12,0.01775
2019-08-13,0.010416666666666666
2019-08-14,0.005583333333333333
2019-08-15,4.1666666666666665e-05
2019-08-16,0.012916666666666667
2019-08-17,0.015333333333333332
2019-08-18,0.003416666666666667
2019-08-19,0.0015416666666666667
2019-08-20,0.012041666666666668
2019-08-21,0.10408333333333335
2019-08-22,0.0275
2019-08-23,0.014458333333333332
2019-08-24,0.0010416666666666667
2019-08-25,0.0005833333333333334
2019-08-26,0.0
2019-08-27,0.0004166666666666667
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.013166666666666667
2019-08-31,0.0067083333333333335
2019-09-01,0.0006666666666666666
2019-09-02,0.000125
2019-09-03,0.013916666666666667
2019-09-04,0.10720833333333334
2019-09-05,0.020791666666666667
2019-09-06,0.28099999999999997
2019-09-07,0.022041666666666668
2019-09-08,0.389125
2019-09-09,0.004625
2019-09-10,0.016833333333333336
2019-09-11,0.034083333333333334
2019-09-12,0.00125
2019-09-13,0.0020833333333333333
2019-09-14,0.007625
2019-09-15,0.0
2019-09-16,0.0022083333333333334
2019-09-17,0.0
2019-09-18,0.0014583333333333334
2019-09-19,0.0005416666666666668
2019-09-20,0.0
2019-09-21,0.007124999999999999
2019-09-22,0.0027916666666666667
2019-09-23,0.000125
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.03958333333333333
2019-09-28,0.01970833333333333
2019-09-29,0.0
2019-09-30,0.0055000000000000005
2019-10-01,0.049166666666666664
2019-10-02,0.006375
2019-10-03,0.001875
2019-10-04,0.0007083333333333334
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.025416666666666667
2019-10-10,0.19325
2019-10-11,0.0
2019-10-12,0.0014583333333333334
2019-10-13,0.0031250000000000006
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.009541666666666667
2019-10-19,0.0032916666666666667
2019-10-20,0.05958333333333333
2019-10-21,0.03291666666666667
2019-10-22,0.023208333333333334
2019-10-23,0.3194166666666667
2019-10-24,0.035124999999999997
2019-10-25,0.0
2019-10-26,0.021375
2019-10-27,0.163
2019-10-28,0.1925
2019-10-29,0.19716666666666668
2019-10-30,0.06083333333333333
2019-10-31,0.0003333333333333333
2019-11-01,0.015583333333333333
2019-11-02,0.0
2019-11-03,0.00876
2019-11-04,0.0012916666666666667
2019-11-05,0.0
2019-11-06,0.0011666666666666668
2019-11-07,0.0
2019-11-08,0.0
2019-11-09,0.0
2019-11-10,0.012125000000000002
2019-11-11,0.0355
2019-11-12,0.0
2019-11-13,0.0026666666666666666
2019-11-14,0.00125
2019-11-15,0.0
2019-11-16,0.013416666666666667
2019-11-17,0.000125
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.09933333333333333
2019-11-21,0.12441666666666668
2019-11-22,0.14620833333333333
2019-11-23,0.003416666666666667
2019-11-24,0.00675
2019-11-25,0.24791666666666667
2019-11-26,0.4380833333333333
2019-11-27,0.014875
2019-11-28,0.008166666666666668
2019-11-29,0.10854166666666666
2019-11-30,0.03
2019-12-01,0.0007083333333333333
2019-12-02,0.010625
2019-12-03,0.010958333333333334
2019-12-04,0.0008333333333333334
2019-12-05,0.127375
2019-12-06,0.004625
2019-12-07,0.0014166666666666666
2019-12-08,0.041166666666666664
2019-12-09,0.021083333333333332
2019-12-10,0.003916666666666666
2019-12-11,0.0005833333333333334
2019-12-12,0.049625
2019-12-13,0.054125
2019-12-14,0.12825
2019-12-15,0.048999999999999995
2019-12-16,0.022125000000000002
2019-12-17,0.0007083333333333334
2019-12-18,0.000125
2019-12-19,0.0
2019-12-20,0.0
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.003875
2019-12-25,0.007666666666666666
2019-12-26,0.0007083333333333334
2019-12-27,0.06479166666666668
2019-12-28,0.1165
2019-12-29,0.0015416666666666667
2019-12-30,0.0045
2019-12-31,0.0011176470588235294
